data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-10-15T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,41,0,41,2861,2902,19,41,686732,4110,,,693744,7746055,1398473,"Il dato incremento casi confermati è composto da 41, cioè 40 ''nuovi positivi'' e 1 ''reinfezione"".",0,,,265577,428167,2652361,5093694,ITF,ITF1
2024-10-15T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,4,0,4,10294,10298,2,3,191700,1062,,,203060,1387152,412991,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” non è reale ed è in corso di revisione.,0,,,71288,131772,704040,683112,ITF,ITF5
2024-10-15T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,8,1,9,1866,1875,0,19,653361,3723,,,658959,4583525,3593690,,0,,,204490,454469,1970110,2613415,ITF,ITF6
2024-10-15T17:00:00,ITA,15,Campania,40.83956555,14.25084984,88,4,92,10315,10407,94,119,2551692,12165,,,2574264,22301391,5574174,,0,,,960623,1613641,9781757,12519634,ITF,ITF3
2024-10-15T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,585,22,607,12337,12944,118,118,2190452,20115,,,2223511,20244658,3009862,,3,,,1101204,1122307,10849229,9395429,ITH,ITH5
2024-10-15T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,103,1,104,595,699,12,74,595305,6682,,,602686,7924783,1285521,,0,,,243353,359333,3907908,4016875,ITH,ITH4
2024-10-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,81,5,86,84720,84806,225,245,2460146,13312,,,2558264,27889063,6322426,,0,,,1044407,1513857,9770087,18118976,ITI,ITI4
2024-10-15T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,92,1,93,0,93,-7,50,689893,6112,,,696098,7216520,1561399,"Si segnala che in seguito all’automatizzazione nella gestione dei database relativi alla sorveglianza COVID-19, sono possibili variazioni delle anagrafiche che possono generare eventuali riduzioni rispetto ai dati comunicati nelle giornate precedenti.",0,,*di cui 63707  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288417,407681,2717240,4499280,ITC,ITC3
2024-10-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,308,10,318,5329,5647,-544,879,4327381,48390,,,4381418,47652182,9531736,,0,,,1556934,2824484,17244834,30407348,ITC,ITC4
2024-10-15T17:00:00,ITA,11,Marche,43.61675973,13.5188753,39,2,41,0,41,0,2,732772,4563,,,737376,3810803,2808445,,0,,,223418,513958,2020964,1789839,ITI,ITI3
2024-10-15T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,137,137,0,0,105161,799,,,106097,861020,811686,,0,,,31371,74726,557145,303875,ITF,ITF2
2024-10-15T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,7,35,0,35,-3,13,300109,1676,,,301820,5633100,871801,"13 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 9 casi diagnosticati con test antigenico e 4 nuovi positivi al test PCR.",4,,"13 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 9 casi diagnosticati con test antigenico e 4 nuovi positivi al test PCR.",87978,213842,947007,4686093,ITH,ITH1
2024-10-15T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,26,1,27,154,181,-9,26,253233,1688,,,255102,3105743,611505,,0,,,45916,209186,880803,2224940,ITH,ITH2
2024-10-15T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,229,7,236,59276,59512,166,345,1743930,13933,,,1817375,22832480,4572852,,0,,,520264,1297111,5157830,17674650,ITC,ITC1
2024-10-15T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,17,0,17,1595,1612,54,88,1691713,10127,,,1703452,14814471,3063199,,0,,,515627,1187825,4895890,9918581,ITF,ITF4
