data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2023-02-11T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,82,4,86,10156,10242,13,100,635654,3906,,,649802,7376434,1362322,"Il dato ""Incremento casi confermati"" è composto da 78, cioè i ""Nuovi positivi"",  e 22, cioè la differenza tra ""Reinfezioni totali ad oggi"" e ""Reinfezioni totali a ieri"".",1,,,247049,402753,2580554,4795880,ITF,ITF1
2023-02-11T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,22,1,23,8325,8348,-8,14,190004,1019,,,199371,1322111,400979,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” è in corso di revisione.,1,,,71115,128256,700230,621881,ITF,ITF5
2023-02-11T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,117,5,122,1021,1143,-25,59,625387,3325,,,629855,4212014,3258108,,0,,,201526,428329,1881246,2330768,ITF,ITF6
2023-02-11T17:00:00,ITA,15,Campania,40.83956555,14.25084984,228,9,237,32688,32925,-12,273,2394203,11741,,,2438869,20374576,5365819,,0,,,953146,1485723,9492349,10882227,ITF,ITF3
2023-02-11T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,526,37,563,4741,5304,-12,277,2106500,19220,,,2131024,19224386,2958924,,3,,,1088928,1042096,10586972,8637414,ITH,ITH5
2023-02-11T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,61,1,62,955,1017,72,128,566516,5963,,,573496,7645082,1250737,"Dei 3 decessi oggi riportati, 2 sono avvenuti nelle settimane e nei mesi precedenti.		",0,,,238574,334922,3811802,3833280,ITH,ITH4
2023-02-11T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,553,23,576,22175,22751,-2,724,2335007,12732,,,2370490,25968176,6085990,,0,,,1035094,1335396,9609210,16358966,ITI,ITI4
2023-02-11T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,97,4,101,685,786,-60,74,653232,5860,,,659878,6832024,1503851,,2,,*di cui 49759  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,283151,376727,2682978,4149046,ITC,ITC3
2023-02-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,190,23,213,14603,14816,-135,576,4046923,45424,,,4107163,44903492,9159618,,0,,,1534605,2572558,17004268,27899224,ITC,ITC4
2023-02-11T17:00:00,ITA,11,Marche,43.61675973,13.5188753,50,1,51,998,1049,-121,66,707241,4375,,,712665,3719372,2717080,,0,,,222815,489850,2017010,1702362,ITI,ITI3
2023-02-11T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,1105,1106,-54,6,99836,718,,,101660,793467,745941,,0,,,29387,72273,518264,275203,ITF,ITF2
2023-02-11T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,1,29,240,269,8,47,290935,1609,,,292813,5560573,863608,"47 nuovi positivi di cui 1 test antigenici confermati da test molecolare, 42 casi diagnosticati con test antigenico e 4 nuovi positivi al test PCR. ",0,,"47 nuovi positivi di cui 1 test antigenici confermati da test molecolare, 42 casi diagnosticati con test antigenico e 4 nuovi positivi al test PCR. ",86903,205910,932668,4627905,ITH,ITH1
2023-02-11T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,29,0,29,331,360,12,32,241283,1644,,,243287,3026418,603722,,0,,,44849,198438,872388,2154030,ITH,ITH2
2023-02-11T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,136,2,138,26387,26525,-27,161,1675891,13821,,,1716237,21267866,4371469,,2,,,517055,1199182,5109093,16158773,ITC,ITC1
2023-02-11T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,141,6,147,8285,8432,7,183,1605128,9603,,,1623163,13736444,2848628,,0,,,511620,1111543,4822127,8914317,ITF,ITF4
2023-02-11T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,156,2,158,3382,3540,6,105,501596,2912,,,508048,5405536,1759452,,0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 105 casi dichiarati oggi, 97 sono stati diagnosticati da tampone antigenico ",179496,328552,2225368,3180168,ITG,ITG2
2023-02-11T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,343,16,359,9160,9519,-88,222,1791504,12641,,,1813664,16413736,10767761,,2,,,536582,1277082,5303955,11109781,ITG,ITG1
2023-02-11T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,169,10,179,23897,24076,-2688,216,1549829,11507,,,1585412,16575255,5384959,,1,,,712407,873005,7066724,9508531,ITI,ITI1
2023-02-11T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,124,4,128,1106,1234,-89,71,432914,2420,,,436568,5003727,810199,"- Si fa presente che 2 dei ricoveri non UTI appartengono ai codici disciplina di Ostetricia & Ginecologia e Pediatria. - Si fa presente che 48 dei ricoveri non UTI appartengono ad altri codici disciplina di cui 12 in discipline post-acuto, riabilitative ( cod. 60, 28, 56, 75 )",0,,,158775,277793,1751612,3252115,ITI,ITI2
2023-02-11T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,2,0,2,637,639,3,3,49144,567,,,50350,586730,145432,,0,,,16243,34107,145517,441213,ITC,ITC2
2023-02-11T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,247,17,264,16425,16689,210,472,2649722,16611,,,2683022,36817608,5280742,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  3 dimessi da TI  invece del n. 2 effettivi che include anche i negativizzati.,3,,,1055793,1627229,11353403,25464205,ITH,ITH3
