data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,443,36,479,11337,11816,-69,25,21507,1173,,,34496,506082,266774,,2,,
2020-12-27T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,98,5,103,5856,5959,-1,9,4280,242,,,10481,180690,116318,"N. 6 decessi sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,In corso ulteriore aggiornamento sul numero dei tamponi antigenici effettuati in Regione Basilicata.,
2020-12-27T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,255,18,273,8305,8578,17,179,13665,451,,,22694,429979,411970,,2,,
2020-12-27T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1440,95,1535,78540,80075,-488,310,103370,2686,,,186131,1992877,1332853,,0,,
2020-12-27T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2609,210,2819,55356,58175,888,1283,100659,7493,,,166327,2508298,1210120,,9,,
2020-12-27T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,626,58,684,11506,12190,65,144,33913,1564,,,47667,907700,335221,,4,,
2020-12-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2802,301,3103,73335,76438,144,977,77800,3529,,,157767,2656014,2023876,,14,,
2020-12-27T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,695,66,761,5008,5769,97,99,50489,2846,,,59104,695223,318446,,5,I 146664 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2020-12-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3801,508,4309,55018,59327,-295,466,387761,24867,,,471955,4785738,2585071,,16,,
2020-12-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,428,65,493,9178,9671,36,181,28499,1527,,,39697,514332,305197,,3,,
2020-12-27T17:00:00,ITA,14,Molise,41.55774754,14.65916051,55,8,63,2256,2319,-4,1,3881,182,,,6382,113233,104010,,1,,
2020-12-27T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,154,20,174,10406,10580,14,57,17503,720,,,28803,355149,160905,,3,,
2020-12-27T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,356,45,401,1374,1775,49,86,18372,902,,,21049,442600,150012,,1,,"Dei 86 casi odierni, 26 sono molecolari con precedente antigenico positivo"
2020-12-27T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3039,211,3250,27812,31062,-495,470,155416,7784,,,194262,1654351,974905,,14,,
2020-12-27T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1444,154,1598,52040,53638,-152,221,30454,2347,,,86439,1008542,638210,,28,,
2020-12-27T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,483,43,526,15889,16415,15,96,13020,710,,,30145,470328,394659,,2,,"Si segnalano i decessi dei seguenti pazienti:    - 1 Donna, 72 aa, Residente nella Provincia di Oristano  - 1 Uomo, 72 aa, Residente nella Provincia del Sud Sardegna  - 1 Uomo, 80 aa, Residente nella Provincia del Sud Sardegna  - 1 Uomo, 65 aa, Residente nella Città Metropolitana di Cagliari  - 1 Uomo, 81 aa, Residente nella Provincia del Sud Sardegna  - 1 Uomo, 83 aa, Residente nella Provincia del Sud Sardegna "
2020-12-27T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1027,174,1201,31966,33167,-123,682,54151,2298,,,89616,1188827,793985,,14,,
2020-12-27T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,847,165,1012,9788,10800,-78,227,104396,3588,,,118784,1849528,1050691,,4,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2020-12-27T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,260,36,296,3257,3553,4,36,23907,604,,,28064,492558,249041,,5,,
2020-12-27T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,83,2,85,347,432,14,27,6375,374,,,7181,61613,37039,,0,,
2020-12-27T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2626,360,2986,87035,90021,1179,3337,144593,6038,,,240652,3232475,1196750,,21,,
