data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-07-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,9,1,10,1054,1064,-3,31,684345,4094,,,689503,7719191,1395411,"Il dato incremento casi confermati è composto da 31, cioè 21 ''nuovi positivi'' e 10 ''reinfezioni"".",0,,,264320,425183,2651507,5067684,ITF,ITF1
2024-07-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,4,0,4,9898,9902,3,3,191626,1055,,,202583,1381057,411936,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” non è reale ed è in corso di revisione.,0,,,71288,131295,704040,677017,ITF,ITF5
2024-07-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,8,0,8,1873,1881,1,24,650134,3687,,,655702,4566138,3579201,,0,,,204391,451311,1967396,2598742,ITF,ITF6
2024-07-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,119,3,122,6638,6760,217,316,2533962,12150,,,2552872,22130203,5557817,,0,,,960136,1592736,9773531,12356672,ITF,ITF3
2024-07-18T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,154,2,156,1608,1764,110,110,2190449,20048,,,2212261,20182026,3007245,,0,,,1100325,1111936,10838972,9343054,ITH,ITH5
2024-07-18T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,21,1,22,384,406,28,45,592318,6472,,,599196,7906175,1282998,"Il decesso oggi riportato, è avvenuto nelle settimane precedenti.		",0,,,242629,356567,3903030,4003145,ITH,ITH4
2024-07-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,128,3,131,65516,65647,266,301,2458801,13278,,,2537726,27743747,6303047,,0,,,1043297,1494429,9766807,17976940,ITI,ITI4
2024-07-18T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,70,2,72,0,72,2,54,685219,6019,,,691310,7177202,1555617,"Si segnala che in seguito all’automatizzazione nella gestione dei database relativi alla sorveglianza COVID-19, sono possibili variazioni delle anagrafiche che possono generare eventuali riduzioni rispetto ai dati comunicati nelle giornate precedenti.",1,,*di cui 61551  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288512,402798,2716206,4460996,ITC,ITC3
2024-07-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,93,3,96,2126,2222,170,343,4296713,47989,,,4346924,47446318,9503798,,0,,,1554055,2792869,17228852,30217466,ITC,ITC4
2024-07-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,9,1,10,0,10,0,3,732524,4560,,,737094,3808164,2805806,,0,,,223418,513676,2020964,1787200,ITI,ITI3
2024-07-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,37,37,15,15,104781,798,,,105616,857702,808409,,0,,,31146,74470,556499,301203,ITF,ITF2
2024-07-18T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,5,0,5,0,5,-2,0,299431,1671,,,301107,5630299,871327,"0 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 0 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR.",0,,"0 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 0 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR.",87692,213415,945866,4684433,ITH,ITH1
2024-07-18T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,18,0,18,69,87,4,11,251924,1682,,,253693,3098688,610765,,0,,,45833,207860,880362,2218326,ITH,ITH2
2024-07-18T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,89,1,90,53718,53808,47,93,1738682,13929,,,1806419,22724810,4557710,,0,,,519992,1286427,5154222,17570588,ITC,ITC1
2024-07-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,6,0,6,982,988,36,125,1679090,10092,,,1690170,14740258,3054638,,0,,,515319,1174851,4894423,9845835,ITF,ITF4
2024-07-18T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,23,1,24,9962,9986,35,36,514051,2979,,,527016,5605701,1767804,,0,,,180340,346676,2247884,3357817,ITG,ITG2
2024-07-18T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,109,5,114,1101,1215,-22,14,1821066,13077,,,1835358,16976310,11312311,,0,,,543356,1292002,5507397,11468913,ITG,ITG1
2024-07-18T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,127,5,132,700,832,-120,133,1642800,12528,,,1656160,17439733,5483999,,2,,,733524,922636,7158319,10281414,ITI,ITI1
2024-07-18T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,30,2,32,682,714,10,23,456209,2533,,,459456,5188856,831576,"Si fa presente che dei 30 ricoveri non in T.I.: - 11 appartengono alle discipline di area medica (COD.24, COD.26, COD.68, COD.94) - 19 ricoveri appartengono ad altre discipline ospedaliere.",1,,,160735,298721,1765491,3423365,ITI,ITI2
2024-07-18T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,0,0,0,11,11,4,4,51909,592,,,52512,610020,149224,,0,,,16498,36014,146784,463236,ITC,ITC2
2024-07-18T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,198,12,210,10202,10412,101,177,2816555,17496,,,2844463,39528692,5463306,,0,,,1152352,1692111,12257137,27271555,ITH,ITH3
