data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-01-15T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,443,41,484,10763,11247,67,240,26276,1311,,,38834,558267,283574,,4,,
2021-01-15T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,80,4,84,6748,6832,27,78,5244,289,,,12365,199103,124461,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,E' IN CORSO VERIFICA E VALIDAZIONE DEL NUMERO TOTALE DEI GUARITI DELLA REGIONE BASILICATA.
2021-01-15T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,285,27,312,9498,9810,143,405,18087,530,,,28427,476032,454070,,1,,
2021-01-15T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1401,93,1494,71439,72933,180,1150,128728,3335,,,204996,2208602,1470534,,7,,
2021-01-15T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2511,231,2742,52768,55510,-438,1794,134711,8657,,,198878,2774816,1289999,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,10,,
2021-01-15T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,688,68,756,12123,12879,16,919,44597,2035,,,59511,1022612,365548,,6,,
2021-01-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2780,299,3079,74676,77755,-225,1394,105021,4342,,,187118,2909237,2140660,,13,"Come da indicazioni, vengono inseriti solo i Tamponi processati con test antigenico nelle  24 ore precedenti","Come da indicazioni, vengono inseriti solo i casi confermati da test antigenico nelle  24 ore precedenti"
2021-01-15T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,668,59,727,4307,5034,-40,254,57096,3084,,,65214,764447,340315,,0,I 2243 test antigenici rapidi sono riferiti alle 24 ore precedenti come richiesto nella comunicazione e-mail del 13/01/2021;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2021-01-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3601,466,4067,53087,57154,1054,2205,427181,26094,,,510429,5171810,2713639,,19,,
2021-01-15T17:00:00,ITA,11,Marche,43.61675973,13.5188753,587,82,669,11020,11689,-504,629,35810,1763,,,49262,606048,362659,,9,,
2021-01-15T17:00:00,ITA,14,Molise,41.55774754,14.65916051,56,7,63,1067,1130,-17,39,6026,226,,,7382,125405,114123,,0,,
2021-01-15T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,209,23,232,11575,11807,202,529,20106,802,,,32715,393231,169639,,2,,
2021-01-15T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,304,42,346,1962,2308,230,362,21393,1051,,,24752,480620,156662,,4,,"Dei 362 casi odierni, 169 sono molecolari con precedente antigenico positivo"
2021-01-15T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2522,163,2685,12121,14806,83,871,188084,8319,,,211209,1785825,1025418,,8,,
2021-01-15T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1374,148,1522,54300,55822,287,1295,48765,2810,,,107397,1162264,705746,,7,,
2021-01-15T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,510,50,560,16891,17451,-2,260,16865,888,,,35204,521163,435962,,4,,Si segnala il decesso dei pz.:  - 1 uomo 78 aa residente in provincia di Oristano	  - 1 uomo 79 aa residente nella provincia del Sud Sardegna	  - 1 uomo 74 aa residente nella provincia del Sud Sardegna	  - 1 donna 84 aa residente nella città metropolitana di Cagliari	  - 1 donna 87 aa residente in provincia di Oristano	  - 1 uomo 81 aa residente nella provincia del Sud Sardegna	  - 1 uomo 77 aa residente nella provincia del Sud Sardegna	  - 1 donna 81 aa residente in provincia di Sassari	  - 1 uomo 79 aa residente nella provincia di Sassari	  - 1 uomo 88 aa residente nella provincia di Sassari	  - 1 uomo 73 aa residente nella provincia di Sassari	  - 2 residenti nella provincia di Nuoro	 
2021-01-15T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1403,210,1613,43432,45045,180,1945,69375,2916,,,117336,1367989,894456,,18,,
2021-01-15T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,715,129,844,7754,8598,-87,446,114472,3940,,,127010,2012434,1106215,,7,,
2021-01-15T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,278,50,328,4161,4489,0,232,26738,682,,,31909,543318,265261,"Si fa presente come uno dei ricoveri in terapia intensiva è un soggetto positivo comunicato dalla regione Lazio, quindi non rientra tra i nuovi positivi della Regione Umbria. A tal riguardo il corretto numero di isolati presso la nostra Regione è di 4162. ",3,,
2021-01-15T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,40,3,43,373,416,4,20,6793,392,,,7601,66212,40288,,2,,
2021-01-15T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2386,327,2713,72640,75353,-4472,1079,211662,7859,,,294874,3584775,1278230,,32,,
