data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-01-10T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,465,41,506,11035,11541,278,315,24935,1277,,,37753,542413,278572,,3,,
2021-01-10T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,81,4,85,6552,6637,78,108,4967,275,,,11879,193834,122458,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,E' IN CORSO VERIFICA E VALIDAZIONE DEL NUMERO TOTALE DEI GUARITI DELLA REGIONE BASILICATA.
2021-01-10T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,256,25,281,9331,9612,342,409,16808,514,,,26934,462587,442621,,4,,
2021-01-10T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1377,106,1483,73905,75388,112,1253,121255,3128,,,199771,2147766,1432377,,16,,
2021-01-10T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2705,237,2942,56966,59908,1540,2193,122647,8337,,,190892,2695285,1269123,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,13,,
2021-01-10T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,703,64,767,12118,12885,-5,642,41450,1898,,,56233,986523,355337,,7,,"110 casi già positivi al tampone antigenico sono risultati poi positivi al tampone molecolare e pertanto, in data odierna, vengono sottratti dal totale dei positivi al tampone antigenico ed aggiunti all'incremento dei positivi da tampone molecolare"
2021-01-10T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2850,323,3173,75612,78785,616,1746,96745,4131,,,179661,2829610,2101259,,19,,
2021-01-10T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,709,64,773,4453,5226,82,374,55538,3010,,,63774,742726,333083,,5,I 182909 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2021-01-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3598,459,4057,53741,57798,2361,3267,417173,25787,,,500758,5048018,2674656,,23,,
2021-01-10T17:00:00,ITA,11,Marche,43.61675973,13.5188753,541,73,614,14632,15246,640,687,29871,1698,,,46815,576643,345005,,8,,
2021-01-10T17:00:00,ITA,14,Molise,41.55774754,14.65916051,56,7,63,1183,1246,81,112,5632,212,,,7090,121872,111292,,0,,
2021-01-10T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,221,24,245,11415,11660,137,262,19081,778,,,31519,378840,167033,,0,,
2021-01-10T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,343,46,389,1609,1998,160,345,20629,1013,,,23640,470118,155040,,1,,"Dei 345 casi odierni, 255 sono molecolari con precedente antigenico positivo"
2021-01-10T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2703,176,2879,12463,15342,-487,803,183444,8176,,,206962,1739805,1009307,,10,,
2021-01-10T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1375,165,1540,53739,55279,544,1162,43662,2672,,,101613,1119005,684680,,8,,
2021-01-10T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,507,47,554,16673,17227,85,301,15739,828,,,33794,507930,425815,,2,,Si segnala il decesso dei pz.:  - 1 uomo 76 aa Residente nella Provincia di Sassari  - 1 uomo 90 aa Residente nella Provincia di Oristano  - 1 donna 58 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 67 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 93 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 88 aa Residente nella Provincia del Sud Sardegna  - 1 donna 96 aa Residente nella Provincia di Oristano  - 1 uomo 79 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 83 aa Residente nella Provincia di Oristano -  2 decessi segnalati in terapia intensiva
2021-01-10T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1265,208,1473,40033,41506,1108,1733,63821,2728,,,108055,1303264,863763,,6,,
2021-01-10T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,769,140,909,8192,9101,-4,472,111995,3855,,,124951,1965493,1091275,,12,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2021-01-10T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,265,50,315,3989,4304,67,257,25942,660,,,30906,528657,260437,,7,,
2021-01-10T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,53,1,54,376,430,-7,19,6686,389,,,7505,64906,39760,,0,,
2021-01-10T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2585,355,2940,85873,88813,-638,2167,189784,7389,,,285986,3466098,1259295,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.19 dimissioni da TI invece delle 16 effettive che includono anche i negativizzati.,37,,
