data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-08-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,24,1,25,172,197,7,12,2817,472,3160,326,3486,134980,87799,
2020-08-08T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,73,75,1,1,373,28,402,74,476,49119,48319,"AGGIORNAMENTO DATI 7 AGOSTO ALLA DATA ODIERNA: AI 21 CASI POSITIVI ASINTOMATICI INDIVIDUATI CON ATTIVITA' DI SCREENING E SEGNALATI IN DATA 07, SI AGGIUNGE UN ULTERIORE CASO POSITIVO TRA I MIGRANTI ALLOGGIATI NELLA STRUTTURA DI FERRANDINA SCALO (MT) CHE DIVENTANO COMPLESSIVAMENTE 21.  PERTANTO I CASI TOTALI DEL 7-8 AGOSTO SONO COSI' DISTINTI: 1) N. 21 MIGRANTI DI VARIA NAZIONALITA' SBARCATI A LAMPEDUSA, SUCCESSIVAMENTE TRASFERITI AD AGRIGENTO ED OSPITATI IN STRUTTURA DI ACCOGLIENZA DI FERRANDINA SCALO (MT) DAL 02 C.M., SOTTOPOSTI A QUARANTENA E TAMPONE OF.;  2) N. 1 CASO POSITIVO IN CITTADINA MOLDAVA  IN ISOLAMENTO. TUTTI I CASI POSITIVI SEGNALATI IL 7 ED 8 AGOSTO RIGUARDANO CITTADINI STRANIERI, ASINTOMATICI E DERIVANO DA ATTIVITA' DI SCREENING."
2020-08-08T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,9,1,10,91,101,4,4,1089,97,1159,128,1287,127309,125275,
2020-08-08T17:00:00,ITA,15,Campania,40.83956555,14.25084984,32,2,34,338,372,0,5,4245,438,4970,85,5055,347947,181846,
2020-08-08T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,81,4,85,1627,1712,37,44,24046,4294,28490,1562,30052,722280,434744,
2020-08-08T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,11,3,14,146,160,5,6,2936,346,3413,29,3442,267861,130500,
2020-08-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,189,8,197,820,1017,9,20,6901,866,6239,2545,8784,437898,359225,
2020-08-08T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,20,1,21,193,214,-2,4,8493,1569,8447,1829,10276,199248,105987,
2020-08-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,162,9,171,5376,5547,-98,76,74403,16832,89970,6812,96782,1358872,816988,
2020-08-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,14,0,14,142,156,-2,3,5795,987,6937,1,6938,175022,104534,
2020-08-08T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,34,35,0,0,421,23,475,4,479,29006,27851,
2020-08-08T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,115,123,-5,5,2351,292,2766,0,2766,112928,58633,
2020-08-08T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,74,79,-3,1,4509,405,3399,1594,4993,161775,74756,
2020-08-08T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,87,3,90,700,790,-2,31,26904,4136,24959,6871,31830,519034,316746,
2020-08-08T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,27,0,27,151,178,8,9,3973,554,1805,2900,4705,254939,176113,per 880 casi non e' disponibile la provenienza
2020-08-08T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,6,0,6,48,54,-4,0,1245,134,1374,59,1433,112611,95280,
2020-08-08T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,37,4,41,356,397,28,28,2743,284,2885,539,3424,294383,228395,
2020-08-08T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,14,1,15,442,457,22,23,8989,1137,10311,272,10583,447250,294690,
2020-08-08T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,8,0,8,34,42,9,10,1376,80,1456,42,1498,127488,81336,
2020-08-08T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,5,0,5,14,19,2,2,1051,146,1098,118,1216,22340,16048,
2020-08-08T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,29,6,35,1193,1228,13,63,17287,2083,19517,1081,20598,1309917,508892,
