data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,451,38,489,10783,11272,-273,47,22123,1185,,,34580,508059,267416,,2,,
2020-12-29T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,84,6,90,5864,5954,24,68,4364,248,,,10566,181611,116630,"N. 6 decessi sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,
2020-12-29T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,257,16,273,8262,8535,-166,163,14070,464,,,23069,434303,415960,,4,,
2020-12-29T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1402,97,1499,76992,78491,-805,625,105933,2765,,,187189,2004376,1337233,,0,,
2020-12-29T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2598,221,2819,53993,56812,-1486,894,103543,7614,,,167969,2538045,1216598,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi (da Bologna) in quanto giudicati non casi COVID-19.,13,,
2020-12-29T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,655,60,715,11062,11777,-335,493,34958,1612,,,48347,916889,337351,,7,,
2020-12-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2854,305,3159,71526,74685,-1385,1218,81636,3630,,,159951,2676624,2034049,,15,,
2020-12-29T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,711,63,774,4985,5759,71,305,50956,2867,,,59582,701035,320126,,7,I 151199 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2020-12-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3634,498,4132,50286,54418,-347,843,393995,24958,,,473371,4802831,2591103,,45,,
2020-12-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,465,61,526,9603,10129,392,508,28661,1546,,,40336,519600,308324,,7,,
2020-12-29T17:00:00,ITA,14,Molise,41.55774754,14.65916051,56,8,64,2150,2214,-109,7,3996,186,,,6396,113696,104323,,0,,
2020-12-29T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,136,22,158,10520,10678,71,91,17607,729,,,29014,357337,161485,,3,,
2020-12-29T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,380,46,426,1334,1760,-61,175,18637,926,,,21323,445114,150638,,4,,"Dei 175 casi odierni, 83 sono molecolari con precedente antigenico positivo"
2020-12-29T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3029,196,3225,26158,29383,-920,840,158172,7860,,,195415,1664929,978418,,7,,
2020-12-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1466,136,1602,51231,52833,-324,749,32572,2428,,,87833,1022357,644883,,55,,
2020-12-29T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,498,45,543,15715,16258,-86,116,13421,738,,,30417,474385,397965,,2,,Si segnala il decesso dei pz.:   - 1 uomo 78 aa Residente nella Città Metropolitana di Cagliari;  - 1 uomo 66 aa Residente nella provincia del Sud Sardegna;  - 1 donna 80 aa Residente nella Città Metropolitana di Cagliari;  - 1 donna 72 aa Residente nella Provincia di Oristano;  - 1 uomo 83 aa Residente nella Provincia di Oristano;  - 1 uomo 69 aa Residente nella Provincia di Sassari;  - 1 uomo Residente nella Provincia del Sud Sardegna.
2020-12-29T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1093,169,1262,32147,33409,163,995,55500,2352,,,91261,1203327,802862,,8,,
2020-12-29T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,879,157,1036,8979,10015,-269,271,105589,3632,,,119236,1861004,1054622,,6,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2020-12-29T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,263,38,301,3267,3568,10,161,24132,613,,,28313,496881,250303,,8,,
2020-12-29T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,73,1,74,339,413,-81,0,6439,378,,,7230,62194,37216,,0,"Con riferimento alla nota inserita in data di ieri, si evidenzia che il saldo negativo dei casi positivi totali  rispetto alla giornata di ieri è da imputare al riallineamento dei dati a seguito della verifica a causa di un problema tecnico degli esami refertanti nella giornata di ieri. ",
2020-12-29T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2678,366,3044,87321,90365,-577,2655,149426,6298,,,246089,3258961,1203915,1. elevato numero decessi da imputare verosimilmente a rallentamento aggiornamento dei compilatori nei giorni festivi; 2. Riduzione dei ricoverati positivi per adeguamento algoritmo dei “guariti clinicamente” sui dati ricoveri 3. Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n. 35 dimissioni da TI invece delle 23 effettive che includono anche i negativizzati.,63,,
