data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-07-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,274,5,279,46723,47002,-33,1070,426728,3417,,,477147,6401855,1279268,Tra i decessi comunicati in data odierna vi è un caso avvenuto nei giorni passati.,2,,,201676,275471,2400849,4001006,ITF,ITF1
2022-07-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,95,0,95,15621,15716,249,478,145356,952,,,162024,1137850,368990,"Si comunica che il dato relativo ai casi COVID-19 in isolamento domiciliare ed ai guariti, riportato in data odierna nei relativi campi è in corso di revisione sulla piattaforma regionale COVID-19 e non appena consolidato sarà aggiornato.",0,,,68525,93499,676724,461126,ITF,ITF5
2022-07-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,325,15,340,67645,67985,651,1724,393439,2741,,,464165,3388102,2588962,,1,,		 L'ASP di Catanzaro comunica 215 POSITIVI DI CUI 8 FUORI REGIONE		 L'ASP di Cosenza comunica 546 nuovi soggetti positivi di cui 15 fuori regione		 		,190304,273861,1735865,1652237,ITF,ITF6
2022-07-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,739,38,777,187563,188340,-4060,3060,1821653,10744,,,2020737,17787100,5096086,,3,,"a seguito delle verifiche odierne, si evince che un decesso registrato oggi, risale al giorno 07/07 2022",929318,1091419,8983642,8803458,ITF,ITF3
2022-07-18T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,1598,52,1650,80342,81992,-3208,4175,1594485,17271,,,1693748,16958051,2817055,"Sono stati eliminati 1 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",7,,,992562,701186,9666545,7291506,ITH,ITH5
2022-07-18T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,289,6,295,22071,22366,-1050,369,404285,5198,,,431849,6795264,1171707,,0,,,212950,218899,3502036,3293228,ITH,ITH4
2022-07-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1043,71,1114,220436,221550,200,3708,1648036,11620,,,1881206,22734850,5803741,,0,,,1004766,876440,9039177,13695673,ITI,ITI4
2022-07-18T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,417,13,430,23209,23639,-35,679,482675,5387,,,511701,5865047,1378349,,1,,*di cui 23004  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,247734,263967,2520093,3344954,ITC,ITC3
2022-07-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1538,40,1578,164127,165705,-4995,3262,3050882,41142,,,3257729,39497538,8546959,,3,,,1455843,1801886,16275861,23221677,ITC,ITC4
2022-07-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,199,9,208,22297,22505,57,1076,519323,3968,,,545796,3291583,2289286,,4,,,218329,327467,1997338,1294245,ITI,ITI3
2022-07-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,20,2,22,5626,5648,211,211,71890,642,,,78180,679977,635778,,0,,,26879,51301,457942,222035,ITF,ITF2
