data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,584,49,633,12792,13425,-561,246,18347,1102,,,32874,476211,258633,"dal totale sono stati sottratti 2 casi positivi degli ultimi giorni poiché duplicati, grazie a controlli anagrafici effettuati ",1,,
2020-12-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,106,10,116,5959,6075,37,169,3525,217,,,9817,171194,170349,,0,,
2020-12-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,296,21,317,8635,8952,70,160,11131,408,,,20491,406971,392579,,2,,
2020-12-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1656,119,1775,84778,86553,-1651,927,88502,2472,,,177527,1860023,1257621,,0,,
2020-12-17T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2801,206,3007,59570,62577,-269,1667,81008,6875,,,150460,2381673,1167304,In seguito a verifica sui dati comunicati nei giorni passati è stato eliminato 1 caso in quanto giudicato non caso COVID-19.,6,,
2020-12-17T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,630,57,687,12534,13221,-530,707,28219,1366,,,42806,846841,319134,,9,,
2020-12-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2860,311,3171,75459,78630,-2637,1597,63181,3156,,,144967,2521048,1965889,,12,,
2020-12-17T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,746,69,815,6814,7629,-400,416,46381,2724,,,56734,664622,309643,,4,I 123979 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2020-12-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,4793,611,5404,62637,68041,-1692,2730,360529,24165,,,452735,4546501,2500519,,44,,
2020-12-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,436,67,503,10329,10832,-299,467,23869,1446,,,36147,472564,277059,,1,,
2020-12-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,58,10,68,2647,2715,51,67,2963,172,,,5850,106494,98138,,0,,
2020-12-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,190,22,212,10500,10712,58,287,16127,673,,,27512,341608,156988,,3,,
2020-12-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,408,48,456,2595,3051,249,463,15681,821,,,19553,420578,146589,,3,,"Dei 463 casi odierni, 348 sono molecolari con precedente antigenico positivo"
2020-12-17T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3597,240,3837,41706,45543,-2560,883,136345,7382,,,189270,1586358,1060337,,4,,
2020-12-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1474,179,1653,50963,52616,-234,1073,22396,2100,,,77112,931577,608774,,33,,
2020-12-17T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,558,56,614,14925,15539,55,268,11237,634,,,27410,436182,365221,,3,Il dato numerico dei tamponi antigenici è stato riallineato sulla base dei dati del sistema informativo regionale,Si segnala il decesso dei pz.: -1 uomo 78 aa residente nella provincia di Nuoro; -1 uomo 72 aa residente nella città metropolitana di Cagliari; -1 donna 97 aa residente nella provincia del Sud Sardegna; -1 donna 80 aa residente nella città metropolitana di Cagliari; -1 donna 77 aa residente nella provincia del Sud Sardegna; -1 uomo 72 aa residente nella provincia di Sassari; -1 uomo 59 aa residente nella provincia di Sassari; -1 uomo 85 aa residente nella provincia di Sassari; -1 uomo 85 aa residente nella provincia di Sassari; -1 uomo 88 aa residente nella provincia di Sassari; -1 donna  77 aa residente nella provincia di Sassari. 
2020-12-17T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1131,179,1310,33378,34688,-488,872,45353,2087,,,82128,1117928,750056,,10,,
2020-12-17T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1062,199,1261,12999,14260,-775,636,96638,3348,,,114246,1757598,1019118,,16,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2020-12-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,270,42,312,3698,4010,-313,180,22208,549,,,26767,467015,240515,,2,,
2020-12-17T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,70,8,78,417,495,-28,19,6105,362,,,6962,59366,35964,,1,,
2020-12-17T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2701,352,3053,92726,95779,1554,4402,104069,5161,,,205009,3063368,1146309,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo che nei prossimi giorni sarà regolarizzato pertanto per convenzione è stato riportato n. 17 dimissioni da TI invece delle 16 effettive.,29,,
