data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-01-11T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,471,38,509,10871,11380,-161,120,25208,1285,,,37873,543730,278967,,1,,
2021-01-11T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,92,6,98,6549,6647,10,79,5033,278,,,11958,194445,122613,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",2,,E' IN CORSO VERIFICA E VALIDAZIONE DEL NUMERO TOTALE DEI GUARITI DELLA REGIONE BASILICATA.
2021-01-11T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,273,24,297,9332,9629,17,270,17056,519,,,27204,464378,444139,,2,,
2021-01-11T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1400,109,1509,73208,74717,-671,1021,122910,3165,,,200792,2157456,1438729,,21,,
2021-01-11T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2741,238,2979,58487,61466,1558,1942,122963,8403,,,192832,2704917,1272633,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,14,,
2021-01-11T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,688,67,755,12164,12919,34,361,41747,1928,,,56594,989014,356255,,8,,"52 casi già positivi al tampone antigenico sono risultati poi positivi al tampone molecolare e pertanto, in data odierna, vengono sottratti dal totale dei positivi al tampone antigenico ed aggiunti all'incremento dei positivi da tampone molecolare"
2021-01-11T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2887,321,3208,75673,78881,96,1254,97858,4176,,,180915,2840111,2106088,,15,,
2021-01-11T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,737,64,801,4281,5082,-144,226,55900,3018,,,64000,744811,333981,,2,I 184422 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2021-01-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3522,462,3984,50523,54507,-3291,1488,421890,25849,,,502246,5061374,2679880,,23,,
2021-01-11T17:00:00,ITA,11,Marche,43.61675973,13.5188753,548,81,629,13940,14569,-677,333,30868,1711,,,47148,578570,346156,,8,,
2021-01-11T17:00:00,ITA,14,Molise,41.55774754,14.65916051,58,7,65,1145,1210,-36,25,5692,213,,,7115,122216,111540,,0,,
2021-01-11T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,233,24,257,11453,11710,50,125,19155,779,,,31644,379596,167387,,0,,
2021-01-11T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,350,45,395,1599,1994,-4,69,20696,1019,,,23709,470470,155196,,4,,"Dei 69 casi odierni, 15 sono molecolari con precedente antigenico positivo"
2021-01-11T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2705,177,2882,12103,14985,-357,609,184391,8195,,,207571,1744499,1011196,,6,,
2021-01-11T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1388,169,1557,53376,54933,-346,622,44604,2698,,,102235,1122582,687450,,14,,
2021-01-11T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,517,48,565,16692,17257,30,231,15932,836,,,34025,510361,427715,,2,,Si segnala il decesso dei pz.:  - 1 donna 88 aa residente nella provincia di Nuoro  - 1 donna 91 aa residente nella provincia di Sassari  - 1 uomo 78 aa residente nella città metropolitana di Cagliari  - 1 donna 88 aa residente nella città metropolitana di Cagliari  - 1 donna 83 aa residente nella provincia del Sud Sardegna  - 1 uomo 84 aa residente nella provincia del Sud Sardegna  - 1 uomo 59 aa residente nella provincia del Sud Sardegna  - 1 uomo 85 aa residente nella provincia di Oristano 
2021-01-11T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1298,208,1506,41313,42819,1313,1587,64058,2765,,,109642,1311962,868928,,18,,
2021-01-11T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,789,144,933,8087,9020,-81,379,112426,3884,,,125330,1971143,1093335,,10,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2021-01-11T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,272,51,323,3949,4272,-32,49,26019,664,,,30955,529153,260622,,3,,
2021-01-11T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,52,1,53,389,442,12,27,6699,391,,,7532,65162,39852,,0,,
2021-01-11T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2582,358,2940,84600,87540,-1273,1715,192734,7427,,,287701,3477099,1262079,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.6 dimissioni da TI invece delle 8 effettive che includono anche i negativizzati.,15,,
