data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-04-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,494,51,545,8960,9505,-253,170,57800,2345,,,69650,1357330,605020,Del totale dei decessi comunicati in data odierna 5 casi sono avvenuti nei periodi precedenti.,2,,,69650,0,970875,386455,ITF,ITF1
2021-04-20T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,172,10,182,5604,5786,40,146,16112,502,,,22400,320551,180346,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 18 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0,,,22400,0,307066,13485,ITF,ITF5
2021-04-20T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,478,47,525,13509,14034,171,450,40606,955,,,55595,732807,684109,,2,,,55582,13,708138,24669,ITF,ITF6
2021-04-20T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1524,153,1677,90110,91787,-414,1750,275673,6039,,,373499,4037523,2684972,,25,,,361911,11588,3720140,317383,ITF,ITF3
2021-04-20T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2171,291,2462,58501,60963,-2324,740,286311,12667,,,359941,5322319,1739973,"Sono stati eliminati 5 casi, positivi a test antigenico ma non confermati da tampone molecolare.",20,,,359679,262,4256072,1066247,ITH,ITH5
2021-04-20T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,344,51,395,8563,8958,-437,277,90876,3618,,,103452,1774610,624846,,2,,,89481,13971,1539743,234867,ITH,ITH4
2021-04-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2782,353,3135,46041,49176,-1282,926,255816,7362,,,312354,5784737,3754021,,13,,,305545,6809,4142584,1642153,ITI,ITI4
2021-04-20T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,596,70,666,5817,6483,-216,292,86110,4090,,,96683,1372029,564384,,5,,,96683,0,1141131,230898,ITC,ITC3
2021-04-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,4639,675,5314,53005,58319,-1213,1670,693524,32386,,,784229,9022749,3683455,,15,,,741478,42751,7858791,1163958,ITC,ITC4
2021-04-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,546,85,631,6630,7261,-125,211,84719,2868,,,94848,1088861,654039,,2,,,94848,0,976436,112425,ITI,ITI3
2021-04-20T17:00:00,ITA,14,Molise,41.55774754,14.65916051,41,13,54,531,585,-57,3,11837,466,,,12888,195364,175989,,0,,,12888,0,195071,293,ITF,ITF2
2021-04-20T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,58,10,68,345,413,55,56,68885,1157,,,70455,1289696,383813,"56 nuovi positivi, di cui 7 con precedente Ag positivo ",0,,,57316,13139,546596,743100,ITH,ITH1
2021-04-20T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,119,30,149,1104,1253,-62,85,40567,1328,,,43148,743781,189084,,3,,,31550,11598,625729,118052,ITH,ITH2
2021-04-20T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2753,281,3034,17730,20764,-820,988,303708,10991,,,335463,3743256,1631828,,21,,,318971,16492,2582802,1160454,ITC,ITC1
2021-04-20T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1893,260,2153,47646,49799,-627,1180,166688,5508,,,221995,2103967,1085601,,13,,,220975,1020,1969651,134316,ITF,ITF4
2021-04-20T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,377,58,435,17544,17979,-28,271,32713,1321,,,52013,1149591,664226,,3,,Si segnala il decesso dei paz.:  - 1 uomo 90 aa Residente nella Provincia del Sud Sardegna  - 1 donna 73 aa Residente nella Città Metropolitana di Cagliari  - 1 deceduto Residente nella Provincia di Nuoro ,51996,17,793206,356385,ITG,ITG2
2021-04-20T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1255,180,1435,23464,24899,-1423,1148,167683,5208,,,197790,3622523,1416819,,14,,,197790,0,2188777,1433746,ITG,ITG1
2021-04-20T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1553,269,1822,23249,25071,-642,644,187011,5911,,,217993,3882478,1927119,,15,,,215368,2625,3189910,692568,ITI,ITI1
2021-04-20T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,212,35,247,3057,3304,8,102,48687,1331,,,53322,1097689,350829,"Si fa presente che 3 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"".",4,,,53322,0,834973,262716,ITI,ITI2
2021-04-20T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,53,12,65,856,921,-58,35,9106,441,,,10468,108288,56067,,0,,,10045,423,87204,21084,ITC,ITC2
2021-04-20T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1195,217,1412,24043,25455,-1067,930,366283,11139,,,402877,6785068,1635055,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato 36 dimessi da TI  invece del n. 30 effettivo che include anche i negativizzati. ,23,,,392759,10118,4850396,1934672,ITH,ITH3
