data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-02-15T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,22,0,22,8685,8707,-34,3,676194,4091,,,688992,7692988,1391439,"Il dato ''incremento casi confermati'' è composto da 3, cioè 0 ''nuovi positivi'' e 3 ''reinfezioni''. ",0,,,264111,424881,2648202,5044786,ITF,ITF1
2024-02-15T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,6,1,7,9883,9890,-1,0,191586,1054,,,202530,1372955,410458,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” è in corso di revisione.,0,,,71287,131243,704037,668918,ITF,ITF5
2024-02-15T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,17,5,22,3496,3518,-3,8,647996,3667,,,655181,4528098,3540742,,0,,,204331,450850,1961669,2566429,ITF,ITF6
2024-02-15T17:00:00,ITA,15,Campania,40.83956555,14.25084984,85,3,88,10560,10648,-26,19,2525240,12135,,,2548023,21799041,5508179,,0,,,959912,1588111,9745477,12053564,ITF,ITF3
2024-02-15T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,208,9,217,404,621,-20,16,2189521,20026,,,2210168,20056484,3002248,"Il dato odierno dei casi per la provincia, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti.",0,,,1100028,1110140,10818917,9237567,ITH,ITH5
2024-02-15T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,18,0,18,320,338,5,12,591843,6444,,,598625,7878084,1278655,A seguito di una verifica sui sistemi informativi il totale dei decessi associati a COVID-19 è stato ridotto di 1 (caso relativo alla provincia di PN)		,0,,,242436,356189,3891623,3986461,ITH,ITH4
2024-02-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,253,8,261,59604,59865,19,37,2457493,13254,,,2530612,27505578,6265065,,0,,,1042941,1487671,9758627,17746951,ITI,ITI4
2024-02-15T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,26,3,29,0,29,0,6,684038,6018,,,690085,7134243,1547754,,1,,*di cui 60996  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288784,401301,2713622,4420621,ITC,ITC3
2024-02-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,215,11,226,1186,1412,9,66,4288983,47801,,,4338196,47083585,9446319,,1,,,1552667,2785529,17200911,29882674,ITC,ITC4
2024-02-15T17:00:00,ITA,11,Marche,43.61675973,13.5188753,9,1,10,0,10,0,11,732364,4556,,,736930,3801653,2799359,,0,,,223417,513513,2020792,1780861,ITI,ITI3
