data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-11-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,621,65,686,13704,14390,382,641,6091,712,9972,11221,21193,357482,213814,,,,
2020-11-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,144,28,172,4332,4504,178,237,1009,99,1855,3757,5612,132066,131191,"N.B.: IL NUMERO TOTALE DEI DECESSI (N. 14) COMUNICATO IN DATA ODIERNA E' RIFERITO A PIU' GIORNATE E PRECISAMENTE: N. 2 DECESSI IN DATA 15, N. 3 DECESSI IN DATA 16, N. 5  DECESSI IN DATA 17 E N. 4 DECESSI IN DATA 18.",,,
2020-11-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,388,46,434,8097,8531,793,936,3278,197,1464,10542,12006,331792,324783,,,,
2020-11-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2259,200,2459,92680,95139,2413,3657,25643,1160,119228,2714,121942,1331959,944638,,,,
2020-11-18T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2449,244,2693,56626,59319,2051,2371,31167,5168,61355,34299,95654,1916548,995472,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19,,,
2020-11-18T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,470,49,519,10235,10754,333,796,9404,567,17665,3060,20725,636812,257516,La comunicazione include 54 casi censiti dal 28 ottobre al 12 novembre e recuperati dal flusso informativo proveniente dai laboratori privati,,,
2020-11-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3056,318,3374,70117,73491,2236,2866,16775,1819,27091,64994,92085,1906130,1546539,,,,
2020-11-18T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1371,118,1489,15279,16768,237,775,26271,2163,31254,13948,45202,542028,271234,,,,
2020-11-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,8323,903,9226,142857,152083,-4484,7633,169056,19850,257237,83752,340989,3644914,2193319,,,,
2020-11-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,527,79,606,14147,14753,242,479,8542,1139,18594,5840,24434,377624,220387,,,,
2020-11-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,58,7,65,2002,2067,-134,98,1219,80,3316,50,3366,78177,73076,,,,
2020-11-18T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,481,39,520,10381,10901,200,581,7359,425,18685,0,18685,282380,140362,TOTALE TEST ANTIGENICI RAPIDI EFFETTUATI : 1516 TOTALE TEST ANTIGENICI RAPIDI POSITIVI : 193  TOTALE POSITIVI AL TEST ANTIGENICO E SINTOMATICI : 87,,,
2020-11-18T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,398,38,436,2424,2860,-134,236,9852,549,6982,6279,13261,337891,124544,,,,
2020-11-18T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,5208,388,5596,69468,75064,1278,3281,54511,5253,56287,78541,134828,1322809,836881,,,,
2020-11-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1320,198,1518,26096,27614,1007,1368,9385,1085,10590,27494,38084,683335,483912,,,,
2020-11-18T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,505,63,568,10477,11045,261,422,5123,350,6675,9843,16518,330809,278979,,,,
2020-11-18T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1528,240,1768,30334,32102,1346,1837,13411,1015,28823,17705,46528,845013,582685,,,,
2020-11-18T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1805,282,2087,52023,54110,-42,2508,30573,2022,68667,18038,86705,1385511,880609,effettuati  50901 tamponi rapidi antigenici di cui 2721 odierni,,,
2020-11-18T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,74,442,10832,11274,30,501,8451,286,5646,14365,20011,371777,208149,,,,
2020-11-18T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,146,17,163,1930,2093,-70,87,3234,259,4966,620,5586,51936,30337,,,,
2020-11-18T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2079,274,2353,61953,64306,1235,2972,41613,3019,28335,80603,108938,2607348,1005997,"Tamponi antigenici 658.392 numero di soggetti che hanno effettuato almeno un tampone molecolare o un tampone rapido  sono 1.275.626 ",,,
