data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-05-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,2,0,2,834,836,-2,0,684195,4093,,,689124,7709079,1393838,,0,,,264195,424929,2650939,5058140,ITF,ITF1
2024-05-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,9873,9873,0,0,191612,1055,,,202540,1377581,411299,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” non è reale ed è in corso di revisione.,0,,,71288,131252,704040,673541,ITF,ITF5
2024-05-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,1,0,1,3432,3433,0,0,648176,3677,,,655286,4551014,3565151,,0,,,204362,450924,1965573,2585441,ITF,ITF6
2024-05-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,71,3,74,4567,4641,0,3,2531854,12145,,,2548640,21987064,5539122,,0,,,959964,1588676,9763194,12223870,ITF,ITF3
2024-05-06T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,45,3,48,164,212,2,2,2190451,20038,,,2210701,20142507,3005462,"Il dato odierno dei casi per la provincia, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti.",0,,,1100163,1110538,10831862,9310645,ITH,ITH5
2024-05-06T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,3,0,3,277,280,0,0,592014,6458,,,598752,7894571,1281177,,0,,,242495,356257,3897882,3996689,ITH,ITH4
2024-05-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,59,3,62,60808,60870,3,3,2457617,13269,,,2531756,27637647,6286228,,0,,,1043044,1488712,9763608,17874039,ITI,ITI4
2024-05-06T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,7,0,7,0,7,1,1,684187,6019,,,690213,7157433,1551838,"Si segnala che in seguito all’automatizzazione nella gestione dei database relativi alla sorveglianza COVID-19, sono possibili variazioni delle anagrafiche che possono generare eventuali riduzioni rispetto ai dati comunicati nelle giornate precedenti.",0,,*di cui 61053  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288508,401705,2715346,4442087,ITC,ITC3
2024-05-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,29,0,29,285,314,6,11,4292188,47905,,,4340407,47295679,9479944,,0,,,1553319,2787088,17217021,30078658,ITC,ITC4
2024-05-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,0,1,1,0,1,0,1,732489,4560,,,737050,3806766,2804474,,0,,,223418,513632,2020964,1785802,ITI,ITI3
2024-05-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,2,2,0,0,104776,798,,,105576,854967,805682,,0,,,31120,74456,556027,298940,ITF,ITF2
2024-05-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,299365,1670,,,301036,5629200,871163,"0 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 0 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR.",0,,"0 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 0 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR.",87652,213384,945150,4684050,ITH,ITH1
2024-05-06T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,4,4,0,0,251804,1681,,,253489,3095862,610426,,0,,,45812,207677,880053,2215809,ITH,ITH2
2024-05-06T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,46,0,46,53547,53593,-14,3,1736827,13928,,,1804348,22609234,4538708,la variazione dei casi del campo NON DISPONIBILE rispetto al giorno precedente è dovuta a una riattribuzione della provincia di residenza del paziente,0,,,519898,1284450,5152964,17456270,ITC,ITC1
2024-05-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,0,0,0,107,107,7,12,1678302,10085,,,1688494,14675240,3043202,,0,,,515243,1173251,4892176,9783064,ITF,ITF4
2024-05-06T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,23,1,24,9506,9530,1,1,514006,2977,,,526513,5591168,1767731,,0,,,180340,346173,2247761,3343407,ITG,ITG2
2024-05-06T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,52,3,55,867,922,0,0,1820867,13058,,,1834847,16970474,11306556,,0,,,543163,1291684,5502447,11468027,ITG,ITG1
2024-05-06T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,15,0,15,181,196,-2,3,1641158,12502,,,1653856,17371002,5475896,,0,,,732475,921381,7151087,10219915,ITI,ITI1
2024-05-06T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,12,1,13,514,527,1,1,456036,2532,,,459095,5178274,829981,"Si fa presente che dei 12 ricoveri non in T.I.: - 6 appartengono alle discipline di area medica (COD.24, COD.26, COD.68, COD.94) - 6 ricoveri appartengono ad altre discipline ospedaliere.",0,,,160689,298406,1764825,3413449,ITI,ITI2
2024-05-06T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,0,0,0,4,4,0,0,51879,591,,,52474,607908,148864,,0,,,16500,35974,146767,461141,ITC,ITC2
2024-05-06T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,172,5,177,9569,9746,-12,3,2814509,17489,,,2841744,39437175,5455631,Si segnala che è presente un delta negativo registrato per i casi positivi nella provincia di Padova e Vicenza. Dall'analisi effettuata emerge che il delta negativo registrato è un risultato fisiologico dell’elaborazione che registra pochi casi nuovi di positività e che può essere indotto in particolare da un cambio domicilio/residenza o variazioni inviate sugli episodi precedenti.,0,,,1150426,1691318,12222606,27214569,ITH,ITH3
