data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-08-16T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,23,0,23,2075,2098,17,23,684925,4097,,,691120,7727341,1396387,"Il dato incremento casi confermati è composto da 23, cioè 14 ''nuovi positivi'' e 9 ''reinfezioni"".",0,,,264845,426275,2651793,5075548,ITF,ITF1
2024-08-16T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,9,0,9,10014,10023,6,6,191645,1058,,,202726,1382727,412226,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” non è reale ed è in corso di revisione.,0,,,71288,131438,704040,678687,ITF,ITF5
2024-08-16T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,46,3,49,1990,2039,-10,21,651628,3702,,,657369,4572727,3584637,,0,,,204436,452933,1968483,2604244,ITF,ITF6
2024-08-16T17:00:00,ITA,15,Campania,40.83956555,14.25084984,112,4,116,9356,9472,-615,83,2542673,12153,,,2564298,22189038,5563233,,0,,,960385,1603913,9776125,12412913,ITF,ITF3
2024-08-16T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,395,10,405,5576,5981,99,99,2190452,20068,,,2216501,20202980,3008079,"Il dato odierno dei casi per provincia, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti.",1,,,1100604,1115897,10842173,9360807,ITH,ITH5
2024-08-16T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,48,1,49,506,555,-11,21,593078,6525,,,600158,7912184,1283869,,0,,,242856,357302,3904937,4007247,ITH,ITH4
2024-08-16T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,190,9,199,73841,74040,75,79,2459336,13290,,,2546666,27794110,6309606,,0,,,1043757,1502909,9767992,18026118,ITI,ITI4
2024-08-16T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,79,2,81,0,81,0,17,687801,6022,,,693904,7197427,1558092,"Si segnala che in seguito all’automatizzazione nella gestione dei database relativi alla sorveglianza COVID-19, sono possibili variazioni delle anagrafiche che possono generare eventuali riduzioni rispetto ai dati comunicati nelle giornate precedenti.",0,,*di cui 62817  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288410,405494,2716638,4480789,ITC,ITC3
2024-08-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,198,3,201,3719,3920,31,67,4305389,48092,,,4357401,47511231,9512791,,0,,,1554793,2802608,17233183,30278048,ITC,ITC4
2024-08-16T17:00:00,ITA,11,Marche,43.61675973,13.5188753,53,2,55,0,55,0,3,732541,4562,,,737158,3808844,2806486,,0,,,223418,513740,2020964,1787880,ITI,ITI3
