data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,559,42,601,12574,13175,-250,227,18815,1111,,,33101,480066,259774,,3,,
2020-12-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,99,10,109,5928,6037,-38,73,3635,218,,,9890,172516,112879,,1,N.B. DATO PERSONE TESTATE RICALCOLATO E DERIVATO DA VERIFICA PIATTAFORMA COVID 19 REGIONE BASILICATA.,
2020-12-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,294,21,315,8188,8503,-449,229,11803,414,,,20720,409863,395320,,2,,
2020-12-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1621,120,1741,82956,84697,-1856,1201,91503,2528,,,178728,1878169,1267024,,0,,
2020-12-18T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2764,207,2971,59355,62326,-251,1745,82928,6950,,,152204,2398435,1171966,In seguito a verifica sui dati comunicati nei giorni passati è stato eliminato 1 caso in quanto giudicato non caso COVID-19.,24,,
2020-12-18T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,601,59,660,13091,13751,530,753,28409,1399,,,43559,854622,319134,,6,"per problemi tecnici i dati comunicati oggi sono parziali, i dati mancanti saranno riportati nelle comunicazioni successive",
2020-12-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2780,310,3090,74069,77159,-1471,1428,66006,3230,,,146395,2537032,1972934,,9,,
2020-12-18T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,716,70,786,6680,7466,-163,287,46801,2754,,,57021,668390,310786,,2,I 126843 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2020-12-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,4656,602,5258,62952,68210,169,2744,363044,24225,,,455479,4580347,2512713,,22,,
2020-12-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,427,64,491,10051,10542,-290,381,24527,1459,,,36528,477649,280435,,4,,
2020-12-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,57,9,66,2669,2735,20,73,3016,172,,,5923,107405,98979,,0,,
2020-12-18T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,175,23,198,10545,10743,31,169,16259,679,,,27681,342805,157406,,3,,
2020-12-18T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,378,50,428,2432,2860,-191,251,16109,835,,,19804,423850,147056,,3,,"Dei 251 casi odierni, 116 sono molecolari con precedente antigenico positivo"
2020-12-18T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3516,243,3759,37541,41300,-4243,1210,139129,7461,,,187890,1595851,953662,,14,In ottemperanza alle indicazioni ministeriali dal computo complessivo delle persone testate e dei test processati sono stati sottratti i test antigenici.,In ottemperanza alle indicazioni ministeriali dal computo complessivo dei casi positivi sono stati sottratti quelli positivi ai test antigenici con link epidemiologico.
2020-12-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1457,174,1631,51203,52834,218,1314,23462,2130,,,78426,940923,612809,,28,,
2020-12-18T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,547,53,600,15017,15617,78,285,11434,644,,,27695,440923,369446,,1,,Si segnala il decesso dei pz.: -1 uomo 69 aa residente nella provincia del Sud Sardegna -1 uomo 69 aa residente nella città metropolitana di Cagliari -1 donna 88 aa residente nella città metropolitana di Cagliari -1 uomo 83 aa residente nella città metropolitana di Cagliari -1 uomo 80 aa residente nella provincia del Sud Sardegna -1 uomo 75 aa residente nella provincia del Sud Sardegna -1 uomo 81 aa residente nella città metropolitana di Cagliari -1 donna 87 aa residente nella provincia di Sassari -2 decessi avvenuti nella provincia di Nuoro 
2020-12-18T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1091,182,1273,32592,33865,-823,731,46885,2109,,,82859,1126037,755132,,19,,
2020-12-18T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1009,191,1200,12319,13519,-741,514,97851,3390,,,114760,1768982,1022788,,9,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2020-12-18T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,265,43,308,3637,3945,-65,142,22411,553,,,26909,469887,241362,,3,,
2020-12-18T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,70,7,77,423,500,5,24,6121,365,,,6986,59599,36064,,0,,
2020-12-18T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2687,339,3026,94988,98014,2235,4211,105938,5268,,,209220,3082169,1152419,,36,,
