data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-05-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,1,0,1,838,839,0,0,684196,4093,,,689128,7710944,1394102,,0,,,264195,424933,2651077,5059867,ITF,ITF1
2024-05-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,9874,9874,0,0,191614,1055,,,202543,1378231,411414,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” non è reale ed è in corso di revisione.,0,,,71288,131255,704044,674187,ITF,ITF5
2024-05-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,1,1,3406,3407,0,0,648214,3677,,,655298,4553420,3567412,,0,,,204363,450935,1965873,2587547,ITF,ITF6
2024-05-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,69,3,72,4633,4705,5,5,2531887,12145,,,2548737,22012635,5546188,,0,,,959969,1588768,9765384,12247251,ITF,ITF3
2024-05-17T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,47,3,50,243,293,6,6,2190450,20040,,,2210783,20150483,3005723,"Il dato odierno dei casi per la provincia, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti.",0,,,1100184,1110599,10833098,9317385,ITH,ITH5
2024-05-17T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,5,0,5,281,286,4,5,592027,6460,,,598773,7896523,1281490,Il totale dei casi positivi è stato ridotto di 2 a seguito di due test positivi rimossi dopo revisione dei casi (un caso relativo alla provincia di Udine e un caso relativo alla provincia di Pordenone).		,0,,,242508,356265,3898769,3997754,ITH,ITH4
2024-05-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,67,3,70,60939,61009,26,28,2457697,13269,,,2531975,27654853,6289104,,0,,,1043050,1488925,9764286,17890567,ITI,ITI4
2024-05-17T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,7,0,7,0,7,0,2,684205,6019,,,690231,7160360,1552405,"Si segnala che in seguito all’automatizzazione nella gestione dei database relativi alla sorveglianza COVID-19, sono possibili variazioni delle anagrafiche che possono generare eventuali riduzioni rispetto ai dati comunicati nelle giornate precedenti.",0,,*di cui 61059  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288509,401722,2715475,4444885,ITC,ITC3
2024-05-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,24,3,27,349,376,5,24,4292572,47919,,,4340867,47324590,9484767,,0,,,1553385,2787482,17219044,30105546,ITC,ITC4
2024-05-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,3,0,3,0,3,0,0,732488,4560,,,737051,3807275,2804964,,0,,,223418,513633,2020964,1786311,ITI,ITI3
2024-05-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,1,1,0,0,104778,798,,,105577,855482,806197,,0,,,31120,74457,556121,299361,ITF,ITF2
2024-05-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,0,1,1,0,1,0,0,299369,1671,,,301041,5629411,871192,"0 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 0 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR.",0,,"0 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 0 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR.",87656,213385,945297,4684114,ITH,ITH1
