data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-31T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,430,35,465,10608,11073,37,456,23028,1213,,,35314,516422,269992,,3,,
2020-12-31T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,89,4,93,5958,6051,56,147,4519,256,,,10826,184291,117865,"N. 7 decessi sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,
2020-12-31T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,243,18,261,8556,8817,86,402,14631,472,,,23920,440666,422056,,2,,
2020-12-31T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1325,113,1438,75817,77255,-356,1554,109574,2844,,,189673,2035364,1359098,,15,,
2020-12-31T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2629,233,2862,54484,57346,1289,2116,106428,7738,,,171512,2572140,1227556,,20,,
2020-12-31T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,645,62,707,11091,11798,151,877,36587,1642,,,50027,933082,341139,,14,,
2020-12-31T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2789,303,3092,72081,75173,710,1767,84109,3769,,,163051,2706603,2045449,,15,,
2020-12-31T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,694,65,759,4861,5620,-8,472,51958,2891,,,60469,711036,323257,,5,I 160617 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2020-12-31T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3437,489,3926,50697,54623,1627,3859,399157,25123,,,478903,4859567,2608285,,46,,
2020-12-31T17:00:00,ITA,11,Marche,43.61675973,13.5188753,470,62,532,10646,11178,606,703,28875,1571,,,41624,532497,315319,,4,,
2020-12-31T17:00:00,ITA,14,Molise,41.55774754,14.65916051,51,10,61,1851,1912,-149,88,4425,191,,,6528,115484,105822,,0,,
2020-12-31T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,159,26,185,10484,10669,67,260,18086,739,,,29494,361459,162616,,4,,
2020-12-31T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,380,42,422,1440,1862,149,320,19036,942,,,21840,450593,151538,,3,,"Dei 320 casi odierni, 150 sono molecolari con precedente antigenico positivo"
2020-12-31T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2895,190,3085,25172,28257,-702,1367,161649,7922,,,197828,1682529,984809,,7,,
2020-12-31T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1490,129,1619,51383,53002,262,1661,35490,2472,,,90964,1044314,653907,,11,,
2020-12-31T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,486,46,532,15921,16453,128,368,13913,747,,,31113,482520,404939,Si segnala il decesso dei seguenti pz: 1 uomo 79 aa residente nella Città Metropolitana di Cagliari; 1 donna 101 aa residente nella Città Metropolitana di Cagliari; 1 uomo 88 aa residente nella Provincia di Sassari; 1 uomo 72 aa residente nella Provincia di Sassari. ,3,,
2020-12-31T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1069,171,1240,32628,33868,481,1299,57364,2412,,,93644,1219132,812545,,13,,
2020-12-31T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,838,150,988,8690,9678,-59,632,106977,3673,,,120328,1883593,1061504,,3,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2020-12-31T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,259,44,303,3474,3777,71,300,24559,624,,,28960,503641,252395,,3,,
2020-12-31T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,75,2,77,334,411,5,29,6483,379,,,7273,62687,37432,,0,,
2020-12-31T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2698,361,3059,88014,91073,1050,4800,156263,6539,,,253875,3300987,1214443,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.16 dimissioni da TI invece delle 17 effettive che includono anche i negativizzati.,31,,
