data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-03-12T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,9,0,9,8427,8436,-1,0,676548,4091,,,689075,7699251,1392256,,0,,,264171,424904,2649345,5049906,ITF,ITF1
2024-03-12T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,9875,9877,-2,0,191606,1054,,,202537,1374721,410766,"Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” non è reale ed è in corso di revisione; Si comunica che a partire dal 27.02.2024, alla data odierna, a seguito di ricalcolo, il numero dei tamponi molecolari processati è da intendersi pari a n. 704.040 e non n. 704.640 come erroneamente indicato dal 27.02.2024 a tutto il 06.03.2024.",0,,,71288,131249,704040,670681,ITF,ITF5
2024-03-12T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,9,1,10,3459,3469,2,3,648116,3674,,,655259,4536641,3551814,,0,,,204355,450904,1963228,2573413,ITF,ITF6
2024-03-12T17:00:00,ITA,15,Campania,40.83956555,14.25084984,78,3,81,10587,10668,-7,11,2525501,12142,,,2548311,21869169,5527137,,0,,,959939,1588372,9752196,12116973,ITF,ITF3
2024-03-12T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,112,3,115,149,264,-4,5,2190113,20033,,,2210410,20082284,3003536,"Il dato odierno dei casi per la provincia, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti.",1,,,1100093,1110317,10824202,9258082,ITH,ITH5
2024-03-12T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,6,2,8,280,288,-6,1,591965,6448,,,598701,7884232,1279539,,1,,,242475,356226,3893942,3990290,ITH,ITH4
2024-03-12T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,218,7,225,60736,60961,10,20,2456893,13262,,,2531116,27552383,6272398,,0,,,1043003,1488113,9760735,17791648,ITI,ITI4
2024-03-12T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,4,0,4,0,4,0,0,684113,6018,,,690135,7142422,1549106,,0,,*di cui 61021  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288791,401344,2714394,4428028,ITC,ITC3
2024-03-12T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,42,1,43,350,393,-126,1,4290860,47857,,,4339110,47165863,9458937,,0,,,1552985,2786125,17206727,29959136,ITC,ITC4
2024-03-12T17:00:00,ITA,11,Marche,43.61675973,13.5188753,9,0,9,0,9,0,1,732414,4559,,,736982,3803733,2801439,,0,,,223417,513565,2020851,1782882,ITI,ITI3
2024-03-12T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,4,4,0,0,104768,798,,,105570,852459,803176,,0,,,31117,74453,555337,297122,ITF,ITF2
2024-03-12T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,2,5,0,5,1,1,299347,1668,,,301020,5627905,870966,"1 nuovi positivi di cui 1 test antigenici confermati da test molecolare, 0 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR.",0,,"1 nuovi positivi di cui 1 test antigenici confermati da test molecolare, 0 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR.",87638,213382,944302,4683603,ITH,ITH1
2024-03-12T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,10,12,3,3,251744,1681,,,253437,3093298,610122,,0,,,45801,207636,879622,2213676,ITH,ITH2
2024-03-12T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,52,0,52,54470,54522,-37,9,1735597,13928,,,1804047,22522941,4526428,la variazione dei casi del campo NON DISPONIBILE rispetto al giorno precedente è dovuta a una riattribuzione della provincia di residenza del paziente,0,,,519869,1284178,5151855,17371086,ITC,ITC1
2024-03-12T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,11,0,11,195,206,-175,15,1677907,10078,,,1688191,14613002,3030996,,0,,,515228,1172963,4890095,9722907,ITF,ITF4
2024-03-12T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,23,1,24,9472,9496,4,4,513996,2977,,,526469,5580668,1767620,,0,,,180340,346129,2247612,3333056,ITG,ITG2
2024-03-12T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,71,2,73,971,1044,5,5,1820655,13051,,,1834750,16965397,11301522,,0,,,543096,1291654,5497945,11467452,ITG,ITG1
2024-03-12T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,15,0,15,219,234,-9,9,1640788,12498,,,1653520,17314149,5469214,,0,,,732235,921285,7145014,10169135,ITI,ITI1
2024-03-12T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,18,0,18,509,527,-1,1,455974,2531,,,459032,5168956,828627,"Si fa presente che dei 18 ricoveri non in T.I.: - 5 appartengono alle discipline di area medica (COD.24, COD.26, COD.68, COD.94) - 13 ricoveri appartengono ad altre discipline ospedaliere.",0,,,160668,298364,1763942,3405014,ITI,ITI2
2024-03-12T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,2,3,0,0,51871,591,,,52465,606311,148601,,0,,,16497,35968,146693,459618,ITC,ITC2
2024-03-12T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,206,7,213,9496,9709,2,32,2813928,17474,,,2841111,39294417,5442622,Si segnala che è presente un delta negativo registrato per i casi positivi nei fuori regione. Dall'analisi effettuata emerge che il delta negativo registrato è un risultato fisiologico dell’elaborazione che registra pochi casi nuovi di positività e che può essere indotto in particolare da un cambio domicilio/residenza o variazioni inviate sugli episodi precedenti.,0,,,1149974,1691137,12168273,27126144,ITH,ITH3
