data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,557,42,599,12441,13040,100,216,19307,1124,,,33471,488123,261905,,4,,
2020-12-20T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,93,9,102,5903,6005,29,73,3804,220,,,10029,174328,113603,,0,,
2020-12-20T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,287,22,309,8160,8469,-38,224,12260,422,,,21151,414398,399378,,2,,
2020-12-20T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1554,119,1673,82293,83966,-224,891,94031,2571,,,180568,1908017,1291077,,0,,
2020-12-20T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2852,201,3053,57863,60916,-33,1751,87594,7083,,,155593,2423947,1181400,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,8,,
2020-12-20T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,602,55,657,12605,13262,-218,658,30500,1429,,,45191,870866,325867,,6,,
2020-12-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2784,306,3090,73690,76780,191,1213,68946,3292,,,149018,2565665,1986503,,14,,
2020-12-20T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,695,70,765,6070,6835,-262,285,47974,2768,,,57577,675557,312913,,3,I 130949 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2020-12-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,4341,583,4924,63857,68781,1128,1795,366058,24379,,,459218,4629812,2530483,,15,,
2020-12-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,416,64,480,9281,9761,-309,372,26032,1476,,,37269,487352,287039,,3,,
2020-12-20T17:00:00,ITA,14,Molise,41.55774754,14.65916051,58,11,69,2678,2747,7,62,3114,173,,,6034,109099,100497,,1,,
2020-12-20T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,170,20,190,10684,10874,64,246,16558,690,,,28122,346172,158420,,0,,
2020-12-20T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,381,49,430,1962,2392,29,108,16861,842,,,20095,429369,147842,,0,,"Dei 108 casi odierni, 33 sono molecolari con precedente antigenico positivo"
2020-12-20T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3389,221,3610,34481,38091,-502,829,143738,7528,,,189357,1611541,958315,,3,,
2020-12-20T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1436,169,1605,52267,53872,483,791,24548,2179,,,80599,959266,619168,,16,,
2020-12-20T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,548,50,598,15238,15836,160,311,11890,660,,,28386,448843,376367,,3,,"Si segnalano i decessi di:  - 1 donna, 93 aa, residente nella Città Metropolitana di Cagliari; - 1 uomo, 86 aa, residente nella Provincia del Sud Sardegna; - 1 uomo, 85 aa, residente nella Città Metropolitana di Cagliari; - 1 uomo, 85 aa, residente nella Città Metropolitana di Cagliari; - 1 donna 84 aa residente nella provincia di Sassari; - 1 donna 74 aa residente nella provincia di Sassari; - 1 donna 77 aa residente nella provincia di Sassari. "
2020-12-20T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1076,178,1254,32629,33883,40,792,48491,2155,,,84529,1140383,764128,,13,,
2020-12-20T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,963,187,1150,11656,12806,-220,483,99538,3439,,,115783,1790932,1030699,,6,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2020-12-20T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,251,44,295,3588,3883,-82,113,22791,567,,,27241,477213,244023,,5,,
2020-12-20T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,78,4,82,390,472,-22,22,6191,368,,,7031,60016,36301,,0,,
2020-12-20T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2627,339,2966,97123,100089,2273,3869,111400,5434,,,216923,3118226,1163566,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo che nei prossimi giorni sarà regolarizzato pertanto per convenzione è stato riportato n.10 dimissioni da TI invece delle 9 effettive.,19,,
