data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-03-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,631,86,717,12390,13107,-9,442,42046,1791,,,56944,1057893,525994,dal totale positivi è stato tolto un positivo in quanto duplicato,11,,,56944,0,774741,283152,ITF,ITF1
2021-03-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,94,13,107,3847,3954,78,178,12113,378,,,16445,259872,152047,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 13 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",2,,,16445,0,248566,11306,ITF,ITF5
2021-03-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,218,24,242,6343,6585,198,293,31853,704,,,39142,598842,564972,,1,,,39136,6,586423,12419,ITF,ITF6
2021-03-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1385,148,1533,85900,87433,2223,2843,190777,4451,,,282661,3066706,2118676,,17,,,274607,8054,2934537,132169,ITF,ITF3
2021-03-06T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2753,275,3028,49414,52442,2128,3232,213413,10746,,,276601,4063252,1544781,"Sono stati eliminati 6 casi, positivi a test antigenico ma non confermati da tampone molecolare. E' stato eliminato 1 caso, comunicato nei giorni precedenti, in quanto giudicato non caso COVID-19 (n. 7 casi complessivamente eliminati)",32,,,276447,154,3521668,541584,ITH,ITH5
2021-03-06T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,409,63,472,11214,11686,293,661,65698,2899,,,80283,1399685,499211,,8,,,73942,6341,1286424,113261,ITH,ITH4
2021-03-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1896,242,2138,35031,37169,607,1563,199572,6029,,,242770,4318699,2951382,,7,,,239780,2990,3480794,837905,ITI,ITI4
2021-03-06T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,506,59,565,5295,5860,67,272,70475,3681,,,80016,1073971,455775,in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,6,,,80016,0,952717,121254,ITC,ITC3
2021-03-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,4934,565,5499,75155,80654,4526,5658,520251,28705,,,629610,6937085,3200247,,50,,,616582,13028,6446399,490686,ITC,ITC4
2021-03-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,600,94,694,9596,10290,87,836,59651,2318,,,72259,871403,531927,,9,,,72259,0,796916,74487,ITI,ITI3
2021-03-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,89,19,108,1585,1693,-65,49,9042,373,,,11108,167177,151412,,0,,,11108,0,166884,293,ITF,ITF2
2021-03-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,183,37,220,5391,5611,-725,218,48475,1056,,,55142,869575,198664,,3,,,43760,11382,502079,367496,ITH,ITH1
2021-03-06T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,185,48,233,3826,4059,146,324,30372,1220,,,35651,630456,173806,,5,,,27961,7690,562655,67801,ITH,ITH2
2021-03-06T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2263,192,2455,19000,21455,954,1793,226737,9486,,,257678,2714259,1304576,,15,,,250770,6908,2128043,586216,ITC,ITC1
2021-03-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1283,156,1439,33414,34853,603,1483,115362,4087,,,154302,1613815,889948,,11,,,153640,662,1552340,61475,ITF,ITF4
2021-03-06T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,191,24,215,12431,12646,-40,73,27821,1183,,,41650,791879,543671,,0,,Si segnala il decesso dei paz.:  - 1 uomo 84 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 62 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 70 aa Residente nella Provincia di Sassari  - 1 uomo 81 aa Residente nella Provincia di Sassari ,41634,16,649134,142745,ITG,ITG2
2021-03-06T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,662,121,783,18944,19727,-2951,592,131862,4223,,,155812,2589844,1158058,,6,,,155812,0,1794032,795812,ITG,ITG1
2021-03-06T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1081,189,1270,19428,20698,546,1293,137614,4784,,,163096,2863126,1515066,,16,,,162228,868,2549193,313933,ITI,ITI1
2021-03-06T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,426,82,508,6917,7425,-178,283,37677,1095,,,46197,848593,318574,"Si fa presente che 9 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"". ",6,,,46197,0,714332,134261,ITI,ITI2
2021-03-06T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,10,2,12,161,173,2,16,7525,416,,,8114,79798,45020,,0,,,8114,0,75627,4171,ITC,ITC2
2021-03-06T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,902,132,1034,27258,28292,852,1539,303036,9953,,,341281,5255579,1423350,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  2 dimessi da TI  invece del n. 5 effettivo che include anche i negativizzati.,9,,,336072,5209,4125564,1130015,ITH,ITH3
