data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-03-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,8,0,8,0,8,1,1,0,0,8,96,,,
2020-03-05T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,0,0,0,0,1,54,,,
2020-03-05T17:00:00,ITA,04,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,0,1,20,,,
2020-03-05T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,1,0,1,1,2,1,1,0,0,2,53,,,
2020-03-05T17:00:00,ITA,15,Campania,40.83956555,14.25084984,12,0,12,33,45,14,14,0,0,45,471,,,
2020-03-05T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,327,32,359,299,658,142,154,10,30,698,2884,,,
2020-03-05T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,4,0,4,17,21,3,3,0,0,21,397,,,
2020-03-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,20,7,27,14,41,14,14,3,0,44,1175,,,
2020-03-05T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,11,3,14,7,21,0,2,4,3,28,146,,,
2020-03-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1169,244,1413,364,1777,280,431,376,98,2251,12354,,,
2020-03-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,57,19,76,44,120,40,40,0,4,124,413,,,
2020-03-05T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,0,4,3,7,4,4,0,0,7,24,,,
2020-03-05T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,43,17,60,46,106,24,26,0,2,108,543,,,
2020-03-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,5,1,6,6,12,5,5,1,1,14,359,,,
2020-03-05T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,2,0,2,0,2,0,0,0,0,2,50,,,
2020-03-05T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,5,0,5,11,16,0,0,2,0,18,367,,,
2020-03-05T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,26,3,29,31,60,23,23,1,0,61,776,,,
2020-03-05T17:00:00,ITA,04,P.A. Trento,46.06893511,11.12123097,2,0,2,5,7,2,2,0,0,7,122,,,
2020-03-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,1,1,2,7,9,0,0,0,0,9,88,,,
2020-03-05T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,0,0,0,2,2,2,2,0,0,2,21,,,
2020-03-05T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,92,24,116,264,380,35,47,17,10,407,11949,,,
