data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-11-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,659,75,734,17306,18040,278,413,8543,886,11912,15557,27469,407501,235487,,,,
2020-11-29T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,141,25,166,6016,6182,109,172,1723,145,2428,5622,8050,151032,150157,TOTALI TAMPONI EFFETTUATI/CASI TESTATI E TOTALE CASI POSITIVI RESIDENTI IN REGIONE BASILICATA IN CORSO DI REVISIONE.,,,
2020-11-29T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,405,43,448,10576,11024,40,294,5139,281,1592,14852,16444,362488,353026,,,,
2020-11-29T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2165,183,2348,102438,104786,403,2022,47276,1631,150612,3081,153693,1571873,1076585,,,,
2020-11-29T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2668,245,2913,67316,70229,446,1850,45089,5714,74620,46412,121032,2109497,1074568,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,,,
2020-11-29T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,620,57,677,13632,14309,313,680,14949,817,25753,4322,30075,713195,280065,,,,
2020-11-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3358,355,3713,85999,89712,450,1993,26151,2328,33054,85137,118191,2194299,1784328,,,,
2020-11-29T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,970,111,1081,11525,12606,-119,437,36462,2380,35049,16399,51448,598285,290019,,,,
2020-11-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,7400,907,8307,124320,132627,2312,3203,251588,21647,298591,107271,405862,4055691,2343093,,,,
2020-11-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,598,85,683,17013,17696,453,518,10603,1255,29554,0,29554,409684,238861,,,,
2020-11-29T17:00:00,ITA,14,Molise,41.55774754,14.65916051,61,13,74,2571,2645,48,114,1864,117,4576,50,4626,90959,84436,,,,
2020-11-29T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,420,36,456,10881,11337,-221,437,11727,530,23594,0,23594,310397,148650,TOTALE TAMPONI POSITIVI : 34,,,
2020-11-29T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,404,44,448,1871,2319,186,265,12597,641,7819,7738,15557,375077,135008,,,,
2020-11-29T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,4734,385,5119,71865,76984,907,2021,83193,6154,69743,96588,166331,1546447,956383,,,,
2020-11-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1675,212,1887,36357,38244,590,907,13521,1453,15493,37725,53218,780364,538195,per 1698 casi non è disponibile la provenienza,,,
2020-11-29T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,554,69,623,12776,13399,280,416,7311,436,9094,12052,21146,370276,310882,,,,
2020-11-29T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1522,241,1763,38721,40484,602,1024,20558,1506,38028,24520,62548,951321,649920,,,,
2020-11-29T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1590,278,1868,41676,43544,-1528,908,56403,2601,78463,24085,102548,1557825,954647,,,,
2020-11-29T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,355,65,420,8023,8443,-210,310,14903,394,6595,17145,23740,416050,224573,,,,
2020-11-29T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,138,13,151,1299,1450,-15,47,4702,311,5756,707,6463,59860,33672,,,,
2020-11-29T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2442,311,2753,76958,79711,1139,2617,60201,3677,36506,107083,143589,2782454,1059827,tamponi antigenici 953218 numero di soggetti che hanno effettuato almeno un tampone molecolare o un tampone rapido 1379525,,,
