data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-09T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,666,64,730,15591,16321,-128,264,13650,1003,,,30974,446996,249398,,2,,
2020-12-09T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,123,13,136,6148,6284,-64,35,2673,183,,,9140,163306,162432,,0,,
2020-12-09T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,374,25,399,9728,10127,-239,139,8513,366,,,19006,387883,375190,,2,,
2020-12-09T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1852,138,1990,95223,97213,-1552,1361,69473,2108,,,168794,1737112,1181198,,0,Al momento non è possibile definire il dato dei tamponi antigenici.,Non ci è possibile trasmettere i rimanenti dati perchè in corso di definizione
2020-12-09T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2857,233,3090,62753,65843,-679,1079,66191,6314,,,138348,2259395,1128691,In seguito a verifica sui dati comunicati nei giorni passati è stato eliminato 1 caso in quanto giudicato non caso COVID-19.,8,,
2020-12-09T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,663,63,726,14229,14955,78,633,21040,1122,,,37117,783883,301832,,5,,
2020-12-09T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3109,342,3451,90367,93818,-191,1297,37873,2734,,,134425,2398526,1903293,,20,,
2020-12-09T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,841,88,929,8318,9247,-498,191,42526,2591,,,54364,633457,300174,,4,i 99296 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,
2020-12-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,5727,766,6493,83410,89903,-21926,1233,320380,23277,,,433560,4326540,2429884,,24,,
2020-12-09T17:00:00,ITA,11,Marche,43.61675973,13.5188753,518,85,603,12914,13517,-304,229,18179,1364,,,33060,440236,257377,,2,,
2020-12-09T17:00:00,ITA,14,Molise,41.55774754,14.65916051,49,8,57,2480,2537,11,14,2713,145,,,5395,99988,92371,,0,,
2020-12-09T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,397,30,427,10457,10884,1,232,14299,604,,,25787,326809,153117,,0,,Il dato sugli ingressi in TI del giorno al momento non è disponibile
2020-12-09T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,430,48,478,2038,2516,59,182,14348,735,,,17599,401438,142549,,1,,
2020-12-09T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,4102,318,4420,59063,63483,-1030,906,110261,6813,,,180557,1697990,1012701,,8,,
2020-12-09T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1639,199,1838,46232,48070,758,917,17325,1779,,,67174,855898,576913,,22,,
2020-12-09T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,621,61,682,14333,15015,-145,253,9467,549,,,25031,405424,338888,,4,,Si segnalano i decessi dei pazienti: 1 uomo 86 aa residente nella provincia del Sud Sardegna;			 1 uomo 85 aa residente nella provincia del Sud Sardegna;				 1 uomo 74 aa residente nella provincia del Sud Sardegna;				 1 donna 94 aa residente nella provincia del Sud Sardegna; 1 uomo 79 aa residente nella provincia di Sassari; 1 donna 92 aa residente nella provincia di Sassari.
2020-12-09T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1374,198,1572,37075,38647,-908,753,33798,1863,,,74308,1047211,707036,,18,,
2020-12-09T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1347,253,1600,23005,24605,-1419,505,82361,2957,,,109923,1671272,990816,,12,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2020-12-09T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,323,56,379,5277,5656,-90,89,19291,486,,,25433,443349,233112,,2,,
2020-12-09T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,90,13,103,753,856,-14,17,5584,343,,,6783,56847,34887,,4,,
2020-12-09T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2551,319,2870,78148,81018,1270,2427,87950,4403,,,173371,2921028,1101887,,14,,
