data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-04-21T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,318,35,353,1714,2067,5,55,329,271,2667,29906,23901,,
2020-04-21T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,64,7,71,174,245,3,8,81,24,350,7470,7470,,
2020-04-21T17:00:00,ITA,04,P.A. Bolzano,46.49933453,11.35662422,159,20,179,1357,1536,-4,16,623,251,2410,31987,15405,,
2020-04-21T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,133,7,140,679,819,-9,9,152,76,1047,25440,23914,,
2020-04-21T17:00:00,ITA,15,Campania,40.83956555,14.25084984,532,58,590,2356,2946,-73,61,872,317,4135,53548,37505,,
2020-04-21T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,3045,282,3327,9917,13244,-278,225,6701,3147,23092,134878,93367,,
2020-04-21T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,139,21,160,1162,1322,132,17,1229,241,2792,48500,31352,,
2020-04-21T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1380,184,1564,2838,4402,37,80,1130,363,5895,100031,24046,,
2020-04-21T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,914,94,1008,2455,3463,-33,95,2311,990,6764,34186,22670,,
2020-04-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,9805,851,10656,23322,33978,-609,960,21374,12579,67931,277197,173333,pd-IT-0012,pd-EN-0012
2020-04-21T17:00:00,ITA,11,Marche,43.61675973,13.5188753,784,78,862,2356,3218,6,51,1825,834,5877,44332,29090,,
2020-04-21T17:00:00,ITA,14,Molise,41.55774754,14.65916051,27,2,29,184,213,0,1,51,18,282,4124,4015,,
2020-04-21T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3116,293,3409,11402,14811,254,606,4659,2485,21955,105434,76406,,
2020-04-21T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,569,65,634,2178,2812,2,55,459,351,3622,45984,44760,,
2020-04-21T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,112,21,133,704,837,-17,8,306,93,1236,15886,14526,,
2020-04-21T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,514,37,551,1708,2259,49,76,370,206,2835,55093,55093,,
2020-04-21T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,833,171,1004,5618,6622,54,96,1295,686,8603,109925,87717,,
2020-04-21T17:00:00,ITA,04,P.A. Trento,46.06893511,11.12123097,254,38,292,1617,1909,-20,24,1329,376,3614,26610,17705,,
2020-04-21T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,107,22,129,278,407,-17,4,886,60,1353,26639,17873,,
2020-04-21T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,99,8,107,415,522,-26,5,445,126,1093,4911,3969,,
2020-04-21T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1230,177,1407,8670,10077,16,277,5173,1154,16404,268069,167129,,
