data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-07-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,266,11,277,51430,51707,793,2608,433643,3431,,,488781,6451676,1283839,"Dal totale dei positivi sono stati eliminati 3 casi, 2 in quanto non pazienti Covid e 1 in quanto duplicato. Nota Informativa: Del totale dei decessi comunicati in data odierna, 1 caso è avvenuto nei giorni scorsi.",3,,,204421,284360,2408273,4043403,ITF,ITF1
2022-07-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,101,1,102,15730,15832,-275,684,148900,956,,,165688,1151281,371413,"N. 1 decesso odierno in paziente non residente, deceduto in strutture ospedaliere della Regione Basilicata.",1,,,68881,96807,678146,473135,ITF,ITF5
2022-07-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,319,15,334,73098,73432,528,2740,401018,2766,,,477216,3431984,2622487,"L'ASP di Catanzaro comunica oggi 602 positivi di cui 26 fuori regione. L'ASP di Cosenza comunica nel setting fuori regione si registrano: 1 dimesso guarito, 63 nuovi casi a domicilio e 2 guariti a domicilio. Si comunicano, altresì,  5 decessi (2 in reparto, 1 in Pronto Soccorso e 2 a domicilio avvenuti rispettivamente il 10/07/2022, la cui positività è stata accertata con tampone antigenico post mortem, e il 17/07/2022 L'ASP di Crotone comunica che si registrano 5 nuovi casi nel setting Altro/Fuori regione",2,,,192156,285060,1741935,1690049,ITF,ITF6
2022-07-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,710,35,745,178966,179711,-1659,7358,1869532,10788,,,2060031,17955071,5116360,,1,,"a seguito delle verifiche odierne, si evince che un decesso registrato oggi, risale al giorno 19/07 2022",931548,1128483,9008870,8946201,ITF,ITF3
2022-07-22T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,1760,45,1805,79840,81645,-970,5999,1620111,17348,,,1719104,17057960,2823421,"Sono stati eliminati 4 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",6,,,998350,720754,9706290,7351670,ITH,ITH5
2022-07-22T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,284,4,288,23279,23567,-175,1780,411954,5212,,,440733,6833314,1175540,Il totale dei casi positivi è stato ridotto di 1 a seguito di un test positivo rimosso dopo revisione del caso (caso relativo alla provincia di GO).		,1,,,214489,226244,3513932,3319382,ITH,ITH4
2022-07-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1089,68,1157,228653,229810,-12,6108,1670054,11654,,,1911518,22890142,5815769,,3,,,1006608,904910,9060196,13829946,ITI,ITI4
2022-07-22T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,438,13,451,23061,23512,21,1834,492087,5400,,,520999,5906625,1384539,,1,,*di cui 24251  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,249531,271468,2525880,3380745,ITC,ITC3
2022-07-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1524,41,1565,156911,158476,-1088,8915,3107154,41258,,,3306888,39724263,8572563,,2,,,1463758,1843130,16306100,23418163,ITC,ITC4
2022-07-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,200,6,206,21025,21231,-296,2358,531853,3985,,,557069,3320965,2318668,,1,,,218667,338402,1998376,1322589,ITI,ITI3
2022-07-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,17,0,17,5264,5281,125,371,73782,646,,,79709,685301,640904,,0,,,27001,52708,460000,225301,ITF,ITF2
2022-07-22T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,88,4,92,7796,7888,-160,610,233289,1498,,,242675,5257821,842036,,1,,"610 nuovi positivi di cui 5 test antigenici confermati da test molecolare, 589 casi diagnosticati con test antigenico e 16 nuovi positivi al test PCR. ",85574,157101,903731,4354090,ITH,ITH1
2022-07-22T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,84,3,87,7993,8080,-134,686,180242,1578,,,189900,2731285,573838,,0,,,43712,146188,851057,1880228,ITH,ITH2
2022-07-22T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,628,18,646,59475,60121,-975,4018,1282253,13513,,,1355887,18436570,4106735,,3,,,508113,847774,5012363,13424207,ITC,ITC1
2022-07-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,478,16,494,76413,76907,-2557,5424,1275927,8759,,,1361593,11942995,2546550,,1,,,496232,865361,4527314,7415681,ITF,ITF4
2022-07-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,188,11,199,39867,40066,41,1855,362050,2572,,,404688,4871807,1690674,,2,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 1855 casi dichiarati oggi, 1710 sono stati diagnosticati da tampone antigenico. Si segnala il decesso dei paz.:  - 1 uomo 89 aa Residente nella Città Metropolitana di Cagliari ",169334,235354,2090854,2780953,ITG,ITG2
2022-07-22T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,955,50,1005,164595,165600,1823,5097,1340688,11525,,,1517813,14268792,8667910,DECEDUTI: N. 4 IL 21/07/2022 - N. 7 IL 20/07/2022 - N. 4 IL 19/07/2022 - N. 2 IL 18/07/2022 - N. 2 IL 16/07/2022 - N. 1 IL 10/07/2022,6,,"Sul numero complessivo dei casi confermati comunicati in data odierna, n. 600 sono relativi a giorni precedenti al 21/07/22			",518637,999176,4873924,9394868,ITG,ITG1
