data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-06-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,4,0,4,846,850,0,0,684197,4094,,,689141,7713057,1394411,,0,,,264198,424943,2651218,5061839,ITF,ITF1
2024-06-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,9875,9875,1,1,191615,1055,,,202545,1378880,411537,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” non è reale ed è in corso di revisione.,0,,,71288,131257,704044,674836,ITF,ITF5
2024-06-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,1,0,1,3413,3414,0,0,648222,3677,,,655313,4556649,3570442,,0,,,204368,450945,1966334,2590315,ITF,ITF6
2024-06-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,70,3,73,4685,4758,12,12,2531991,12146,,,2548895,22041912,5549231,,0,,,959978,1588917,9767688,12274224,ITF,ITF3
2024-06-01T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,47,2,49,359,408,11,11,2190450,20042,,,2210900,20158888,3006095,"Il dato odierno dei casi per la provincia, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti.",0,,,1100199,1110701,10834542,9324346,ITH,ITH5
2024-06-01T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,10,1,11,289,300,2,5,592054,6462,,,598816,7898940,1281878,,0,,,242524,356292,3899924,3999016,ITH,ITH4
2024-06-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,56,4,60,61270,61330,28,35,2457829,13271,,,2532430,27674441,6292308,,0,,,1043085,1489345,9764982,17909459,ITI,ITI4
2024-06-01T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,6,1,7,0,7,1,2,684264,6019,,,690290,7164023,1553133,"Si segnala che in seguito all’automatizzazione nella gestione dei database relativi alla sorveglianza COVID-19, sono possibili variazioni delle anagrafiche che possono generare eventuali riduzioni rispetto ai dati comunicati nelle giornate precedenti.",0,,*di cui 61086  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288508,401782,2715662,4448361,ITC,ITC3
2024-06-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,29,2,31,497,528,32,50,4292974,47928,,,4341430,47352916,9489354,,0,,,1553477,2787953,17221630,30131286,ITC,ITC4
2024-06-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,7,0,7,0,7,0,0,732488,4560,,,737055,3807480,2805122,,0,,,223418,513637,2020964,1786516,ITI,ITI3
2024-06-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,104779,798,,,105577,856038,806753,,0,,,31120,74457,556188,299850,ITF,ITF2
2024-06-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,299375,1671,,,301047,5629617,871221,"0 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 0 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR.",0,,"0 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 0 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR.",87661,213386,945443,4684174,ITH,ITH1
2024-06-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,6,11,1,1,251820,1681,,,253512,3096774,610549,,0,,,45816,207696,880195,2216579,ITH,ITH2
2024-06-01T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,59,1,60,53272,53332,1,1,1737346,13928,,,1804606,22649789,4545472,,1,,,519916,1284690,5153374,17496415,ITC,ITC1
2024-06-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,4,0,4,154,158,9,12,1678450,10088,,,1688696,14701953,3048254,,0,,,515256,1173440,4892996,9808957,ITF,ITF4
2024-06-01T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,23,1,24,9545,9569,1,2,514014,2977,,,526560,5596646,1767747,,0,,,180340,346220,2247793,3348853,ITG,ITG2
2024-06-01T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,55,2,57,895,952,1,3,1820895,13060,,,1834907,16972441,11308500,,0,,,543202,1291705,5504158,11468283,ITG,ITG1
2024-06-01T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,27,2,29,226,255,11,11,1641386,12505,,,1654146,17397144,5479107,,1,,,732640,921506,7153602,10243542,ITI,ITI1
2024-06-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,11,1,12,522,534,1,3,456070,2532,,,459136,5182272,830588,"Si fa presente che dei 11 ricoveri non in T.I.: - 4 appartengono alle discipline di area medica (COD.24, COD.26, COD.68, COD.94) - 7 ricoveri appartengono ad altre discipline ospedaliere.",0,,,160700,298436,1765114,3417158,ITI,ITI2
2024-06-01T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,2,0,2,6,8,1,1,51882,591,,,52481,608775,149023,,0,,,16500,35981,146769,462006,ITC,ITC2
2024-06-01T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,168,8,176,9673,9849,20,22,2814772,17492,,,2842113,39475624,5458839,Si segnala che è presente un delta negativo registrato per i casi positivi nella provincia di Verona e fuori regione. Dall'analisi effettuata emerge che il delta negativo registrato è un risultato fisiologico dell’elaborazione che registra pochi casi nuovi di positività e che può essere indotto in particolare da un cambio domicilio/residenza o variazioni inviate sugli episodi precedenti.,1,,,1150681,1691432,12236595,27239029,ITH,ITH3
