data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-08-11T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,23,1,24,1845,1869,39,39,684823,4097,,,690789,7725937,1396214,"Il dato incremento casi confermati è composto da 39, cioè 39 ''nuovi positivi'' e 0 ''reinfezioni"".",0,,,264729,426060,2651735,5074202,ITF,ITF1
2024-08-11T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,14,0,14,9983,9997,2,2,191635,1058,,,202690,1382429,412169,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” non è reale ed è in corso di revisione.,0,,,71288,131402,704040,678389,ITF,ITF5
2024-08-11T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,52,2,54,1990,2044,-1,59,651326,3697,,,657067,4571571,3583720,,0,,,204430,452637,1968228,2603343,ITF,ITF6
2024-08-11T17:00:00,ITA,15,Campania,40.83956555,14.25084984,115,5,120,9881,10001,279,304,2540716,12153,,,2562870,22182296,5562540,,0,,,960354,1602516,9775874,12406422,ITF,ITF3
2024-08-11T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,351,8,359,4939,5298,140,140,2190452,20062,,,2215812,20199478,3007966,"Il dato odierno dei casi per provincia, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti. ",1,,,1100552,1115260,10841655,9357823,ITH,ITH5
2024-08-11T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,50,0,50,517,567,-8,29,592901,6513,,,599981,7911135,1283717,,0,,,242818,357163,3904659,4006476,ITH,ITH4
2024-08-11T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,177,7,184,72830,73014,227,240,2459253,13287,,,2545554,27787295,6308443,,0,,,1043704,1501850,9767738,18019557,ITI,ITI4
2024-08-11T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,86,2,88,0,88,7,46,687546,6021,,,693655,7195803,1557773,"Si segnala che in seguito all’automatizzazione nella gestione dei database relativi alla sorveglianza COVID-19, sono possibili variazioni delle anagrafiche che possono generare eventuali riduzioni rispetto ai dati comunicati nelle giornate precedenti.",0,,*di cui 62712  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288417,405238,2716567,4479236,ITC,ITC3
2024-08-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,176,2,178,3961,4139,129,185,4303904,48075,,,4356118,47502962,9511661,,0,,,1554674,2801444,17232565,30270397,ITC,ITC4
2024-08-11T17:00:00,ITA,11,Marche,43.61675973,13.5188753,48,1,49,0,49,0,2,732536,4562,,,737147,3808743,2806385,,0,,,223418,513729,2020964,1787779,ITI,ITI3
