data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-04-13T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,351,54,405,1373,1778,36,53,211,224,2213,20667,,,
2020-04-13T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,64,12,76,194,270,-7,4,31,18,319,4545,,,
2020-04-13T17:00:00,ITA,04,P.A. Bolzano,46.49933453,11.35662422,190,41,231,1306,1537,22,51,400,212,2149,24157,,,
2020-04-13T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,160,12,172,619,791,-4,5,70,67,928,18596,,,
2020-04-13T17:00:00,ITA,15,Campania,40.83956555,14.25084984,606,80,686,2376,3062,5,66,360,248,3670,36770,,,
2020-04-13T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,3490,331,3821,9997,13818,146,342,4007,2615,20440,99047,,,
2020-04-13T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,159,30,189,1118,1307,-19,51,973,202,2482,30941,,,
2020-04-13T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1314,200,1514,2406,3920,103,123,764,284,4968,72746,,,
2020-04-13T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1088,138,1226,2139,3365,32,102,1471,760,5596,23129,,,
2020-04-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,12028,1143,13171,18764,31935,670,1262,17478,10901,60314,211092,,,
2020-04-13T17:00:00,ITA,11,Marche,43.61675973,13.5188753,959,108,1067,2013,3080,-34,78,1588,713,5381,28379,,,
2020-04-13T17:00:00,ITA,14,Molise,41.55774754,14.65916051,28,4,32,170,202,0,0,40,15,257,2522,,,
2020-04-13T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3344,379,3723,9042,12765,260,474,2543,1826,17134,69170,,,
2020-04-13T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,600,71,671,1841,2512,60,76,286,267,3065,31922,,,
2020-04-13T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,107,27,134,780,914,11,15,139,75,1128,11010,,,
2020-04-13T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,554,51,605,1445,2050,20,42,237,171,2458,37311,,,
2020-04-13T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,992,225,1217,5040,6257,95,155,615,518,7390,80889,,,
2020-04-13T17:00:00,ITA,04,P.A. Trento,46.06893511,11.12123097,326,56,382,1698,2080,-2,73,746,300,3126,18586,,,
2020-04-13T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,127,38,165,460,625,-62,1,643,52,1320,18740,,,
2020-04-13T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,109,15,124,458,582,-6,6,230,115,927,3614,,,
2020-04-13T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1427,245,1672,9094,10766,37,174,2603,882,14251,203077,,,
