data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,506,39,545,11474,12019,-229,255,20705,1151,,,33875,496034,264021,,2,,
2020-12-23T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,91,9,100,5772,5872,-60,99,4120,231,,,10223,177942,115118,"N.5 decessi sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",1,,
2020-12-23T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,297,19,316,7926,8242,-229,284,13099,436,,,21777,422145,405918,,3,,
2020-12-23T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1513,107,1620,78327,79947,-1312,1067,100527,2643,,,183117,1946290,1304420,,0,,
2020-12-23T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2803,207,3010,55015,58025,-1721,1129,94188,7259,,,159472,2469690,1194299,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,21,,
2020-12-23T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,595,56,651,11624,12275,-941,512,32110,1499,,,45884,887279,330123,"Su indicazione del Ministero della Salute relativamente ai casi positivi da tampone antigenico rapido, il totale dei casi positivi è stato rivisto e considera le sole positività da tampone antigenico rapido successivamente confermate da tampone molecolare.",6,"Su indicazione del Ministero della Salute, il totale dei casi positivi da tamponi antigenici include i soli positivi per i quali non vi sia ancora evidenza di conferma con tampone molecolare",
2020-12-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2740,286,3026,72676,75702,-247,946,73321,3434,,,152457,2603776,2002566,,13,Si comunica che per un errore di inserimento il numero totale di tamponi di ieri 22/12/2020 era 2590884 per un incremento di 12982 tamponi. ,
2020-12-23T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,689,64,753,5424,6177,-291,228,49202,2819,,,58198,684768,315604,,5,I 139001 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2020-12-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,4243,536,4779,55460,60239,-905,2153,379750,24610,,,464599,4705264,2556373,,31,,
2020-12-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,411,61,472,9087,9559,62,498,27238,1495,,,38292,499038,294678,,3,,
2020-12-23T17:00:00,ITA,14,Molise,41.55774754,14.65916051,53,7,60,2142,2202,-293,27,3791,177,,,6170,110811,102024,,0,,
2020-12-23T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,170,19,189,9025,9214,-141,131,18485,699,,,28398,350170,159457,,0,,
2020-12-23T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,346,47,393,1273,1666,-337,157,17903,878,,,20447,435028,148970,,3,,"Dei 157 casi odierni, 59 sono molecolari con precedente antigenico positivo"
2020-12-23T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3239,215,3454,33107,36561,-348,933,147203,7679,,,191443,1633219,966374,,13,,
2020-12-23T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1417,172,1589,51283,52872,-420,942,28068,2265,,,83205,984555,630156,,59,,
2020-12-23T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,519,44,563,15406,15969,90,269,12478,689,,,29136,458742,384673,,6,,Si segnala il decesso dei pz.: -1 donna 83 aa residente nella Provincia di Oristano -1 uomo 93 aa residente nella Provincia del Sud Sardegna -1 donna 86 aa residente nella Provincia del Sud Sardegna - 2 decessi nella T.I. della provincia di Sassari e 3 decessi in quella del San Francesco di Nuoro.
2020-12-23T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1028,176,1204,32410,33614,122,932,51197,2213,,,87024,1164552,779017,,6,,
2020-12-23T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,903,166,1069,10288,11357,-480,435,102105,3517,,,116979,1818397,1039802,,7,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2020-12-23T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,239,40,279,3269,3548,-181,157,23421,584,,,27553,484909,246207,,1,,
2020-12-23T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,84,4,88,342,430,-26,11,6284,370,,,7084,60760,36709,,0,,
2020-12-23T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2660,350,3010,100316,103326,748,3357,116872,5747,,,225945,3165214,1177012,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n. 18 dimissioni da TI invece delle 15 effettive che includono anche i negativizzati.,36,,
