data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-04-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,322,31,353,1747,2100,-8,52,405,280,2785,31187,24751,,
2020-04-23T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,61,7,68,161,229,-3,2,103,24,356,8511,8511,,
2020-04-23T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,141,17,158,1336,1494,-18,19,680,261,2435,33994,16442,,
2020-04-23T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,129,7,136,687,823,2,9,170,76,1069,27869,26187,,
2020-04-23T17:00:00,ITA,15,Campania,40.83956555,14.25084984,539,47,586,2392,2978,-20,53,928,332,4238,58324,38679,pd-IT-0014,pd-EN-0014
2020-04-23T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,2889,266,3155,9690,12845,-239,289,7609,3269,23723,146146,99714,,
2020-04-23T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,138,18,156,979,1135,-173,41,1467,256,2858,52918,34057,,
2020-04-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1385,186,1571,2915,4486,23,79,1193,375,6054,111073,26298,pd-IT-0016,pd-EN-0016
2020-04-23T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,783,91,874,2592,3466,-10,131,2536,1047,7049,37842,25045,,
2020-04-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,9192,790,9982,23891,33873,-369,1073,23352,12940,70165,302715,190451,,
2020-04-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,727,71,798,2432,3230,0,28,1865,857,5952,47662,31673,,
2020-04-23T17:00:00,ITA,14,Molise,41.55774754,14.65916051,19,1,20,178,198,-7,0,66,20,284,4564,4478,,
2020-04-23T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3039,261,3300,11852,15152,30,401,5358,2630,23140,117970,84648,,
2020-04-23T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,536,55,591,2345,2936,62,109,531,372,3839,50410,49403,,
2020-04-23T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,90,20,110,707,817,-16,7,339,98,1254,17844,16094,,
2020-04-23T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,476,34,510,1791,2301,14,43,412,213,2926,62150,62150,,
2020-04-23T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,791,168,959,5212,6171,4,80,1886,723,8780,118177,94426,,
2020-04-23T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,234,29,263,1608,1871,-3,81,1474,382,3727,28240,18656,,
2020-04-23T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,100,19,119,236,355,-16,5,946,61,1362,29011,19627,,
2020-04-23T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,91,9,100,363,463,-38,1,506,127,1096,5227,4133,,
2020-04-23T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1189,140,1329,8596,9925,-66,143,5750,1206,16881,288075,177154,,
