data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-11-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,694,74,768,16566,17334,302,570,7830,851,11607,14408,26015,394751,229937,,,,
2020-11-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,156,22,178,5922,6100,233,236,1218,136,2276,5178,7454,146286,145411,N.B.: IL NUMERO TOTALE DEI DECESSI NE COMPRENDE N. 1 RIFERITO A PAZIENTE RESIDENTE IN ALTRA REGIONE CON DIAGNOSI E DECESSO AVVENUTO IN STRUTTURA OSPEDALIERA DELLA REGIONE BASILICATA.,,,
2020-11-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,428,45,473,9993,10466,202,397,4536,254,1576,13680,15256,353604,344984,,,,
2020-11-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2212,200,2412,100972,103384,1236,3008,41151,1483,142939,3079,146018,1508502,1039969,,,,
2020-11-26T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2679,258,2937,68535,71472,-1054,2157,37835,5548,71624,43231,114855,2057518,1055046,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,,,
2020-11-26T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,599,55,654,13168,13822,286,814,12536,741,23010,4089,27099,687612,270753,I casi di oggi riportano 104 positività da laboratori privati nel periodo 11-24 novembre,,,
2020-11-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3408,352,3760,83543,87303,738,2260,22334,2215,31812,80040,111852,2118597,1726408,,,,
2020-11-26T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1075,114,1189,12303,13492,-563,570,34137,2322,34280,15671,49951,584154,285519,,,,
2020-11-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,7996,934,8930,131471,140401,2372,5697,231042,21212,290349,102306,392655,3949040,2304509,,,,
2020-11-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,586,90,676,15733,16409,378,519,10443,1221,21645,6428,28073,401261,233374,,,,
2020-11-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,69,9,78,2574,2652,102,108,1530,103,4235,50,4285,87422,81426,,,,
2020-11-26T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,434,40,474,10976,11450,-150,292,10294,509,22253,0,22253,302226,146515,TEST ANTIGENICI POSITIVI : 97,,,
2020-11-26T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,417,43,460,1902,2362,-85,297,11867,615,7579,7265,14844,363874,131463,,,,
2020-11-26T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,4992,403,5395,73011,78406,485,2751,74723,5875,67389,91615,159004,1490715,933365,,,,
2020-11-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1577,211,1788,33191,34979,908,1436,12668,1354,13867,35134,49001,752542,524389,per 1142 casi non e' disponibile la provenienza,,,
2020-11-26T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,535,73,608,12363,12971,274,405,6655,418,8539,11505,20044,359592,302707,,,,
2020-11-26T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1545,253,1798,36710,38508,188,1768,18890,1371,35885,22884,58769,922944,632415,,,,
2020-11-26T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1712,281,1993,46142,48135,-1145,1351,48742,2450,76637,22690,99327,1511997,935992,effettuati  75027 tamponi rapidi antigenici di cui 2623 odierni,,,
2020-11-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,349,68,417,9017,9434,-503,343,13018,369,6394,16427,22821,404601,220882,,,,
2020-11-26T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,128,17,145,1468,1613,-70,44,4328,302,5561,682,6243,57624,32671,,,,
2020-11-26T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2447,304,2751,72401,75152,14,3980,55403,3501,34933,99123,134056,2734036,1045655,Tamponi antigenici 878756 numero di soggetti che hanno effettuato almeno un tampone molecolare o un tampone rapido 1346287,,,
