data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2023-09-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,50,0,50,1714,1764,-82,100,660111,3990,,,665865,7563720,1381238,"Il dato ''incremento casi confermati'' è composto da 100, cioè 13 ''nuovi positivi'' e 87 ''reinfezioni''. ",0,,,254041,411824,2627636,4936084,ITF,ITF1
2023-09-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,19,0,19,8790,8809,1,2,191364,1040,,,201213,1355701,407606,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” è in corso di revisione.,0,,,71264,129949,703883,651818,ITF,ITF5
2023-09-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,67,11,78,1275,1353,-27,47,639202,3495,,,644050,4440943,3465109,,3,,,203421,440629,1943905,2497038,ITF,ITF6
2023-09-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,124,2,126,23250,23376,-173,271,2450544,11982,,,2485902,21224522,5449334,,0,,,957394,1528508,9680707,11543815,ITF,ITF3
2023-09-18T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,463,12,475,4407,4882,-65,151,2140937,19557,,,2165376,19763241,2992027,"Il dato odierno relativo alla provincia di Parma, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti.",1,,,1094020,1071356,10767645,8995596,ITH,ITH5
2023-09-18T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,112,2,114,662,776,-24,42,577647,6196,,,584619,7803859,1269906,,2,,,240641,343978,3874924,3928935,ITH,ITH4
2023-09-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,211,12,223,28694,28917,20,269,2399596,13008,,,2441521,26946385,6208720,,2,,,1040593,1400928,9741808,17204577,ITI,ITI4
2023-09-18T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,131,3,134,0,134,-13,31,666602,5961,,,672697,7026916,1532148,,0,,*di cui 54024  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,287111,385586,2707597,4319319,ITC,ITC3
2023-09-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,200,5,205,8267,8472,-16,299,4135096,46186,,,4189754,46129329,9327340,,0,,,1542121,2647633,17144086,28985243,ITC,ITC4
2023-09-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,74,4,78,0,78,0,24,717465,4459,,,722002,3765214,2762922,,0,,,223115,498887,2019698,1745516,ITI,ITI3
2023-09-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,8,0,8,352,360,17,19,102232,745,,,103337,832134,783687,,0,,,30042,73295,546804,285330,ITF,ITF2
2023-09-18T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,16,1,17,0,17,2,8,295376,1625,,,297018,5611890,869120,"8 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 8 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR. ",0,,"8 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 8 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR. ",87208,209810,940575,4671315,ITH,ITH1
2023-09-18T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,13,0,13,290,303,-12,8,245427,1657,,,247387,3063816,607533,,0,,,45233,202154,876498,2187318,ITH,ITH2
2023-09-18T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,194,5,199,32322,32521,2,92,1699118,13866,,,1745505,22024551,4457845,la variazione dei casi nella casella NON DISPONIBILE rispetto al giorno precedente è dovuta a una riattribuzione della provincia di residenza del paziente,0,,,518402,1227103,5140548,16884003,ITC,ITC1
2023-09-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,50,4,54,3809,3863,68,101,1634849,9843,,,1648555,14262344,2973396,,0,,,513918,1134637,4877616,9384728,ITF,ITF4
2023-09-18T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,143,1,144,6639,6783,21,38,511480,2970,,,521233,5513680,1765642,I dati relativi ai pazienti covid ricoverati sono riferiti all'ultimo aggiornamento del 13.09 inviato dal Bed Manager regionale. Non pervenuti i dati di questa settimana,0,,,180327,340906,2245297,3268383,ITG,ITG2
2023-09-18T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,199,6,205,4664,4869,9,9,1814264,12868,,,1832001,16937823,11274417,,0,,,541079,1290922,5474296,11463527,ITG,ITG1
2023-09-18T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,211,8,219,2639,2858,61,66,1600855,12048,,,1615761,17004948,5438180,,0,,,720904,894857,7112940,9892008,ITI,ITI1
