data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-11-24T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,672,71,743,15913,16656,307,536,7344,822,10828,13994,24822,385071,225989,dal totale dei positivi sono stati sottratti 2 casi del giorno 23/11 in quanto non pazienti COVID,,,
2020-11-24T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,160,19,179,5412,5591,219,261,1168,130,2157,4732,6889,141736,140861,N.B.: IL NUMERO TOTALE DEI DECESSI (N. 16) COMUNICATO IN DATA ODIERNA E' RIFERITO A PIU' GIORNATE DAL 19 AL 24 NOVEMBRE.,,,
2020-11-24T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,429,42,471,9664,10135,-11,307,4146,243,1557,12967,14524,348247,340065,,,,
2020-11-24T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2274,201,2475,100376,102851,-658,1764,35957,1387,137129,3066,140195,1461611,1011680,,,,
2020-11-24T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2723,243,2966,68378,71344,1964,2501,33788,5439,69408,41163,110571,2021756,1041385,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 3 casi in quanto giudicati non casi COVID-19.,,,
2020-11-24T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,561,54,615,12732,13347,142,554,11543,699,21716,3873,25589,673076,267036,I nuovi casi di oggi includono 117 casi positivi registrati dai laboratori privati dal 21 ottobre al 21 novembre,,,
2020-11-24T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3361,345,3706,82090,85796,1907,2509,19606,2088,29458,78032,107490,2063500,1679178,,,,
2020-11-24T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1179,121,1300,13483,14783,-538,509,31852,2286,33624,15297,48921,572618,281926,,,,
2020-11-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,8360,932,9292,139468,148760,-1158,4886,212175,20850,283494,98291,381785,3862746,2274365,,,,
2020-11-24T17:00:00,ITA,11,Marche,43.61675973,13.5188753,555,89,644,15073,15717,255,351,10188,1201,20798,6308,27106,394593,229538,,,,
2020-11-24T17:00:00,ITA,14,Molise,41.55774754,14.65916051,61,10,71,2388,2459,51,71,1516,96,4021,50,4071,84812,79053,,,,
2020-11-24T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,459,40,499,11157,11656,41,160,9474,490,21620,0,21620,297388,145395,TOTALE TEST ANTIGENICI POSITIVI : 161,,,
2020-11-24T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,436,42,478,1994,2472,-46,143,11297,599,7423,6945,14368,356152,129600,,,,
2020-11-24T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,5116,404,5520,71555,77075,152,2070,70581,5719,65654,87721,153375,1446757,915304,,,,
2020-11-24T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1485,205,1690,31269,32959,980,1567,11823,1272,13035,33019,46054,732942,515378,per 1193 casi non e' disponibile la provenienza,,,
2020-11-24T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,527,73,600,11962,12562,98,290,6319,407,8103,11185,19288,352678,297167,,,,
2020-11-24T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1601,243,1844,36355,38199,286,1306,16210,1275,34077,21607,55684,900011,617938,,,,
2020-11-24T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1771,296,2067,48639,50706,-1713,962,43973,2311,75233,21757,96990,1480155,922166,effettuati  69377 tamponi rapidi antigenici di cui 3245 odierni,,,
2020-11-24T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,72,440,9757,10197,-286,218,11548,347,6227,15865,22092,395479,217537,,,,
2020-11-24T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,143,14,157,1610,1767,-82,73,4113,292,5501,671,6172,56259,32193,,,,
2020-11-24T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2336,300,2636,70718,73354,-373,2194,50709,3353,31175,96241,127416,2698593,1035198,Tamponi antigenici 805.025 numero di soggetti che hanno effettuato almeno un tampone molecolare o un tampone rapido 1.315.680,,,
