data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-07-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,17,0,17,102,119,-1,1,2747,468,3116,218,3334,117780,77893,
2020-07-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,0,373,27,402,3,405,43697,42912,
2020-07-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,6,0,6,63,69,4,5,1065,97,1159,72,1231,108711,106677,"Dei cinque positivi di oggi tre casi sono riconducibili allo sbarco di Roccella Jonica, mentre gli altri due sono rientri da Stato estero."
2020-07-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,49,1,50,222,272,10,12,4098,433,4739,64,4803,309290,154665,
2020-07-17T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,87,8,95,1133,1228,30,54,23586,4273,28151,936,29087,568779,339384,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi (1 da Parma e 1 da Ferrara) in quanto ri-classificati non casi COVID-19. Si corregge pertanto il numero totale dei casi positivi comunicato ieri: n corretto 29.033.
2020-07-17T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,0,7,89,96,-1,3,2905,345,3339,7,3346,222778,116622,
2020-07-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,175,9,184,668,852,2,14,6698,849,6105,2294,8399,381039,313544,
2020-07-17T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,29,0,29,157,186,-15,2,8301,1565,8447,1605,10052,169186,90102,
2020-07-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,159,22,181,7240,7421,-88,55,71172,16778,89280,6091,95371,1186114,712261,
2020-07-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,3,1,4,151,155,-1,3,5667,987,6809,0,6809,153879,92653,
2020-07-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,7,8,-1,0,415,23,444,2,446,25381,24242,
2020-07-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,95,101,1,4,2289,292,2682,0,2682,94576,47745,
2020-07-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,16,16,-2,0,4460,405,3381,1500,4881,138920,68352,
2020-07-17T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,150,6,156,700,856,-12,8,26555,4119,25904,5626,31530,462863,285503,
2020-07-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,12,0,12,58,70,2,5,3929,548,2053,2494,4547,211843,144093,per 1315 casi non e' disponibile la provenienza
2020-07-17T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,5,0,5,5,10,-1,0,1233,134,1362,15,1377,97058,82095,"Nell'area di Sassari, un paziente guarito, pur asintomatico per COVID19, è stato trovato positivo a screening pre ricovero  per altre indagini e trattamenti. Pertanto si corregge il dato dei guariti sino a successiva disconferma della positività"
2020-07-17T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,9,0,9,149,158,4,4,2695,283,2753,383,3136,245437,197335,
2020-07-17T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,12,1,13,305,318,3,6,8909,1129,10130,226,10356,384826,257616,
2020-07-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,6,12,2,2,1362,80,1436,18,1454,110114,72708,
2020-07-17T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,2,0,2,0,2,0,0,1048,146,1079,117,1196,20023,14770,
2020-07-17T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,33,2,35,467,502,47,55,16976,2047,19301,224,19525,1101965,451085,
