data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-11-16T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,571,59,630,12869,13499,465,642,5634,690,9249,10574,19823,347929,209407,"Dal totale dei positivi è stato eliminato 1 caso in quanto non paziente COVID",,,
2020-11-16T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,140,27,167,3905,4072,103,127,949,85,1740,3366,5106,127634,126804,TOTALI TAMPONI EFFETTUATI/CASI TESTATI E TOTALE CASI POSITIVI RESIDENTI IN REGIONE BASILICATA IN CORSO DI REVISIONE.,,,
2020-11-16T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,358,45,403,6865,7268,229,297,2942,180,1435,8955,10390,321542,318237,,,,
2020-11-16T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2190,192,2382,89132,91514,3257,4079,22686,1066,112552,2714,115266,1292302,912270,,,,
2020-11-16T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2393,247,2640,52789,55429,2228,2547,30570,5067,58909,32157,91066,1873435,980006,In seguito a verifica sui dati comunicati nei giorni passati è stato eliminato 1 caso in quanto giudicato non caso COVID-19.,,,
2020-11-16T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,407,47,454,9601,10055,128,456,8792,546,16657,2736,19393,623585,254630,,,,
2020-11-16T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3099,278,3377,65893,69270,1961,2407,15731,1680,24948,61733,86681,1854203,1503973,,,,
2020-11-16T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1381,111,1492,14409,15901,163,365,25717,2124,30461,13281,43742,529552,266634,,,,
2020-11-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,7901,855,8756,143583,152339,-10202,4128,153103,19466,245017,79891,324908,3568531,2160155,,,,
2020-11-16T17:00:00,ITA,11,Marche,43.61675973,13.5188753,499,78,577,13634,14211,162,282,8268,1119,23400,198,23598,370514,217369,,,,
2020-11-16T17:00:00,ITA,14,Molise,41.55774754,14.65916051,56,7,63,2019,2082,70,126,968,71,3071,50,3121,76439,71476,,,,
2020-11-16T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,487,43,530,10038,10568,278,544,6873,405,17846,0,17846,277572,138774,"TOTALE TEST ANTIGENICI RAPIDI EFFETTUATI : 1350 - TOTALE TEST ANTIGENICI RAPIDI POSITIVI : 589 - TOTALE POSITIVI AL TEST ANTIGENICO E SINTOMATICI : 90",,,
2020-11-16T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,386,32,418,2420,2838,-124,181,9372,539,6800,5949,12749,332049,123110,,,,
2020-11-16T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,5074,378,5452,67488,72940,1711,3476,50884,5117,53935,75006,128941,1288923,815862,,,,
2020-11-16T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1295,182,1477,24048,25525,823,1044,8936,1021,9985,25497,35482,666842,472227,,,,
2020-11-16T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,510,63,573,9881,10454,234,411,4812,328,6178,9416,15594,323605,273343,,,,
2020-11-16T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1501,224,1725,28040,29765,958,1461,12296,932,26616,16377,42993,824760,570817,,,,
2020-11-16T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1777,284,2061,51790,53851,1543,2433,26070,1915,65242,16594,81836,1347451,863173,effettuati  45427 tamponi rapidi antigenici di cui 864 odierni,,,
2020-11-16T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,375,72,447,10792,11239,144,283,7658,262,5348,13811,19159,361474,203887,"si segnala che avendo n.2 ricoverati provenienti da fuori regione (dove hanno fatto  il tampone) e quindi non conteggiati nel computo dei nuovi ricoveri, l'isolamento domicialre è di 10794",,,
2020-11-16T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,151,16,167,2099,2266,-29,99,2826,253,4738,607,5345,50819,29915,,,,
2020-11-16T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1985,252,2237,60461,62698,1192,1966,37277,2867,27639,75203,102842,2571888,993185,Tamponi antigenici 595.200,,,
