data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-01-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,48,2,50,9108,9158,-12,31,675531,4089,,,688778,7687082,1390775,"Il dato ''incremento casi confermati'' è composto da 31, cioè 1 ''nuovi positivi'' e 30 ''reinfezioni''. ",1,,,263956,424822,2646968,5040114,ITF,ITF1
2024-01-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,12,1,13,9888,9901,1,2,191564,1054,,,202519,1371436,410175,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” è in corso di revisione.,0,,,71287,131232,704035,667401,ITF,ITF5
2024-01-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,29,5,34,3541,3575,-3,25,647733,3658,,,654966,4520367,3533558,,0,,,204271,450695,1960073,2560294,ITF,ITF6
2024-01-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,116,4,120,10808,10928,-69,56,2524303,12126,,,2547357,21741675,5502454,,0,,,959856,1587501,9735116,12006559,ITF,ITF3
2024-01-26T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,439,15,454,1087,1541,-180,31,2188167,20007,,,2209715,20034201,3001035,"Il dato odierno dei casi per la provincia di Piacenza, Reggio Emilia e Bologna, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti.",0,,,1099933,1109782,10814003,9220198,ITH,ITH5
2024-01-26T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,26,0,26,366,392,6,17,591630,6433,,,598455,7872514,1277760,"Dei 3 decessi oggi riportati, 1 è avvenuto nelle settimane precedenti.		",0,,,242380,356075,3889722,3982792,ITH,ITH4
2024-01-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,338,9,347,59085,59432,33,78,2456896,13245,,,2529573,27464268,6259346,,0,,,1042866,1486707,9756994,17707274,ITI,ITI4
2024-01-26T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,66,3,69,0,69,-6,5,683832,6016,,,689917,7126253,1546413,,0,,*di cui 60938  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288767,401150,2712935,4413318,ITC,ITC3
2024-01-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,388,16,404,3389,3793,-93,155,4285032,47705,,,4336530,47011695,9435369,,0,,,1552291,2784239,17195670,29816025,ITC,ITC4
2024-01-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,34,0,34,0,34,0,13,732201,4550,,,736785,3799154,2796862,,0,,,223411,513374,2020723,1778431,ITI,ITI3
2024-01-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,0,2,313,315,2,2,104439,795,,,105549,849350,800089,,0,,,31100,74449,554276,295074,ITF,ITF2
2024-01-26T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,16,0,16,0,16,1,4,299238,1664,,,300918,5625547,870481,"4 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 3 casi diagnosticati con test antigenico e 1 nuovi positivi al test PCR.",0,,"4 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 3 casi diagnosticati con test antigenico e 1 nuovi positivi al test PCR.",87584,213334,942788,4682759,ITH,ITH1
2024-01-26T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,7,0,7,35,42,-2,6,251636,1680,,,253358,3090408,609796,,0,,,45784,207574,879150,2211258,ITH,ITH2
