data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-03-25T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,248,59,307,431,738,116,124,23,52,813,4982,,,
2020-03-25T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,20,14,34,78,112,21,21,0,1,113,857,,,
2020-03-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,190,40,230,518,748,49,77,67,43,858,6649,,,
2020-03-25T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,93,23,116,217,333,29,32,7,11,351,5058,,,
2020-03-25T17:00:00,ITA,15,Campania,40.83956555,14.25084984,318,123,441,631,1072,80,98,53,74,1199,6972,,,
2020-03-25T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,3180,294,3474,4782,8256,545,800,721,1077,10054,38045,,,
2020-03-25T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,200,52,252,659,911,63,147,158,70,1139,9494,,,
2020-03-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,805,101,906,769,1675,130,173,131,95,1901,20669,,,
2020-03-25T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,927,147,1074,752,1826,134,189,225,254,2305,6602,,,
2020-03-25T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,10026,1236,11262,9329,20591,723,1643,7281,4474,32346,81666,,,
2020-03-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,938,148,1086,1553,2639,142,198,8,287,2934,7896,,,
2020-03-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,26,7,33,20,53,-2,0,12,8,73,580,,,
2020-03-25T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2544,381,2925,2631,5556,432,509,19,449,6024,16655,,,
2020-03-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,349,64,413,610,1023,83,88,22,48,1093,8223,,,
2020-03-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,82,19,101,311,412,17,21,12,18,442,3019,,,
2020-03-25T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,259,80,339,597,936,137,148,33,25,994,8312,,,
2020-03-25T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,999,251,1250,1526,2776,257,273,54,142,2972,17868,,,
2020-03-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,308,65,373,685,1058,83,112,90,74,1222,4114,,,
2020-03-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,123,44,167,519,686,62,62,5,19,710,4707,,,
2020-03-25T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,70,25,95,280,375,-4,1,2,24,401,1200,,,
2020-03-25T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1407,316,1723,4022,5745,394,494,439,258,6442,70877,,,
