data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-03-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,99,41,140,109,249,33,34,7,7,263,2054,,,
2020-03-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,9,2,11,16,27,7,7,0,0,27,262,,,
2020-03-18T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,79,18,97,269,366,84,85,1,9,376,2844,,,
2020-03-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,45,11,56,70,126,14,15,2,1,129,1668,,,
2020-03-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,127,24,151,272,423,0,0,28,9,460,2685,,nd-IT-0013,nd-EN-0013
2020-03-18T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,1784,247,2031,1884,3915,511,594,152,458,4525,15461,,nd-IT-0011,nd-EN-0011
2020-03-18T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,128,27,155,261,416,69,68,15,31,462,4958,,,
2020-03-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,374,44,418,232,650,100,117,42,32,724,11145,,,
2020-03-18T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,401,100,501,243,744,83,109,70,73,887,2912,,,
2020-03-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,7285,924,8209,4057,12266,171,1493,3488,1959,17713,48983,,,
2020-03-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,638,119,757,719,1476,174,197,0,92,1568,4109,,,
2020-03-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,7,6,13,8,21,2,3,6,1,28,361,,,
2020-03-18T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,1780,227,2007,180,2187,423,444,0,154,2341,7516,,,
2020-03-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,156,30,186,176,362,42,43,2,19,383,3433,,,
2020-03-18T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,42,7,49,83,132,17,17,0,2,134,1135,,,
2020-03-18T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,100,29,129,138,267,41,45,12,3,282,3294,,,
2020-03-18T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,427,160,587,704,1291,267,277,17,22,1330,7606,,,
2020-03-18T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,141,22,163,273,436,68,70,12,7,455,2187,,,
2020-03-18T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,54,21,75,166,241,49,50,4,2,247,1601,,,
2020-03-18T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,41,3,44,118,162,28,29,0,3,165,486,,,
2020-03-18T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,646,195,841,2112,2953,465,510,167,94,3214,40841,,,
