data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-06-24T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,41,2,43,335,378,-13,1,2444,461,,,3283,100918,67617,
2020-06-24T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,6,7,-1,0,367,27,,,401,37887,37107,
2020-06-24T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,9,0,9,19,28,0,0,1050,97,,,1175,90262,88228,
2020-06-24T17:00:00,ITA,15,Campania,40.83956555,14.25084984,35,0,35,113,148,7,11,4066,431,,,4645,269477,130025,
2020-06-24T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,117,12,129,945,1074,-15,44,22985,4245,,,28304,466612,277700,
2020-06-24T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,13,0,13,44,57,-14,0,2904,344,,,3305,178733,103086,
2020-06-24T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,181,13,194,675,869,-17,6,6337,833,,,8039,324492,265507,
2020-06-24T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,59,1,60,201,261,6,1,8124,1555,,,9940,139910,75134,
2020-06-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,692,48,740,11487,12227,-676,88,64448,16586,,,93261,980820,586567,
2020-06-24T17:00:00,ITA,11,Marche,43.61675973,13.5188753,12,0,12,459,471,-22,4,5314,994,,,6779,131622,79407,
2020-06-24T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,0,2,41,43,0,0,378,23,,,444,21265,20247,
2020-06-24T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,1,4,86,90,1,1,2252,292,,,2634,81017,39241,
2020-06-24T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,52,52,1,0,4395,405,,,4852,114496,59700,dc-IT-0070
2020-06-24T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,334,18,352,1378,1730,-140,22,25480,4066,,,31276,398623,249804,
2020-06-24T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,29,0,29,148,177,-13,0,3809,543,,,4529,168388,111420,
2020-06-24T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,8,15,0,1,1214,132,,,1361,78449,66202,
2020-06-24T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,17,5,22,110,132,0,1,2662,280,,,3074,197279,162675,
2020-06-24T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,26,5,31,299,330,-7,5,8791,1101,,,10222,320799,221190,
2020-06-24T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,3,1,4,7,11,-1,1,1349,79,,,1439,90838,62477,
2020-06-24T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,3,0,3,3,6,1,1,1042,146,,,1194,17700,13497,
2020-06-24T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,26,1,27,522,549,-15,3,16700,2004,,,19253,897506,394533,
