data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-01-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,226,24,250,33065,33315,4948,5315,88124,2654,,,124093,3687794,1044610,"Nei totali dei tamponi processati con test molecolare, persone testate e casi positivi sono ricompresi tamponi effettuati dal 01/01/2022 e non precedentemente comunicati. Dal totale dei decessi comunicati, un caso è avvenuto nei giorni scorsi. Dal totale dei positivi è stato eliminato un caso in quanto non paziente covid.",4,,,108125,15968,1759426,1928368,ITF,ITF1
2022-01-05T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,71,3,74,7343,7417,777,906,31462,637,,,39516,558011,267807,"Il dato relativo al valore giornaliero dei ""Casi identificati da test antigenico"" risulta uguale a 0, in quanto, pur essendo somministrati, i test rapidi risultati positivi sono tutti ritestati con tamponi processati con test molecolare. Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.   ",0,,,39516,0,529601,28410,ITF,ITF5
2022-01-05T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,353,29,382,21058,21440,1716,2204,95864,1647,,,118951,1717865,1379423,,3,,"L'Asp di Cosenza comunica 255 nuovi positivi di cui 1 fuori regione  L'Asp di Reggio Calabria comunica 803 positivi di cui 3 fuori regione  L'Asp di Crotone comunica "" si registrano 142 nuovi casi ma l'incremento totale è pari a 140 in quanto 2 soggetti sono stati trasferiti presso struttura ospedaliera di altra provincia"". ",115726,3225,1286437,431428,ITF,ITF6
2022-01-05T17:00:00,ITA,15,Campania,40.83956555,14.25084984,813,65,878,121685,122563,13496,16972,506926,8536,,,638025,9913511,3960042,,10,,"dalle verifiche quotidiane si evince che 15 decessi registrati oggi, risalgono ad un periodo compreso tra l'8/12/2021 e il 2/01/2022",626437,11588,6675780,3237731,ITF,ITF3
2022-01-05T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,1622,141,1763,120058,121821,11063,13671,452578,14296,,,588695,11891291,2422903,"Sono stati eliminati 8 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",15,,,567815,20880,7402413,4488878,ITH,ITH5
2022-01-05T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,309,29,338,22694,23032,2954,3931,140493,4252,,,167777,4616036,976655,"Il totale dei casi positivi è stato ridotto di 12 a seguito di 9 tamponi molecolari negativi dopo test antigenico positivo (6 casi relativi alla provincia di UD, 1 caso relativo alla provincia di TS, 1 caso relativo alla provincia di GO, 1 caso relativo alla provicia di PN) e di 3 test positivi rimossi rimossi dopo revisione dei casi ( 2 casi relativi alla provincia di Go e 1 caso relativo alla provincia di PN)		",6,,,141381,26396,2683015,1933021,ITH,ITH4
2022-01-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1301,176,1477,116386,117863,15241,16464,429869,9335,,,557067,13331948,5092466,,15,,,530524,26543,7026696,6305252,ITI,ITI4
2022-01-05T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,562,45,607,14440,15047,597,2231,138189,4635,,,157871,3616544,1060735,"In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test. I dati comunicati in data odierna sono parziali a causa di problemi tecnico informatici. Inoltre, non è stato possibile aggiornare il dato dei tamponi processati con test antigenico, dei soggetti guariti e delle reinfezioni. Si sta procedendo al recupero dei dati non pervenuti.",3,,*di cui 856 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,157871,0,2025691,1590853,ITC,ITC3
2022-01-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2420,226,2646,388799,391445,47483,51587,953486,35240,,,1380171,25704386,6963167,,8,,,1026497,353674,13232726,12471660,ITC,ITC4
2022-01-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,244,52,296,8732,9028,362,2147,139756,3265,,,152049,2067064,1221478,,3,,,152049,0,1672575,394489,ITI,ITI3
2022-01-05T17:00:00,ITA,14,Molise,41.55774754,14.65916051,22,2,24,2814,2838,474,496,14886,512,,,18236,325562,291045,,0,,,18236,0,312532,13030,ITF,ITF2
2022-01-05T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,78,18,96,7170,7266,1199,1370,96514,1311,,,105091,3055975,567788,1370 nuovi positivi di cui 21 test antigenici confermati da test molecolare e 1079 test antigenici.,1,,1370 nuovi positivi di cui 21 test antigenici confermati da test molecolare e 1079 test antigenici.,80667,24424,785888,2270087,ITH,ITH1
2022-01-05T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,98,22,120,13218,13338,2087,2372,55439,1429,,,70206,1903480,473663,,2,,,38917,31289,786819,1116661,ITH,ITH2
2022-01-05T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,1460,122,1582,109352,110934,12074,16937,423770,12107,,,546811,11650822,3159891,,16,,,408405,138406,4208038,7442784,ITC,ITC1
2022-01-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,364,38,402,40760,41162,4439,5514,280205,6993,,,328360,6042681,1774716,,7,,,319678,8682,3387463,2655218,ITF,ITF4
2022-01-05T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,174,19,193,11125,11318,838,1239,79650,1737,,,92705,2758844,1265834,,1,,Si segnala il decesso dei paz.:  - 1 donna 78 aa Residente nella Provincia di Sassari  - 1 uomo 78 aa Residente nella Provincia di Oristano  - 1 donna 86 aa Residente nella Provincia di Oristano  - 1 donna 71 aa Residente nella Provincia di Nuoro ,92601,104,1528426,1230418,ITG,ITG2
2022-01-05T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,913,115,1028,66170,67198,6276,7328,325646,7615,,,400459,8631858,3099703,DECEDUTI: N. 8 IL 04/01/22 - N. 19 IL 03/01/22 - N. 1 IL 02/01/22 - N. 1 IL 01/01/22 - N. 2 IL 31/12/21 - N. 1 IL 27/12/21,7,,,400459,0,3907622,4724236,ITG,ITG1
2022-01-05T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,871,90,961,132171,133132,14100,16957,305006,7599,,,445737,9401279,3749298,,11,,,387268,58469,5549004,3852275,ITI,ITI1
2022-01-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,185,11,196,30388,30584,2768,3967,70282,1514,,,102380,2981367,552678,Si fa presente che 13 dei ricoveri non UTI appartengono ai codici disciplina di Ostetricia & Ginecologia e Pediatria. ,1,,,88211,14169,1370226,1611141,ITI,ITI2
2022-01-05T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,45,5,50,3603,3653,564,630,13943,489,,,18085,370628,114082,,1,,,14057,4028,127825,242803,ITC,ITC2
2022-01-05T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1233,196,1429,135294,136723,12364,16871,554554,12473,,,703750,20088236,2490171,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  9 dimessi da TI  invece del n. 10 effettivi che include anche i negativizzati. ,18,,,604156,99594,8404636,11683600,ITH,ITH3
