data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-11-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,590,66,656,13352,14008,509,729,5841,703,9470,11082,20552,352882,211733,,,,
2020-11-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,150,30,180,4146,4326,254,269,964,85,1810,3565,5375,130005,129135,TOTALI TAMPONI EFFETTUATI/CASI TESTATI E TOTALE CASI POSITIVI RESIDENTI IN REGIONE BASILICATA IN CORSO DI REVISIONE.,,,
2020-11-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,353,53,406,7332,7738,470,680,3145,187,1435,9635,11070,325886,320121,,,,
2020-11-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2236,201,2437,90289,92726,1212,3019,24474,1085,115571,2714,118285,1308480,925004,,,,
2020-11-17T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2451,247,2698,54570,57268,1839,2219,30902,5115,60144,33141,93285,1895816,988202,,,,
2020-11-17T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,454,44,498,9923,10421,366,536,8952,556,17057,2872,19929,629511,255770,,,,
2020-11-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3066,308,3374,67881,71255,1985,2538,16225,1739,25547,63672,89219,1879261,1524981,,,,
2020-11-17T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1393,117,1510,15021,16531,630,685,25752,2144,30766,13661,44427,535222,268832,,,,
2020-11-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,8151,894,9045,147522,156567,4228,8448,157121,19668,251767,81589,333356,3606814,2177539,,,,
2020-11-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,525,78,603,13908,14511,300,357,8314,1130,23955,0,23955,372822,218598,,,,
2020-11-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,60,9,69,2132,2201,119,147,995,72,3218,50,3268,77253,72214,,,,
2020-11-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,482,44,526,10175,10701,133,258,6989,414,18104,0,18104,278912,139217,"TOTALE TEST ANTIGENICI RAPIDI EFFETTUATI : 1698 TOTALE TEST ANTIGENICI RAPIDI POSITIVI : 665  TOTALE POSITIVI AL TEST ANTIGENICO E SINTOMATICI : 76",,,
2020-11-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,388,35,423,2571,2994,156,276,9489,542,6877,6148,13025,333667,123724,,,,
2020-11-17T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,5150,384,5534,68252,73786,846,2606,52571,5190,55023,76524,131547,1305054,826436,,,,
2020-11-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1316,181,1497,25110,26607,1082,1234,9052,1057,10190,26526,36716,673070,477865,,,,
2020-11-17T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,512,64,576,10208,10784,330,502,4972,340,6439,9657,16096,327258,276049,,,,
2020-11-17T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1505,227,1732,29024,30756,991,1698,12964,971,27716,16975,44691,835534,577818,,,,
2020-11-17T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1792,277,2069,52083,54152,301,2361,28078,1967,66908,17289,84197,1363146,870134,effettuati  48180 tamponi rapidi antigenici di cui 2753 odierni,,,
2020-11-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,70,438,10806,11244,5,351,7991,275,5465,14045,19510,367077,206060,"Si fa presente come nel computo dei ricoverati (1 in TI e 1 non in TI) sono considerati due casi trasferiti da altra Regione, non considerati quindi dalla Regione Umbria come nuovi positivi. Di conseguenza il reale numero degli isolamenti dom. è 10808. Si contatta come suggerito la referente della Regione Abruzzo (Dr.ssa Antonia Petricci), che conferma che i suddetti assistiti sono già stati censiti e comunicati dalla regione Abruzzo, prima del loro trasferimento. - NOTA DEL MINISTERO DELLA SALUTE: d'accordo con regione Umbria, la nota non verrà inserita perchè i casi sono stati già inseriti dalla regione Abruzzo e quindi non vanno conteggiati in Umbria ",,,
2020-11-17T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,152,17,169,1994,2163,-103,154,3079,257,4884,615,5499,51410,30178,,,,
2020-11-17T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1980,266,2246,60825,63071,373,3124,39928,2967,27936,78030,105966,2590427,1000577,"Tamponi antigenici 623.625 Totale popolazione che ha effettuato almeno un tampone molecolare o un tampone antigenico 1.260.515",,,
