data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2023-12-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,237,6,243,9779,10022,-153,382,672456,4071,,,686549,7669153,1389157,"Il dato ''incremento casi confermati'' è composto da 382 , cioè 260  ''nuovi positivi'' e  122  ''reinfezioni''.  Del totale dei decessi comunicati in data odierna 5 appartengono ai giorni scorsi e comunicati oggi 4 dalla Asl di Teramo e 1 dalla Asl di L'aquila.",1,,,262862,423687,2643941,5025212,ITF,ITF1
2023-12-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,41,1,42,9682,9724,18,29,191508,1049,,,202281,1367995,409589, Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” è in corso di revisione.,0,,,71282,130999,704012,663983,ITF,ITF5
2023-12-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,131,8,139,4207,4346,87,279,644931,3622,,,652899,4503922,3519457,"Dei 4 riportati in data odierna, per mero errore dell'ASP, 2 decessi, di cui uno in T.I., non erano stati comunicati nella giornata di ieri, 27/12",0,,,204067,448832,1956715,2547207,ITF,ITF6
2023-12-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,201,9,210,17946,18156,-2756,1505,2507736,12066,,,2537958,21635037,5492858,,2,,,959370,1578588,9725472,11909565,ITF,ITF3
2023-12-28T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,1231,47,1278,7072,8350,-5,336,2178184,19934,,,2206468,19993938,2998798,,4,,,1099290,1107178,10804594,9189344,ITH,ITH5
2023-12-28T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,183,6,189,939,1128,1,203,589778,6386,,,597292,7860392,1276118,,0,,,242140,355152,3886414,3973978,ITH,ITH4
2023-12-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,689,21,710,55472,56182,1862,1876,2448817,13161,,,2518160,27366352,6248240,,1,,,1042431,1475729,9753392,17612960,ITI,ITI4
2023-12-28T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,241,8,249,0,249,-23,283,682173,6003,,,688425,7109215,1543758,,1,,*di cui 60353  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288686,399739,2711784,4397431,ITC,ITC3
2023-12-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1034,41,1075,12462,13537,-3053,1689,4266021,47350,,,4326908,46872986,9415389,,0,,,1550787,2776121,17185524,29687462,ITC,ITC4
2023-12-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,176,3,179,0,179,0,218,730826,4513,,,735518,3793887,2791595,,0,,,223374,512144,2020583,1773304,ITI,ITI3
2023-12-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,11,4,15,1392,1407,42,40,103096,782,,,105285,845966,796869,,1,,,30963,74322,552857,293109,ITF,ITF2
2023-12-28T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,40,0,40,0,40,4,42,298946,1652,,,300638,5623165,870072,"42 nuovi positivi di cui 2 test antigenici confermati da test molecolare, 34 casi diagnosticati con test antigenico e 6 nuovi positivi al test PCR.",0,,"42 nuovi positivi di cui 2 test antigenici confermati da test molecolare, 34 casi diagnosticati con test antigenico e 6 nuovi positivi al test PCR.",87487,213151,941740,4681425,ITH,ITH1
2023-12-28T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,54,1,55,389,444,-27,44,250913,1674,,,253031,3086496,609436,,0,,,45740,207291,878686,2207810,ITH,ITH2
2023-12-28T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,510,21,531,55355,55886,147,645,1730209,13903,,,1799998,22374733,4503074,,8,,,519701,1280297,5149118,17225615,ITC,ITC1
2023-12-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,166,12,178,11470,11648,366,947,1658758,9965,,,1680371,14483287,3008025,,3,,,514871,1165500,4885778,9597509,ITF,ITF4
2023-12-28T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,219,9,228,9194,9422,41,77,513393,2975,,,525790,5557868,1766922,,0,,,180339,345451,2246791,3311077,ITG,ITG2
2023-12-28T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,273,19,292,1578,1870,-109,33,1818874,12972,,,1833716,16954258,11290604,a seguito di problemi tecnici non è stato possibile rilevare i Tamponi processati con test antigenico			,3,,,542378,1291338,5488572,11465686,ITG,ITG1
2023-12-28T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,500,14,514,4856,5370,-530,555,1631531,12385,,,1649286,17217399,5458418,,2,,,730303,918983,7133467,10083932,ITI,ITI1
2023-12-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,157,7,164,2051,2215,-58,163,453120,2524,,,457859,5150293,825975,"Si fa presente che dei 157 ricoveri non in T.I.: - 52 appartengono alle discipline di area medica (COD.24,COD.26,COD.68.COD.94). - 105 ricoveri appartengono ad altre discipline ospedaliere.",0,,,160526,297333,1762108,3388185,ITI,ITI2
2023-12-28T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,16,3,19,95,114,-16,7,51663,587,,,52364,603433,148126,,1,,,16457,35907,146481,456952,ITC,ITC2
2023-12-28T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,634,27,661,10532,11193,360,1066,2803546,17313,,,2832052,38994697,5416535,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato 7 dimessi da TI  invece del n. 4 effettivi che include anche i negativizzati.,5,,,1143828,1688224,12062539,26932158,ITH,ITH3
