data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-01-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,463,39,502,10829,11331,237,365,24066,1254,,,36651,529798,274632,Dal totale dei positivi è stato eliminato un caso in quanto duplicato.,4,,
2021-01-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,92,4,96,6249,6345,175,210,4796,268,,,11409,189314,120208,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",1,,IN CORSO DI VERIFICA E VALIDAZIONE NUMERO TOTALE GUARITI REGIONE BASILICATA.
2021-01-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,244,20,264,8427,8691,193,398,16196,499,,,25386,452241,432831,,2,,
2021-01-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1362,99,1461,74882,76343,-17,1366,115882,2994,,,195219,2096822,1404484,,9,,
2021-01-06T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2665,236,2901,55168,58069,892,1576,116526,8066,,,182661,2644635,1252185,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 4 casi in quanto giudicati non casi COVID-19.,16,,
2021-01-06T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,649,62,711,11119,11830,36,606,39241,1805,,,52876,960944,348178,,7,,
2021-01-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2843,306,3149,74617,77766,458,2007,91242,3972,,,172980,2780969,2079718,,15,,
2021-01-06T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,703,65,768,4656,5424,-148,365,53907,2947,,,62278,729125,328647,,0,I 170421 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2021-01-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3424,471,3895,48796,52691,374,2952,412034,25498,,,490223,4959414,2642871,,18,,
2021-01-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,512,67,579,12719,13298,592,743,29585,1647,,,44530,556983,331242,,7,,
2021-01-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,57,9,66,1405,1471,-81,27,5123,202,,,6796,118577,108364,,1,,
2021-01-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,203,27,230,10875,11105,192,320,18584,762,,,30451,370250,164792,,1,,
2021-01-06T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,359,45,404,1620,2024,-52,203,19890,989,,,22903,461438,153546,,4,,"Dei 203 casi odierni, 81 sono molecolari con precedente antigenico positivo"
2021-01-06T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2773,192,2965,15450,18415,-1227,1163,176275,8088,,,202778,1713074,997705,,20,,
2021-01-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1383,153,1536,52492,54028,448,1581,40345,2573,,,96946,1085419,670558,,10,,
2021-01-06T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,494,47,541,16372,16913,143,335,14906,786,,,32605,496887,416745,,3,,"Si segnalano i decessi dei seguenti pazienti:   - uomo, 89 anni, residente nella Provincia di Oristano; - uomo, 74 anni, residente nella Provincia di Oristano; - uomo, 82 anni, residente nella Città Metropolitana di Cagliari; - donna, 83 anni, residente nella Città Metropolitana di Cagliari; - uomo, 86 anni, residente nella Provincia del Sud Sardegna; - donna, 81 anni, residente nella Provincia del Sud Sardegna; - donna, 72 anni,  residente nella Provincia del Sud Sardegna; - donna, 85 anni,  residente nella Provincia di Sassari; - donna, 88 anni, residente nella Provincia di Sassari."
2021-01-06T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1190,194,1384,36355,37739,313,1692,60874,2593,,,101206,1264942,840900,,17,,
2021-01-06T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,815,146,961,8488,9449,-188,411,109593,3789,,,122831,1929121,1077856,,12,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2021-01-06T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,277,45,322,3752,4074,141,347,25358,643,,,30075,518260,257069,,5,,
2021-01-06T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,54,1,55,352,407,-1,26,6611,388,,,7406,63993,39413,,0,,
2021-01-06T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2612,343,2955,88344,91299,-2929,3638,175322,7114,,,273735,3395768,1240441,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.27 dimissioni da TI invece delle 18 effettive che includono anche i negativizzati.,31,,
