data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-04-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,606,69,675,9466,10141,9,272,53222,2145,,,65508,1250212,577849,"A seguito di controlli anagrafici, dal totale dei casi positivi è stato sottratto 1 caso in quanto duplicato ",6,,,65508,0,894407,355805,ITF,ITF1
2021-04-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,180,13,193,4669,4862,88,181,14332,445,,,19639,294451,168803,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 14 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0,,,19639,0,282117,12334,ITF,ITF5
2021-04-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,408,34,442,10194,10636,311,522,36021,823,,,47480,671400,631063,,2,,,47467,13,651672,19728,ITF,ITF6
2021-04-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1586,160,1746,91003,92749,-368,2258,241380,5418,,,339547,3631249,2453547,,20,,,327959,11588,3406788,224461,ITF,ITF3
2021-04-01T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,3337,381,3718,68641,72359,-76,1809,253277,11984,,,337620,4881387,1683128,"Sono stati eliminati 9 casi, positivi a test antigenico ma non confermati da tampone molecolare.",16,,,337392,228,4012703,868684,ITH,ITH5
2021-04-01T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,652,81,733,14083,14816,-381,720,80072,3322,,,98210,1635068,583929,,10,,,85651,12559,1446489,188579,ITH,ITH4
2021-04-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3044,362,3406,47642,51048,-3,1838,229560,6677,,,287285,5194646,3441009,,21,,,281658,5627,3869036,1325610,ITI,ITI4
2021-04-01T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,648,71,719,6559,7278,183,710,78867,3889,,,90034,1244354,520369,,6,,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,90034,0,1060223,184131,ITC,ITC3
2021-04-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,6823,860,7683,88351,96034,179,4483,613071,30862,,,739967,8228701,3524343,,63,,,705953,34014,7334638,894063,ITC,ITC4
2021-04-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,796,143,939,8150,9089,-54,487,76904,2640,,,88633,1011119,612808,Negli ultimi 5 giorno sono stati inseriti in modo errato il percorso sierologico,5,"Nelle persone testate sono stati scorporati n.224 test sierologici che erano stati inseriti (in modo automatizzato) nel percorso diagnostico, questa anomalia è iniziata il giorno 25 Marzo fino al 31 Marzo","Nei casi positivi rilevati sono stati scorporati n.224 test sierologici che erano stati inseriti (in modo automatizzato) nel percorso diagnostico, questa anomalia è iniziata il giorno 25 Marzo fino al 31 Marzo",88633,0,911562,99557,ITI,ITI3
