data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-12-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,697,76,773,17415,18188,-4,396,9326,906,14700,13720,28420,415586,238795,,,,
2020-12-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,157,21,178,6102,6280,88,156,1865,153,2510,5788,8298,153181,152306,,,,
2020-12-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,417,40,457,10512,10969,-1,318,5762,301,1601,15431,17032,366545,356721,,,,
2020-12-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2099,179,2278,100601,102879,-1648,1113,51832,1721,153338,3094,156432,1595400,1087947,,,,
2020-12-01T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2729,247,2976,68866,71842,108,1471,46894,5805,76231,48310,124541,2137305,1085200,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 3 casi  in quanto giudicati non casi COVID-19,,,
2020-12-01T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,637,62,699,13769,14468,-47,736,16055,863,26880,4506,31386,727045,284047,,,,
2020-12-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3241,352,3593,87345,90938,737,1669,28080,2431,34254,87195,121449,2241091,1823889,,,,
2020-12-01T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1003,105,1108,11042,12150,-66,339,37469,2404,34832,17191,52023,604686,292065,,,,
2020-12-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,7342,876,8218,112815,121033,-4375,4048,268702,22104,302708,109131,411839,4107489,2361598,,,,
2020-12-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,586,86,672,17532,18204,288,337,10663,1276,23542,6601,30143,413946,241029,,,,
2020-12-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,64,13,77,2634,2711,-9,60,1942,120,4723,50,4773,92658,85853,,,,
2020-12-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,414,34,448,10851,11299,-23,94,12038,534,23871,0,23871,312584,149245,TOTALE POSITIVI TEST ANTIGENICO : 189,,,
2020-12-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,406,44,450,2000,2450,2,156,12777,662,7922,7967,15889,377839,136084,,,,
2020-12-01T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,4652,377,5029,67240,72269,-2674,1617,90561,6303,70445,98688,169133,1575753,966274,,,,
2020-12-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1693,218,1911,37855,39766,994,1659,14696,1517,16404,39575,55979,794335,545066,per 1762 casi non e' disponibile la provenienza,,,
2020-12-01T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,583,68,651,12975,13626,98,420,7820,449,9437,12458,21895,376134,315735,,,,
2020-12-01T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1517,220,1737,38993,40730,106,1399,22766,1589,39286,25799,65085,970696,661271,,,,
2020-12-01T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1563,267,1830,38371,40201,-1825,658,61225,2673,79367,24732,104099,1578009,961774,effettuati  88185 tamponi rapidi antigenici di cui 3387 odierni,,,
2020-12-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,361,64,425,7255,7680,-555,144,15857,415,6657,17295,23952,420906,226025,,,,
2020-12-01T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,123,13,136,1129,1265,-52,25,4953,317,5820,715,6535,60913,34026,,,,
2020-12-01T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2527,301,2828,78169,80997,332,2535,63312,3818,37256,110871,148127,2805098,1066796,Tamponi antigenici 993116 numero di soggetti che hanno effettuato almeno un tampone molecolare o un tampone rapido  1396514 ,,,
