data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-02-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,489,32,521,118125,118646,206,2304,105213,2830,,,226689,4635651,1140117,"Dal totale dei positivi sono stati eliminati 4 casi,  1 in quanto duplicato , 2 in quanto non pazienti Covid e 1 in quanto già segnalato da altra regione. Nota informativa: Del totale dei decessi comunicati in data odierna 2 casi sono avvenuti nei giorni scorsi",4,,,142379,84310,1956026,2679625,ITF,ITF1
2022-02-04T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,91,4,95,19607,19702,40,916,47774,692,,,68168,712212,288810,"Il numero totale dei decessi ne comprende n. 25 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.  ",0,,,54323,13845,591033,121179,ITF,ITF5
2022-02-04T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,388,22,410,41730,42140,301,1412,133377,1924,,,177441,2052976,1598611,,2,,L'asp di Cosenza comunica 119  nuovi soggetti positivi di cui 1 fuori regione ,152693,24748,1422627,630349,ITF,ITF6
2022-02-04T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1349,83,1432,212175,213607,-8564,8957,851672,9303,,,1074582,12663118,4431160,,12,,"a seguito delle verifiche quotidiane si evince che 8 decessi registrati oggi, risalgono ad un periodo compreso tra il 24/12/2021 e il 31/01/2022",818348,256234,7698431,4964687,ITF,ITF3
2022-02-04T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,2430,149,2579,210653,213232,-44493,10779,862984,15251,,,1091467,13822501,2590071,"Sono stati eliminati 8 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",19,,,807285,284182,8171796,5650705,ITH,ITH5
2022-02-04T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,484,38,522,58391,58913,-4022,2444,217274,4547,,,280734,5411405,1061081,"Il totale dei casi positivi è stato ridotto di 19 a seguito di 1 tampone molecolare negativo dopo test antigenico positivo (caso relativo alla provincia di UD) e a seguito di 18 test positivi rimossi dopo revisione dei casi (7 casi relativi alla provincia di UD, 4 casi relativi alla provincia di PN, 4 casi relativi alla provincia di TS, 2 casi relativi alla provincia di Go e 1 caso proveniente da fuori regione).		",2,,,173961,106773,2938998,2472407,ITH,ITH4
2022-02-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2077,196,2273,275873,278146,-2931,10546,640289,9941,,,928376,16260113,5274050,,13,,"Si comunica che, in conseguenza di un allineamento dei registri segnalato dalla ASL di Latina, 1169 casi riportati in data odierna nel totale casi confermati sono stati diagnosticati nel mese di gennaio 2022. Si comunica, inoltre, che dei 41 decessi segnalati, 15 si riferiscono al periodo dal 12 al 30 gennaio 2022.   ",759304,169072,7734301,8525812,ITI,ITI4
2022-02-04T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,691,31,722,44073,44795,-2749,3129,261487,4932,,,311214,4455337,1194898,"Si precisa che nel flusso informativo degli ospedalizzati in Area Medica e Terapia Intensiva sono conteggiati tutti i pazienti SARS-CoV2 positivi ricoverati sia per patologia Covid-19 correlata sia per altre causa. Inoltre, si fa presente che i pazienti attualmente ospedalizzati per patologia non Covid-19 correlata ammontano a circa il 30% del totale degli ospedalizzati positivi per SARS-CoV2.",4,,*di cui  7664 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,204187,107027,2203865,2251472,ITC,ITC3
2022-02-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2814,216,3030,302131,305161,-15181,11340,1848243,37493,,,2190897,31158633,7653388,,8,,,1283817,907080,14577035,16581598,ITC,ITC4
2022-02-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,338,54,392,24811,25203,-191,4030,251884,3449,,,280536,2557993,1614015,,1,,,192896,87640,1848582,709411,ITI,ITI3
2022-02-04T17:00:00,ITA,14,Molise,41.55774754,14.65916051,39,3,42,9350,9392,-552,372,21693,538,,,31623,420453,383238,,1,,,21250,10373,350185,70268,ITF,ITF2
2022-02-04T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,117,10,127,18693,18820,-1443,1628,149798,1360,,,169978,3473883,608967,"1628 nuovi positivi di cui 6 test antigenici confermati da test molecolare e 1434 test antigenici. A questi sono stati sottratti 1 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3 giorni, per un totale netto di 1433 positivi a test antigenico comunicati",1,,"1628 nuovi positivi di cui 6 test antigenici confermati da test molecolare e 1434 test antigenici. A questi sono stati sottratti 1 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3 giorni, per un totale netto di 1433 positivi a test antigenico comunicati",88004,81974,829674,2644209,ITH,ITH1
2022-02-04T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,150,21,171,15546,15717,-1356,956,110735,1483,,,127935,2263067,520677,,2,,,41905,86030,814914,1448153,ITH,ITH2
2022-02-04T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,1983,110,2093,108191,110284,-7938,6921,783192,12696,,,906172,14185303,3610755,,4,,,461006,445166,4553755,9631548,ITC,ITC1
2022-02-04T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,747,66,813,108943,109756,-7495,6558,514671,7306,,,631733,7924368,2011553,,17,,,411484,220249,3796135,4128233,ITF,ITF4
2022-02-04T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,379,31,410,23177,23587,54,1347,104953,1872,,,130412,3452968,1394074,,2,,Si segnala il decesso dei paz.:  - 1 donna 90 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 86 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 50 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 95 aa Residente nella Provincia di Sassari  - 1 decesso nella Provincia di Nuoro ,130308,104,1689182,1763786,ITG,ITG2
2022-02-04T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1425,133,1558,261217,262775,4599,7057,382619,8702,,,654096,9955047,4404148,DECEDUTI: N. 9 IL 03/02/22 - N. 24 IL 02/02/22 - N. 7 IL 01/02/22 - N. 1 IL 30/01/22 - N. 1 IL 28/01/22 - N. 2 IL 26/01/22,3,,"Sul numero complessivo dei casi confermati comunicati in data odierna, n. 240 sono relativi a giorni precedenti al 31/01/22                        			",466009,188087,4211136,5743911,ITG,ITG1
2022-02-04T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1310,96,1406,130062,131468,-6446,6769,632037,8380,,,771885,11381596,4204150,,4,,,519694,252191,6130078,5251518,ITI,ITI1
2022-02-04T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,216,9,225,20837,21062,-1004,1426,139326,1646,,,162034,3477870,632749,- Si fa presente che 8 dei ricoveri non UTI appartengono ai codici disciplina di Ostetricia & Ginecologia e Pediatria. - Si fa presente che 10 dei ricoveri non UTI appartengono ad altri codici disciplina.,1,,,110348,51686,1472946,2004924,ITI,ITI2
2022-02-04T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,53,3,56,3707,3763,-6,147,25626,512,,,29901,443332,125074,,0,,,14137,15764,132607,310725,ITC,ITC2
2022-02-04T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1430,133,1563,190612,192175,-10715,10484,998243,13310,,,1203728,23935639,4466378,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  15 dimessi da TI  invece del n. 12 effettivi che include anche i negativizzati.,14,,,723440,480288,9045300,14890339,ITH,ITH3
