data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-03-07T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,11,0,11,0,11,2,2,0,0,,,11,123,,
2020-03-07T18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,2,3,0,0,0,0,,,3,75,,
2020-03-07T18:00:00,ITA,18,Calabria,38.90597598,16.59440194,2,0,2,2,4,0,0,0,0,,,4,113,,
2020-03-07T18:00:00,ITA,15,Campania,40.83956555,14.25084984,16,0,16,45,61,4,4,0,0,,,61,612,,
2020-03-07T18:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,464,64,528,409,937,121,140,25,48,,,1010,3604,,
2020-03-07T18:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,1,8,31,39,11,11,3,0,,,42,577,,
2020-03-07T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,43,8,51,21,72,22,22,3,1,,,76,1582,,
2020-03-07T18:00:00,ITA,07,Liguria,44.41149315,8.9326992,26,6,32,10,42,18,19,5,4,,,51,331,,
2020-03-07T18:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1661,359,2020,722,2742,734,808,524,154,,,3420,15778,,pd-IT-0002
2020-03-07T18:00:00,ITA,11,Marche,43.61675973,13.5188753,94,36,130,71,201,46,48,0,6,,,207,816,,
2020-03-07T18:00:00,ITA,14,Molise,41.55774754,14.65916051,3,2,5,9,14,2,2,0,0,,,14,112,,
2020-03-07T18:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,5,5,0,0,,,9,36,,
2020-03-07T18:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,1,7,7,14,4,4,0,0,,,14,194,,
2020-03-07T18:00:00,ITA,01,Piemonte,45.0732745,7.680687483,110,38,148,54,202,63,64,0,5,,,207,1046,,
2020-03-07T18:00:00,ITA,16,Puglia,41.12559576,16.86736689,9,2,11,12,23,8,9,1,2,,,26,395,,
2020-03-07T18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,2,0,2,3,5,0,0,0,0,,,5,99,,
2020-03-07T18:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,8,0,8,25,33,11,11,2,0,,,35,643,,
2020-03-07T18:00:00,ITA,09,Toscana,43.76923077,11.25588885,54,7,61,51,112,34,34,1,0,,,113,1331,,
2020-03-07T18:00:00,ITA,10,Umbria,43.10675841,12.38824698,2,2,4,20,24,8,8,0,0,,,24,134,,
2020-03-07T18:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,7,8,1,1,0,0,,,8,32,,
2020-03-07T18:00:00,ITA,05,Veneto,45.43490485,12.33845213,123,41,164,341,505,51,55,25,13,,,543,14429,,
