data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2024-07-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,10,1,11,1301,1312,48,97,684463,4095,,,689870,7721088,1395663,"Il dato incremento casi confermati è composto da 97, cioè 35 ''nuovi positivi'' e 62 ''reinfezioni"".",0,,,264463,425407,2651557,5069531,ITF,ITF1
2024-07-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,1,3,9916,9919,2,2,191627,1058,,,202604,1381467,412008,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” non è reale ed è in corso di revisione.,0,,,71288,131316,704040,677427,ITF,ITF5
2024-07-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,12,1,13,1927,1940,10,67,650410,3688,,,656038,4567694,3580514,,0,,,204399,451639,1967596,2600098,ITF,ITF6
2024-07-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,118,3,121,8777,8898,234,430,2534918,12151,,,2555967,22148323,5559538,,0,,,960214,1595753,9774459,12373864,ITF,ITF3
2024-07-26T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,220,3,223,2516,2739,155,155,2190452,20050,,,2213241,20187378,3007491,"Il dato odierno dei casi per la provincia, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti.",0,,,1100405,1112836,10839840,9347538,ITH,ITH5
2024-07-26T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,49,0,49,425,474,7,27,592474,6481,,,599429,7907838,1283240,,0,,,242690,356739,3903637,4004201,ITH,ITH4
2024-07-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,149,3,152,67974,68126,381,398,2458965,13282,,,2540373,27761805,6304962,,0,,,1043454,1496919,9767193,17994612,ITI,ITI4
2024-07-26T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,80,1,81,0,81,-4,70,685690,6021,,,691792,7180283,1556205,"Si segnala che in seguito all’automatizzazione nella gestione dei database relativi alla sorveglianza COVID-19, sono possibili variazioni delle anagrafiche che possono generare eventuali riduzioni rispetto ai dati comunicati nelle giornate precedenti.",0,,*di cui 61770  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,288508,403284,2716317,4463966,ITC,ITC3
2024-07-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,113,0,113,3301,3414,267,418,4298539,48010,,,4349963,47463533,9506002,,0,,,1554243,2795720,17230036,30233497,ITC,ITC4
2024-07-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,31,1,32,0,32,0,1,732533,4560,,,737125,3808420,2806062,,0,,,223418,513707,2020964,1787456,ITI,ITI3
2024-07-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,48,48,0,0,104781,798,,,105627,857814,808521,,0,,,31156,74471,556530,301284,ITF,ITF2
2024-07-26T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,5,0,5,0,5,2,4,299474,1672,,,301151,5630507,871365,"4 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 3 casi diagnosticati con test antigenico e 1 nuovi positivi al test PCR.",0,,"4 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 3 casi diagnosticati con test antigenico e 1 nuovi positivi al test PCR.",87711,213440,945961,4684546,ITH,ITH1
2024-07-26T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,15,0,15,131,146,1,11,251988,1682,,,253816,3099245,610842,,0,,,45839,207977,880391,2218854,ITH,ITH2
2024-07-26T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,112,1,113,54229,54342,78,142,1739120,13929,,,1807391,22740643,4559786,,0,,,520020,1287371,5156196,17584447,ITC,ITC1
2024-07-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,21,0,21,2094,2115,152,213,1679370,10095,,,1691580,14747392,3055480,,0,,,515349,1176231,4894598,9852794,ITF,ITF4
2024-07-26T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,53,0,53,10554,10607,51,51,514051,2979,,,527637,5607855,1767848,,0,,,180340,347297,2247936,3359919,ITG,ITG2
2024-07-26T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,165,9,174,1083,1257,10,16,1821171,13083,,,1835511,16977044,11313035,,2,,,543413,1292098,5508032,11469012,ITG,ITG1
2024-07-26T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,176,7,183,1147,1330,113,113,1643292,12535,,,1657157,17447682,5484883,,2,,,733826,923331,7159259,10288423,ITI,ITI1
2024-07-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,42,2,44,814,858,20,29,456316,2533,,,459707,5190340,831789,"Si fa presente che dei 42 ricoveri non in T.I.: - 13 appartengono alle discipline di area medica (COD.24, COD.26, COD.68, COD.94) - 29 ricoveri appartengono ad altre discipline ospedaliere.",0,,,160759,298948,1765583,3424757,ITI,ITI2
2024-07-26T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,0,0,0,17,17,0,5,51925,592,,,52534,610222,149264,,0,,,16498,36036,146784,463438,ITC,ITC2
