data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-01-09T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,463,40,503,10760,11263,166,400,24901,1274,,,37438,538731,277443,,5,,
2021-01-09T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,86,4,90,6469,6559,73,143,4941,271,,,11771,192881,121984,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",1,NUMERO PERSONE TESTATE COMUNICATO IN DATA 08.01.2021 ERRATO INVECE DELL'EFFETTIVO N. 121.207.,E' IN CORSO VERIFICA E VALIDAZIONE DEL NUMERO TOTALE DEI GUARITI DELLA REGIONE BASILICATA.
2021-01-09T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,262,22,284,8986,9270,310,423,16746,509,,,26525,459663,439871,,2,,
2021-01-09T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1376,107,1483,73793,75276,130,1263,120127,3115,,,198518,2132355,1422156,,17,,
2021-01-09T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2679,240,2919,55449,58368,1520,1790,122054,8279,,,188701,2685079,1264605,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19,15,,
2021-01-09T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,690,62,752,12138,12890,314,1015,40825,1876,,,55591,981950,353683,"123 casi già positivi al tampone antigenico sono risultati positivi al tampone molecolare e pertanto, in data odierna, vengono sottratti dal totale dei positivi al tampone antigenico ed aggiunti all'incremento dei positivi da tampone molecolare",3,,
2021-01-09T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2824,310,3134,75035,78169,314,1543,95632,4114,,,177915,2817904,2096127,,18,,
2021-01-09T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,702,65,767,4377,5144,-61,526,55257,2999,,,63400,739849,332011,,7,I 180827 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2021-01-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3577,456,4033,51404,55437,760,2506,416326,25728,,,497491,5023007,2664865,,15,,
2021-01-09T17:00:00,ITA,11,Marche,43.61675973,13.5188753,529,71,600,14006,14606,594,688,29837,1685,,,46128,571099,341285,,5,,
2021-01-09T17:00:00,ITA,14,Molise,41.55774754,14.65916051,53,9,62,1103,1165,-159,38,5603,210,,,6978,120826,110373,,1,,
2021-01-09T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,208,24,232,11291,11523,172,380,18956,778,,,31257,376673,166561,,0,,
2021-01-09T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,333,48,381,1457,1838,-92,142,20451,1006,,,23295,467966,154496,,3,,"Dei 142 casi odierni, 48 sono molecolari con precedente antigenico positivo"
2021-01-09T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2689,172,2861,12968,15829,-1716,1532,182165,8165,,,206159,1734982,1006938,,14,,
2021-01-09T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1376,175,1551,53184,54735,813,1499,43068,2648,,,100451,1110495,682485,,22,,
2021-01-09T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,496,47,543,16599,17142,77,305,15534,817,,,33493,505206,423581,,2,,"Si segnala il decesso dei pz.:  -1 Donna, 80 anni, Residente nella città Metropolitana di Cagliari	  -1 Uomo, 88 anni, Residente nella città Metropolitana di Cagliari	  -1 Uomo, 86 anni, Residente nella città Metropolitana di Cagliari	  -1 Donna, 67 anni, Residente nella Provincia del Sud Sardegna	  -1 Uomo, 69 anni, Residente nella Provincia del Sud Sardegna	  -1 deceduto Residente nella Provincia di Nuoro, informazioni non pervenute	  -1 Uomo, 81 anni, Residente nella Provincia di Sassari	 "
2021-01-09T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1256,205,1461,38937,40398,726,1839,63229,2695,,,106322,1294528,858606,,9,,
2021-01-09T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,792,139,931,8174,9105,-130,529,111534,3840,,,124479,1956024,1087156,,6,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2021-01-09T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,279,47,326,3911,4237,129,295,25760,652,,,30649,526153,259676,,6,,
2021-01-09T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,50,1,51,386,437,12,22,6661,388,,,7486,64752,39706,,0,,
2021-01-09T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2540,349,2889,86562,89451,-1499,3100,187023,7345,,,283819,3451512,1255475,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.32dimissioni da TI invece delle 26 effettive che includono anche i negativizzati.,32,,
