data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-07-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,169,4,173,38311,38484,1819,2675,403787,3393,,,445664,6277706,1266717,"Dal totale dei casi positivi è stato eliminato 1 caso in quanto segnalato da altra regione. Del totale dei decessi comunicati in data odierna, 1 caso è avvenuto nei giorni scorsi.",0,,,195832,249832,2382091,3895615,ITF,ITF1
2022-07-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,68,1,69,10737,10806,710,1088,139367,937,,,151110,1103450,362202,"Si comunica che il dato relativo ai casi COVID-19 in isolamento domiciliare ed ai guariti, riportato in data odierna nei relativi campi è in corso di revisione sulla piattaforma regionale COVID-19 e non appena consolidato sarà aggiornato.",0,,,67781,83329,673609,429841,ITF,ITF5
2022-07-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,255,8,263,47388,47651,1550,2539,379644,2690,,,429985,3284386,2509892,,1,,L'ASP di Catanzaro comunica 585 nuovi soggetti positivi di cui 17 fuori regione.	 L'ASP di Cosenza comunica 1103 nuovi soggetti positivi di cui 37 fuori regione.		,188261,241724,1722367,1562019,ITF,ITF6
2022-07-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,600,30,630,149451,150081,7263,13923,1729088,10651,,,1889820,17326472,5044340,,1,,"a seguito delle verifiche effettuate, si evince che un decesso registrato oggi, risale al giorno 03/07/2022",922351,967469,8922527,8403945,ITF,ITF3
2022-07-06T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,1140,34,1174,65912,67086,5745,9016,1525085,17152,,,1609323,16703580,2800824,"Sono stati eliminati 1 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",11,,,972328,636995,9563250,7140330,ITH,ITH5
2022-07-06T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,173,7,180,17590,17770,455,1931,387751,5169,,,410690,6707904,1162449,Il totale dei casi positivi è stato ridotto di 4 a seguito di 2 tamponi molecolari negativo dopo test antigenico positivo (1 caso relativo alla provincia di UD e 1 caso relativo alla provincia di GO) e 2 test positivi rimossi dopo revisione del caso (casi relativi alla provincia di UD).,1,,,208972,201718,3474052,3233852,ITH,ITH4
2022-07-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,736,65,801,179681,180482,4325,11257,1582606,11509,,,1774597,22275325,5768869,,3,,,997547,777050,8981732,13293593,ITI,ITI4
2022-07-06T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,286,7,293,19544,19837,974,2299,461232,5361,,,486430,5754353,1361826,,0,,*di cui 19702  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,243174,243256,2506051,3248302,ITC,ITC3
2022-07-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1171,29,1200,138741,139941,11161,13681,2938203,40898,,,3119042,38923499,8476980,,5,,,1441958,1677084,16201265,22722234,ITC,ITC4
2022-07-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,130,6,136,15332,15468,772,2885,493449,3946,,,512863,3213531,2211234,,1,,,217255,295608,1993771,1219760,ITI,ITI3
2022-07-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,13,1,14,4362,4376,553,551,68275,636,,,73287,663180,619424,,0,,,26456,46831,451693,211487,ITF,ITF2
2022-07-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,63,3,66,5324,5390,-30,640,223649,1486,,,230525,5210281,838273,"640 nuovi positivi di cui 9 test antigenici confermati da test molecolare, 607 casi diagnosticati con test antigenico e 24 nuovi positivi al test PCR. ",1,,"640 nuovi positivi di cui 9 test antigenici confermati da test molecolare, 607 casi diagnosticati con test antigenico e 24 nuovi positivi al test PCR. ",85143,145382,899328,4310953,ITH,ITH1
2022-07-06T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,69,0,69,5145,5214,314,744,171305,1570,,,178089,2686965,567471,,0,,,43567,134522,848682,1838283,ITH,ITH2
2022-07-06T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,462,8,470,51029,51499,1911,5190,1212061,13480,,,1277040,18045629,4061035,,0,,,506094,770946,4996793,13048836,ITC,ITC1
2022-07-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,414,17,431,69133,69564,4578,8559,1170304,8647,,,1248515,11517871,2495597,,1,,,491791,756724,4487080,7030791,ITF,ITF4
