data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2023-08-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,22,0,22,1595,1617,-16,54,658289,3985,,,663891,7550922,1379834,"Il dato ''incremento casi confermati'' è composto da 54, cioè 49 ''nuovi positivi'' e 5 ''reinfezioni''. ",0,,,253146,410745,2624730,4926192,ITF,ITF1
2023-08-27T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,10,0,10,8634,8644,2,2,191352,1037,,,201033,1353902,407236,Il dato relativo al numero dei “Casi in isolamento domiciliare” ed ai “Guariti” è in corso di revisione.,0,,,71258,129775,703835,650067,ITF,ITF5
2023-08-27T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,41,8,49,685,734,20,78,637728,3479,,,641941,4424749,3450678,,0,,,203245,438696,1940738,2484011,ITF,ITF6
2023-08-27T17:00:00,ITA,15,Campania,40.83956555,14.25084984,38,4,42,18561,18603,119,159,2445402,11969,,,2475974,21156295,5442494,,0,,"a seguito delle verifiche odierne, si evince che  due decessi registrati oggi, risalgonoai giorni 16 e 21 agosto 2023",956909,1519065,9670811,11485484,ITF,ITF3
2023-08-27T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,206,8,214,1571,1785,36,111,2138494,19529,,,2159808,19725679,2990828,"Il dato odierno relativo alla provincia di Reggio Emilia, risultato negativo rispetto a quello comunicato ieri, è determinato dalla revisione delle posizioni anagrafiche dei casi precedentemente inseriti.",1,,,1093408,1066400,10761903,8963776,ITH,ITH5
2023-08-27T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,30,2,32,385,417,-18,27,576386,6178,,,582981,7796806,1269047,Il totale dei casi positivi è stato ridotto di 1 a seguito di un test positivo rimosso dopo revisione del caso (caso relativo alla provincia di UD).,0,,,240466,342515,3873645,3923161,ITH,ITH4
2023-08-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,103,3,106,25989,26095,24,226,2392825,12984,,,2431904,26876978,6200086,,0,,,1040336,1391568,9739699,17137279,ITI,ITI4
2023-08-27T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,85,1,86,0,86,8,27,664719,5955,,,670760,7019007,1530932,,0,,*di cui 53291  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,286618,384142,2707213,4311794,ITC,ITC3
2023-08-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,112,0,112,2020,2132,155,167,4125453,46136,,,4173721,46028006,9313824,,0,,,1541278,2632443,17137786,28890220,ITC,ITC4
2023-08-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,25,1,26,0,26,0,33,715987,4453,,,720466,3760454,2758130,,0,,,223086,497380,2019550,1740904,ITI,ITI3
2023-08-27T17:00:00,ITA,14,Molise,41.55774754,14.65916051,5,0,5,110,115,8,8,102226,738,,,103079,829294,780960,,0,,,29914,73165,545051,284243,ITF,ITF2
2023-08-27T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,0,6,0,9,295025,1622,,,296653,5610578,868975,"9 nuovi positivi di cui 1 test antigenici confermati da test molecolare, 8 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR. ",0,,"9 nuovi positivi di cui 1 test antigenici confermati da test molecolare, 8 casi diagnosticati con test antigenico e 0 nuovi positivi al test PCR. ",87184,209469,940440,4670138,ITH,ITH1
