data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-01-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,445,41,486,10937,11423,172,207,23299,1231,,,35953,522168,271920,,6,,
2021-01-03T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,97,3,100,6091,6191,49,81,4649,262,,,11102,186177,118776,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,
2021-01-03T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,242,19,261,8396,8657,-159,150,15445,488,,,24590,445178,426109,,2,,
2021-01-03T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1362,98,1460,76365,77825,-190,619,111682,2911,,,192418,2065442,1381652,,5,,
2021-01-03T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2657,234,2891,53737,56628,-1878,1818,113473,7887,,,177988,2603180,1239887,,15,,
2021-01-03T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,658,61,719,10930,11649,-198,200,37945,1707,,,51301,945021,344372,,6,,
2021-01-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2824,309,3133,74020,77153,705,1681,86927,3840,,,167920,2742661,2062465,,17,,
2021-01-03T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,696,71,767,5020,5787,85,221,52606,2912,,,61305,717946,325350,,6,I 164106 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,
2021-01-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3267,489,3756,53199,56955,945,1709,402798,25317,,,485070,4910001,2626398,,12,,
2021-01-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,479,67,546,11520,12066,279,372,29301,1607,,,42974,542199,321308,,8,,
2021-01-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,52,10,62,1676,1738,-1,18,4740,195,,,6673,117050,107105,,1,,
2021-01-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,186,24,210,10640,10850,12,96,18345,751,,,29946,365076,163696,,1,Nota del Ministero della Salute: i casi positivi da antigenico sono stati aggiornati dalla PA Bolzano poiché veniva inserito soltanto l'incremento quotidiano e non il dato cumulativo,
2021-01-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,382,44,426,1555,1981,-1,130,19337,961,,,22279,456111,152347,,4,,"Dei 130 casi odierni, 37 sono molecolari con precedente antigenico positivo"
2021-01-03T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2786,188,2974,18489,21463,-2734,741,170618,7979,,,200060,1694353,990328,,13,,
2021-01-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1476,136,1612,52466,54078,266,950,37059,2516,,,93653,1060971,659907,,11,,
2021-01-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,473,43,516,16238,16754,82,194,14343,764,,,31861,488894,410264,,3,,"Si segnalano i decessi dei seguenti pazienti:    -1 donna, 57 aa, Residente nella Città Metropolitana di Cagliari  -1 donna, 84 aa, Residente nella Provincia del Sud Sardegna  -1 uomo, 80 aa, Residente nella Provincia del Sud Sardegna  -1 uomo, 90 aa, Residente nella Provincia del Sud Sardegna  -1 uomo, 83 aa,  Residente nella Città Metropolitana di Cagliari  -1 uomo, 79 aa,  Residente nella Città Metropolitana di Cagliari  -1 donna, 90 aa,  Residente nella Città Metropolitana di Cagliari  -1 uomo, 76 aa, Residente nella Provincia del Sud Sardegna  -1 uomo, 42 aa, Residente nella Provincia del Sud Sardegna "
2021-01-03T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1137,184,1321,34270,35591,641,1047,58462,2494,,,96547,1238041,823898,,11,,
2021-01-03T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,834,147,981,8967,9948,-73,355,108092,3730,,,121770,1904826,1069499,,11,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",
2021-01-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,268,48,316,3588,3904,111,202,24905,631,,,29440,509101,254304,,3,,
2021-01-03T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,66,2,68,346,414,1,35,6532,386,,,7332,63369,38354,,0,,
2021-01-03T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2688,365,3053,92106,95159,1038,3419,163342,6763,,,265264,3348514,1228798,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.12 dimissioni da TI invece delle 11 effettive che includono anche i negativizzati.,19,,
