data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-03-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,322,69,391,778,1169,0,52,74,102,,,1345,7948,,
2020-03-30T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,36,18,54,154,208,11,12,1,5,,,214,1833,,
2020-03-30T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,130,18,148,454,602,25,33,14,31,,,647,9013,,
2020-03-30T17:00:00,ITA,15,Campania,40.83956555,14.25084984,468,126,594,1145,1739,183,193,88,125,,,1952,12969,,
2020-03-30T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,3779,351,4130,6636,10766,231,412,1227,1538,,,13531,50990,,
2020-03-30T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,229,60,289,820,1109,-32,21,285,107,,,1501,14003,,
2020-03-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1079,154,1233,1264,2497,135,208,267,150,,,2914,32846,,
2020-03-30T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1142,175,1317,1066,2383,104,141,437,397,,,3217,9677,,
2020-03-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,11815,1330,13145,11861,25006,-386,1154,10337,6818,,,42161,111057,,
2020-03-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,998,167,1165,2086,3251,91,126,16,417,,,3684,10979,,
2020-03-30T17:00:00,ITA,14,Molise,41.55774754,14.65916051,27,8,35,72,107,7,7,18,9,,,134,955,,
2020-03-30T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,231,62,293,805,1098,64,111,153,74,,,1325,10640,,
2020-03-30T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,353,78,431,926,1357,64,88,178,147,,,1682,6377,,
2020-03-30T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2985,452,3437,4218,7655,387,506,308,749,,,8712,25478,,
2020-03-30T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,590,106,696,889,1585,153,163,36,91,,,1712,13117,,
2020-03-30T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,113,24,137,485,622,40,44,32,28,,,682,4993,,
2020-03-30T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,484,75,559,849,1408,78,95,71,76,,,1555,14758,,
2020-03-30T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1116,279,1395,2655,4050,264,290,131,231,,,4412,30099,,
2020-03-30T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,173,47,220,614,834,-63,28,184,33,,,1051,8150,,
2020-03-30T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,92,26,118,400,518,-21,0,16,50,,,584,1536,,
2020-03-30T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1633,356,1989,5575,7564,313,366,747,413,,,8724,99941,,
