data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-11-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,664,72,736,15395,16131,534,560,6731,786,10440,13208,23648,375917,221913,,,,
2020-11-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,156,23,179,5153,5332,162,208,1128,110,2080,4490,6570,139527,138861,TOTALI TAMPONI EFFETTUATI/CASI TESTATI E TOTALE CASI POSITIVI RESIDENTI IN REGIONE BASILICATA IN CORSO DI REVISIONE.,,,
2020-11-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,433,47,480,9578,10058,270,444,3616,222,1527,12369,13896,342983,335526,,,,
2020-11-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2218,201,2419,101062,103481,2346,3217,31522,1270,133544,2729,136273,1432128,1002964,,,,
2020-11-22T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,2666,249,2915,64359,67274,2194,2665,33105,5350,66834,38895,105729,1990596,1027297,,,,
2020-11-22T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,545,56,601,12450,13051,294,675,10961,646,20886,3772,24658,664296,264942,I nuovi casi di oggi includono 109 casi da laboratori privati di cui 67 compresi nel periodo dal 4 al 18 novembre,,,
2020-11-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3298,339,3637,78416,82053,2177,2533,18609,1978,28665,73975,102640,2015225,1636960,,,,
2020-11-22T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1253,122,1375,14503,15878,5,611,30008,2241,33196,14931,48127,564766,279225,,,,
2020-11-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,8391,949,9340,155066,164406,1721,5094,186680,20524,276322,95288,371610,3798851,2248813,,,,
2020-11-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,542,88,630,14737,15367,245,529,10047,1180,20395,6199,26594,391100,227685,,,,
2020-11-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,51,11,62,2308,2370,62,93,1445,94,3859,50,3909,83031,77476,,,,
2020-11-22T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,453,38,491,11133,11624,-51,535,9107,469,21200,0,21200,294506,144616,TOTALE TEST ANTIGENICI POSITIVI : 924,,,
2020-11-22T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,420,41,461,2081,2542,-160,159,11012,578,7314,6818,14132,352438,128250,,,,
2020-11-22T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,5132,398,5530,71482,77012,920,2641,66998,5565,64386,85189,149575,1418692,898135,,,,
2020-11-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1449,188,1637,29715,31352,932,1327,10975,1180,12239,31268,43507,719303,506049,,,,
2020-11-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,503,70,573,11610,12183,269,404,5921,389,7697,10796,18493,347631,293328,,,,
2020-11-22T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1597,241,1838,35324,37162,921,1258,14781,1186,32768,20361,53129,882336,606566,,,,
2020-11-22T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1785,298,2083,50641,52724,-416,1929,39765,2216,73871,20834,94705,1457791,912549,,,,
2020-11-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,75,443,11129,11572,149,400,9864,333,6133,15636,21769,390378,215754,,,,
2020-11-22T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,144,14,158,1761,1919,-82,99,3818,285,5364,658,6022,54841,31620,,,,
2020-11-22T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,2211,281,2492,69964,72456,1709,2956,47005,3221,30237,92445,122682,2672240,1027321,Tamponi antigenici 763.100,,,
