data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-04-02T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,341,75,416,835,1251,40,61,113,133,,,1497,10647,,
2020-04-02T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,38,19,57,176,233,8,9,3,10,,,246,2427,,
2020-04-02T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,163,19,182,445,627,17,22,23,41,,,691,10679,,
2020-04-02T17:00:00,ITA,15,Campania,40.83956555,14.25084984,503,120,623,1517,2140,164,225,149,167,,,2456,17404,,
2020-04-02T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,3944,366,4310,7549,11859,370,546,1663,1811,,,15333,60507,,
2020-04-02T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,199,60,259,1035,1294,88,114,376,129,,,1799,17121,,
2020-04-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1169,181,1350,1529,2879,121,169,369,185,,,3433,41575,,
2020-04-02T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1120,172,1292,1368,2660,15,122,634,488,,,3782,12069,,
2020-04-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,11762,1351,13113,12763,25876,111,1292,12229,7960,,,46065,128286,,
2020-04-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,986,164,1150,2405,3555,99,136,40,503,,,4098,12943,,
2020-04-02T17:00:00,ITA,14,Molise,41.55774754,14.65916051,30,8,38,95,133,2,5,21,11,,,165,1229,,
2020-04-02T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,279,60,339,821,1160,48,61,190,129,,,1479,12677,,
2020-04-02T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,339,78,417,1170,1587,104,133,229,187,,,2003,8496,,
2020-04-02T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3341,453,3794,5005,8799,329,558,571,983,,,10353,32100,,
2020-04-02T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,645,118,763,1101,1864,108,131,69,144,,,2077,16554,,
2020-04-02T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,117,24,141,577,718,43,49,36,40,,,794,5970,,
2020-04-02T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,503,73,576,1030,1606,62,73,92,93,,,1791,17833,,
2020-04-02T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1135,295,1430,3359,4789,357,406,216,268,,,5273,40724,,
2020-04-02T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,171,47,218,667,885,21,33,205,38,,,1128,9737,,
2020-04-02T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,85,25,110,446,556,16,37,49,63,,,668,1934,,
2020-04-02T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1670,345,2015,6563,8578,354,486,1001,532,,,10111,120320,,
