data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-03-31T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,335,73,408,783,1191,22,56,95,115,,,1401,8758,,
2020-03-31T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,37,17,54,162,216,8,12,3,7,,,226,2043,,
2020-03-31T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,132,17,149,457,606,4,12,17,36,,,659,9327,,
2020-03-31T17:00:00,ITA,15,Campania,40.83956555,14.25084984,501,133,634,1237,1871,132,140,88,133,,,2092,14403,,
2020-03-31T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,3765,353,4118,6835,10953,187,543,1477,1644,,,14074,54532,,
2020-03-31T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,215,60,275,885,1160,51,92,320,113,,,1593,14899,,
2020-03-31T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1127,173,1300,1342,2642,145,181,291,162,,,3095,34677,,
2020-03-31T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,1153,179,1332,1176,2508,125,199,480,428,,,3416,10376,,
2020-03-31T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,11883,1324,13207,11917,25124,118,1047,10885,7199,,,43208,114640,,
2020-03-31T17:00:00,ITA,11,Marche,43.61675973,13.5188753,946,169,1115,2237,3352,101,141,21,452,,,3825,11724,,
2020-03-31T17:00:00,ITA,14,Molise,41.55774754,14.65916051,29,8,37,80,117,10,10,18,9,,,144,1049,,
2020-03-31T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,249,62,311,831,1142,44,46,153,76,,,1371,11275,,
2020-03-31T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,354,80,434,955,1389,32,64,193,164,,,1746,6973,,
2020-03-31T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3174,452,3626,4456,8082,427,589,365,854,,,9301,27658,,
2020-03-31T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,609,105,714,940,1654,69,91,39,110,,,1803,14073,,
2020-03-31T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,113,28,141,516,657,35,40,34,31,,,722,5257,,
2020-03-31T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,503,72,575,917,1492,84,92,74,81,,,1647,15634,,
2020-03-31T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1120,293,1413,2813,4226,176,196,138,244,,,4608,33165,,
2020-03-31T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,176,43,219,632,851,17,27,190,37,,,1078,8685,,
2020-03-31T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,91,26,117,435,552,34,44,20,56,,,628,1582,,
2020-03-31T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1680,356,2036,5814,7850,286,431,828,477,,,9155,106238,,
