data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-04-15T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,341,44,385,1425,1810,10,29,224,240,2274,22500,,,
2020-04-15T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,60,12,72,189,261,-4,1,38,21,320,5037,,,
2020-04-15T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,166,32,198,1378,1576,12,40,425,223,2224,25370,,,
2020-04-15T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,156,11,167,652,819,3,15,81,71,971,19662,,,
2020-04-15T17:00:00,ITA,15,Campania,40.83956555,14.25084984,607,86,693,2394,3087,-7,38,442,278,3807,39534,,,
2020-04-15T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,3388,325,3713,9864,13577,-201,277,4664,2788,21029,106149,,,
2020-04-15T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,163,24,187,1207,1394,495,24,938,212,2544,33800,,dc-IT-0004,dc-EN-0004
2020-04-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1342,196,1538,2509,4047,25,121,874,311,5232,75584,,,
2020-04-15T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,959,120,1079,2385,3464,-2,128,1665,807,5936,25793,,,
2020-04-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,12043,1074,13117,19804,32921,558,827,17855,11377,62153,221968,,,
2020-04-15T17:00:00,ITA,11,Marche,43.61675973,13.5188753,888,106,994,2103,3097,2,77,1660,746,5503,30329,,,
2020-04-15T17:00:00,ITA,14,Molise,41.55774754,14.65916051,27,4,31,175,206,6,6,42,15,263,2855,,,
2020-04-15T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,3338,366,3704,9491,13195,140,539,3019,2015,18229,75664,,,
2020-04-15T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,592,73,665,1908,2573,21,66,323,288,3184,34518,,,
2020-04-15T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,107,26,133,737,870,-30,23,208,83,1161,12395,,,
2020-04-15T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,541,49,590,1491,2081,10,34,273,181,2535,39867,,,
2020-04-15T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,977,216,1193,5224,6417,65,139,693,556,7666,86348,,,
2020-04-15T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,312,48,360,1744,2104,22,79,798,318,3220,19535,,,
2020-04-15T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,122,37,159,423,582,-40,1,686,54,1322,20258,,,
2020-04-15T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,112,11,123,425,548,-11,11,289,121,958,3894,,,
2020-04-15T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1402,219,1621,9168,10789,53,192,2895,940,14624,216344,,,
