data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-05-25T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,149,3,152,894,1046,-46,1,1781,400,3227,67468,46146,,
2020-05-25T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,0,13,23,36,-3,0,336,27,399,26634,25944,,
2020-05-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,29,5,34,150,184,-11,0,2118,291,2593,61075,28189,,
2020-05-25T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,42,1,43,221,264,-11,0,797,96,1157,63508,61249,,
2020-05-25T17:00:00,ITA,15,Campania,40.83956555,14.25084984,287,7,294,919,1213,-55,6,3137,405,4755,175466,82786,,
2020-05-25T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,514,82,596,3763,4359,-98,29,19160,4068,27587,294181,183187,,
2020-05-25T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,62,1,63,323,386,-26,4,2525,329,3240,120123,73079,,
2020-05-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1085,60,1145,2409,3554,-15,16,3401,688,7643,235840,190052,,
2020-05-25T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,236,18,254,1302,1556,-68,17,6516,1425,9497,94472,53791,,
2020-05-25T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3721,196,3917,21298,25215,-399,148,46169,15874,87258,675882,400252,,
2020-05-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,95,13,108,1554,1662,-30,2,4059,995,6716,96270,61347,,
2020-05-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,5,2,7,170,177,-6,0,233,22,432,13315,12819,,
2020-05-25T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,1227,72,1299,6197,7496,-207,48,18934,3798,30228,288018,191129,,
2020-05-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,190,15,205,1473,1678,-115,9,2298,491,4467,104670,72042,,
2020-05-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,49,3,52,179,231,-14,-2,994,129,1354,51073,43924,dc-IT-0034,dc-EN-0034
2020-05-25T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,89,9,98,1335,1433,-20,4,1724,270,3427,135261,118208,,
2020-05-25T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,152,37,189,1447,1636,-64,5,7416,1015,10067,230273,165114,,
2020-05-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,27,4,31,486,517,-18,1,3430,458,4405,80454,45531,,
2020-05-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,29,46,-7,0,1309,75,1430,63916,45268,,
2020-05-25T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,19,1,20,13,33,1,1,1003,143,1179,14175,11123,,
2020-05-25T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,179,10,189,2389,2578,-82,11,14641,1878,19097,590179,308128,,
