data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-05-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,128,3,131,693,824,-42,2,2011,402,3237,71788,49084,,
2020-05-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,6,0,6,28,34,-2,0,338,27,399,28342,27952,,
2020-05-28T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,16,5,21,136,157,-14,2,2147,291,2595,63289,28809,,
2020-05-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,31,1,32,138,170,-20,0,892,96,1158,66956,64697,,
2020-05-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,260,6,266,746,1012,-134,4,3355,410,4777,189068,90670,,
2020-05-28T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,449,77,526,3224,3750,-248,74,19857,4094,27701,310696,191112,,
2020-05-28T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,51,1,52,284,336,-20,7,2593,333,3262,126015,76369,,
2020-05-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1035,64,1099,2306,3405,-83,21,3580,708,7693,245993,198207,,
2020-05-28T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,198,13,211,934,1145,-124,16,7015,1445,9605,100625,56739,,
2020-05-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3470,173,3643,19270,22913,-1124,382,49296,15974,88183,713068,422568,,
2020-05-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,79,13,92,1254,1346,-104,1,4376,997,6719,100110,63611,,
2020-05-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,2,5,158,163,-3,1,250,22,435,13847,13266,,
2020-05-28T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,1058,64,1122,4950,6072,-392,58,20535,3838,30445,304358,199286,,
2020-05-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,164,16,180,1215,1395,-118,2,2590,496,4481,111946,75959,,
2020-05-28T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,38,2,40,160,200,-15,0,1025,130,1355,54587,46815,,
2020-05-28T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,72,8,80,1065,1145,-173,3,2021,272,3438,142516,122600,,
2020-05-28T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,126,27,153,1227,1380,-80,4,7677,1029,10086,242687,173406,,
2020-05-28T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,17,3,20,438,458,-19,3,3505,462,4425,83018,46735,,
2020-05-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,14,2,16,17,33,1,0,1323,75,1431,67458,47920,,
2020-05-28T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,16,0,16,7,23,-4,1,1016,143,1182,14653,11487,,
2020-05-28T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,148,9,157,1868,2025,-262,12,15202,1898,19125,632124,323097,,
