data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-04-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,312,21,333,1657,1990,-40,25,599,310,2899,35356,27054,,
2020-04-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,56,7,63,142,205,-12,0,136,25,366,10889,10889,,
2020-04-28T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,136,15,151,759,910,-30,2,1316,272,2498,39130,18567,,
2020-04-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,113,6,119,645,764,-18,1,248,85,1097,33755,31802,,
2020-04-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,544,33,577,2225,2802,-75,31,1220,358,4380,70566,42690,,
2020-04-28T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,2574,228,2802,9201,12003,-222,252,9439,3472,24914,172589,116624,,
2020-04-28T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,136,13,149,1090,1239,-19,18,1478,278,2995,64151,41273,,
2020-04-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1468,132,1600,2962,4562,0,75,1491,414,6467,128664,98968,,
2020-04-28T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,718,81,799,2772,3571,-9,130,3060,1141,7772,45719,29794,,
2020-04-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,7280,655,7935,27809,35744,303,869,25029,13575,74348,351423,216526,,
2020-04-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,666,58,724,2610,3334,24,48,1948,893,6175,54313,36650,,
2020-04-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,18,1,19,176,195,-5,1,81,21,297,5776,5538,,
2020-04-28T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2701,202,2903,12603,15506,-2,352,7008,2936,25450,144531,102514,,
2020-04-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,448,51,499,2420,2919,7,22,654,407,3980,58496,57574,,
2020-04-28T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,96,18,114,658,772,-4,2,404,109,1285,22116,20053,,
2020-04-28T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,428,34,462,1681,2143,20,35,745,232,3120,73008,68729,,
2020-04-28T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,619,144,763,5133,5896,-87,52,2524,811,9231,133617,103891,,
2020-04-28T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,182,22,204,1361,1565,-142,30,2048,412,4025,33839,20539,,
2020-04-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,80,17,97,178,275,-12,9,1039,65,1379,33881,23263,,
2020-04-28T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,81,5,86,123,209,-26,8,775,135,1119,6897,5069,,
2020-04-28T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,1067,120,1187,7414,8601,-259,129,7699,1408,17708,328218,196864,,
